蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/09/01 ~ 113/09/30 (農曆:113/07/29 ~ 113/08/28),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/09/10,220 板橋區,LI9 萵苣菜 進口 ,137.9 ,79.9 ,77.2 ,90.9 , -  3,"2,191 ", +  8,199161.9
113/09/10,220 板橋區,LJ3 芥菜 大芥菜 ,92.0 ,92.0 ,92.0 ,92.0 ,  -  ,29 ,  -  ,2686.4
113/09/10,220 板橋區,LJ4 芥菜 小芥菜 ,34.7 ,26.9 ,17.5 ,26.6 , - 14,397 , + 48,10560.2
113/09/10,220 板橋區,LK2 芥藍菜  ,37.4 ,24.2 ,15.1 ,25.0 , + 39,366 , + 17,9150
113/09/10,220 板橋區,LK3 芥藍菜 芥藍芽 ,45.0 ,40.1 ,34.7 ,40.0 , -  2,971 , - 12,38840
113/09/10,220 板橋區,LM1 莧菜 紅莧菜 ,32.0 ,26.0 ,21.0 ,26.2 , - 30,220 , + 96,5764
113/09/10,220 板橋區,LM2 莧菜 白莧菜 ,25.5 ,16.2 ,10.0 ,16.8 , -  6,"1,968 ", + 13,33062.4
113/09/10,220 板橋區,LN1 油菜  ,20.5 ,13.2 ,7.7 ,13.5 , + 21,"3,175 ", + 20,42863.85
113/09/10,220 板橋區,LN2 油菜 小松菜 ,92.0 ,92.0 ,92.0 ,92.0 ,  -  ,10 ,  -  ,920
113/09/10,220 板橋區,LO1 甘薯葉  ,46.5 ,23.3 ,11.4 ,25.5 , - 16,"3,515 ", + 45,89632.5
113/09/10,220 板橋區,LP1 芫荽  ,251.7 ,216.9 ,201.2 ,220.7 , + 13,119 , + 69,26351.58
113/09/10,220 板橋區,LP2 九層塔  ,49.5 ,35.9 ,23.5 ,36.2 , +  7,489 , + 18,17701.8
113/09/10,220 板橋區,LP9 芫荽 進口 ,900.0 ,900.0 ,900.0 ,900.0 , +  3,40 ,    0,36000
113/09/10,220 板橋區,LQ1 紅鳳菜 紅鳳菜 ,75.0 ,69.5 ,60.0 ,68.7 , -  8,173 , +  1,11885.1
113/09/10,220 板橋區,LS1 茴香  ,60.0 ,60.0 ,60.0 ,60.0 ,  -  ,15 ,  -  ,900
113/09/10,220 板橋區,LT3 海菜 水蓮 ,140.0 ,122.4 ,76.4 ,116.7 , +  0,460 , -  7,53682
113/09/10,220 板橋區,LX1 蕨菜 過貓 ,80.0 ,78.9 ,75.0 ,78.3 , - 14,45 , +350,3523.5
113/09/10,220 板橋區,MA1 洋菇  ,55.0 ,53.8 ,52.0 ,53.7 , +  4,18 , - 77,966.6
113/09/10,220 板橋區,MA2 洋菇 盒裝 ,65.0 ,58.9 ,52.0 ,58.7 , - 10,62 , + 88,3639.4
113/09/10,220 板橋區,MC0 濕木耳 其他 ,80.0 ,80.0 ,80.0 ,80.0 , + 63,2 , - 67,160
113/09/10,220 板橋區,MC1 濕木耳  ,49.1 ,40.9 ,38.6 ,42.1 , - 13,586 , + 33,24670.6
113/09/10,220 板橋區,MD1 濕香菇  ,48.4 ,45.5 ,42.1 ,45.4 , +  2,941 , + 13,42721.4
113/09/10,220 板橋區,ME1 金絲菇 金針菇 ,21.6 ,18.9 ,17.2 ,19.1 , -  4,"1,255 ", -  6,23970.5
113/09/10,220 板橋區,ME2 金絲菇 盒裝 ,24.0 ,24.0 ,24.0 ,24.0 , -  4,12 , - 65,288
113/09/10,220 板橋區,MF1 蠔菇 鮑魚菇 ,49.0 ,37.6 ,35.0 ,39.4 , -  1,73 , +  1,2876.2
113/09/10,220 板橋區,MI1 秀珍菇  ,42.7 ,42.0 ,40.5 ,41.9 , - 11,246 , - 16,10307.4
113/09/10,220 板橋區,MJ1 杏鮑菇  ,47.7 ,39.9 ,32.5 ,40.0 , +  5,"1,468 ", - 20,58720
113/09/10,220 板橋區,MK1 鴻喜菇  ,55.0 ,55.0 ,32.4 ,50.5 , +  0,259 , - 54,13079.5
113/09/10,220 板橋區,MX1 其他菇類  ,96.2 ,40.4 ,39.0 ,51.3 , + 14,113 , - 69,5796.9
113/09/10,220 板橋區,OE2 醃瓜 漬 漬,38.0 ,38.0 ,38.0 ,38.0 , -  2,74 ,    0,2812
113/09/10,220 板橋區,OG1 熟筍 桂竹筍 ,50.0 ,50.0 ,50.0 ,50.0 ,  -  ,60 ,  -  ,3000
113/09/10,220 板橋區,OI4 筍茸  ,35.0 ,35.0 ,35.0 ,35.0 , + 25,100 , + 11,3500
113/09/10,220 板橋區,OX1 其他  ,61.2 ,11.7 ,1.5 ,19.5 , + 13,897 , - 28,17491.5
113/09/10,220 板橋區,SA3 蘿蔔 矸仔 ,32.0 ,32.0 ,32.0 ,32.0 ,  -  ,"1,500 ",  -  ,48000
113/09/10,220 板橋區,SA7 蘿蔔 甜菜根 ,29.0 ,29.0 ,29.0 ,29.0 ,  -  ,75 ,  -  ,2175
113/09/10,220 板橋區,SA9 蘿蔔 進口 ,30.0 ,28.8 ,25.4 ,28.4 , -  2,"7,180 ", -  8,203912
113/09/10,220 板橋區,SB1 胡蘿蔔 未洗 ,16.0 ,13.0 ,12.0 ,13.4 , + 40,"1,219 ", + 23,16334.6
113/09/10,220 板橋區,SB2 胡蘿蔔 清洗 ,20.3 ,17.3 ,12.2 ,16.9 , + 18,"5,580 ", - 27,94302
113/09/10,220 板橋區,SC1 馬鈴薯 本產 ,21.9 ,14.6 ,6.6 ,14.5 , + 15,"3,600 ", -  3,52200
113/09/10,220 板橋區,SC9 馬鈴薯 進口 ,39.1 ,34.8 ,34.8 ,35.6 , +345,"1,100 ", +999,39160
113/09/10,220 板橋區,SD1 洋蔥 本產 ,22.3 ,19.0 ,12.8 ,18.4 , + 17,"7,120 ", +212,131008
113/09/10,220 板橋區,SD9 洋蔥 進口 ,42.0 ,41.7 ,40.0 ,41.4 , +  1,"4,314 ", +227,178599.6
113/09/10,220 板橋區,SE2 青蔥 北蔥 ,59.9 ,51.6 ,47.6 ,52.5 , -  0,"1,129 ", - 24,59272.5
113/09/10,220 板橋區,SE5 青蔥 紅蔥頭 ,95.0 ,95.0 ,95.0 ,95.0 , + 12,180 , + 67,17100
113/09/10,220 板橋區,SE6 青蔥 粉蔥 ,139.8 ,100.2 ,52.9 ,98.6 , + 30,"2,168 ", + 38,213764.8
113/09/10,220 板橋區,SF2 韭菜 韭菜黃 ,139.0 ,130.2 ,87.2 ,123.4 , -  0,96 , - 18,11846.4
113/09/10,220 板橋區,SF3 韭菜 韭菜花 ,120.0 ,119.6 ,101.5 ,116.1 , +  7,151 , + 18,17531.1
113/09/10,220 板橋區,SF4 韭菜 青頭 ,69.7 ,54.0 ,39.5 ,54.2 , +  3,884 , +  8,47912.8
113/09/10,220 板橋區,SG2 大蒜 軟梗 ,157.0 ,96.6 ,90.0 ,107.4 , -  4,402 , + 78,43174.8
113/09/10,220 板橋區,SG5 大蒜 蒜頭 ,156.1 ,73.2 ,69.0 ,89.0 , - 19,203 , +250,18067
113/09/10,220 板橋區,SG6 大蒜 蒜仁 ,143.3 ,139.1 ,138.0 ,139.7 , + 20,615 , - 10,85915.5
113/09/10,220 板橋區,SG7 大蒜 蒜瓣 ,170.0 ,118.3 ,40.0 ,113.0 , - 18,50 , - 49,5650
113/09/10,220 板橋區,SH1 竹筍 麻竹筍 ,41.0 ,37.3 ,33.0 ,37.2 , - 12,"1,440 ", + 14,53568
113/09/10,220 板橋區,SH2 竹筍 綠竹筍 ,87.0 ,59.6 ,45.0 ,62.2 , - 18,483 , +  2,30042.6
113/09/10,220 板橋區,SH5 竹筍 烏殼綠 ,60.0 ,36.6 ,25.0 ,39.0 , -  5,476 , + 24,18564
113/09/10,220 板橋區,SH7 竹筍 去殼 ,25.0 ,25.0 ,25.0 ,25.0 , - 17,60 ,    0,1500
113/09/10,220 板橋區,SJ2 芋 檳榔心芋 ,52.9 ,42.8 ,37.0 ,43.7 , -  5,"1,180 ", + 28,51566
113/09/10,220 板橋區,SJ4 芋 芋莖 ,20.0 ,19.4 ,19.0 ,19.4 ,  -  ,43 ,  -  ,834.2
113/09/10,220 板橋區,SJ5 芋 芋角 ,72.0 ,72.0 ,72.0 ,72.0 , -  6,19 , - 21,1368
113/09/10,220 板橋區,SK2 荸薺 加工 ,60.0 ,60.0 ,60.0 ,60.0 ,  -  ,42 ,  -  ,2520
113/09/10,220 板橋區,SL1 豆薯  ,27.0 ,27.0 ,27.0 ,27.0 , -  3,150 , - 58,4050
113/09/10,220 板橋區,SM9 牛蒡 進口 ,100.0 ,100.0 ,71.9 ,94.4 , -  6,80 , - 47,7552
113/09/10,220 板橋區,SN1 蓮藕  ,43.0 ,27.1 ,5.0 ,25.9 , -  7,210 , - 13,5439
113/09/10,220 板橋區,SO0 甘薯 其他 ,21.0 ,16.8 ,13.0 ,16.9 , - 12,225 , + 29,3802.5
113/09/10,220 板橋區,SO1 甘薯 臺農57號 ,21.8 ,18.5 ,12.4 ,17.9 , +  6,"3,735 ", + 27,66856.5
113/09/10,220 板橋區,SO2 甘薯 芋仔甘薯 ,15.0 ,12.5 ,10.0 ,12.5 , -  9,200 , + 60,2500
113/09/10,220 板橋區,SO3 甘薯 臺農66號 ,19.6 ,15.2 ,12.2 ,15.5 , +  1,"1,801 ", + 54,27915.5
113/09/10,220 板橋區,SP0 薑 其他 ,100.0 ,89.3 ,84.0 ,90.4 , - 10,5 , +150,452
113/09/10,220 板橋區,SP1 薑 老薑 ,131.0 ,56.8 ,20.0 ,64.3 , + 90,151 , - 35,9709.3
113/09/10,220 板橋區,SP2 薑 嫩薑 ,41.6 ,30.4 ,20.7 ,30.7 , -  1,952 , -  5,29226.4
113/09/10,220 板橋區,SP3 薑 粉薑 ,35.0 ,35.0 ,35.0 ,35.0 ,  -  ,108 ,  -  ,3780
113/09/10,220 板橋區,SQ1 茭白筍 帶殼 ,95.4 ,86.9 ,59.0 ,83.0 , +  7,846 , -  7,70218
113/09/10,220 板橋區,SQ3 茭白筍 去殼 ,157.7 ,118.9 ,85.9 ,120.0 , -  4,291 , + 20,34920
113/09/10,220 板橋區,SU2 薯蕷 白薯蕷 ,69.3 ,41.8 ,26.4 ,44.2 , -  1,520 , + 98,22984
113/09/10,220 板橋區,SU9 薯蕷 進口 ,85.0 ,72.5 ,70.0 ,74.5 ,  -  ,100 ,  -  ,7450
113/09/10,220 板橋區,SV1 蘆筍 白蘆筍 ,75.0 ,75.0 ,75.0 ,75.0 , - 32,7 , - 50,525
113/09/10,220 板橋區,SV2 蘆筍 綠蘆筍 ,250.0 ,188.6 ,95.0 ,182.1 , +  1,35 , + 84,6373.5
113/09/10,220 板橋區,SV9 蘆筍 進口 ,208.5 ,180.0 ,179.4 ,185.6 , - 15,305 , +999,56608
113/09/10,220 板橋區,SX1 芽菜類 綠豆芽 ,13.0 ,11.7 ,11.0 ,11.8 , -  4,"5,181 ", + 39,61135.8
113/09/10,220 板橋區,SX2 芽菜類 黃豆芽 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,3 ,    0,60
113/09/10,220 板橋區,SX3 芽菜類 豌豆芽 ,85.0 ,85.0 ,82.0 ,84.4 , +  4,30 , - 55,2532
113/09/10,220 板橋區,SX4 芽菜類 苜蓿芽 ,72.0 ,72.0 ,72.0 ,72.0 , +  1,30 ,    0,2160
113/09/10,220 板橋區,SZ8 香茅  ,26.0 ,22.7 ,20.0 ,22.8 ,  -  ,40 ,  -  ,912
113/09/11,220 板橋區,FA1 黃秋葵  ,75.7 ,31.1 ,13.1 ,36.4 , + 10,852 , - 45,31012.8
113/09/11,220 板橋區,FB1 花椰菜 青梗 ,48.0 ,48.0 ,45.6 ,47.5 , -  3,191 , -  1,9072.5
113/09/11,220 板橋區,FC1 胡瓜 黑刺 ,43.3 ,25.6 ,14.7 ,27.0 , +  8,"2,836 ", - 34,76572
113/09/11,220 板橋區,FD0 花胡瓜 其他 ,80.0 ,46.0 ,20.0 ,47.6 , - 20,90 , - 53,4284
113/09/11,220 板橋區,FD1 花胡瓜  ,60.9 ,38.5 ,23.2 ,39.9 , +  6,"5,502 ", - 26,219509.85
113/09/11,220 板橋區,FE1 冬瓜 白皮 ,27.0 ,19.2 ,18.4 ,20.6 , -  8,"7,063 ", +360,145497.8
113/09/11,220 板橋區,FF0 絲瓜 其他 ,32.1 ,19.6 ,13.8 ,20.9 , +  7,881 , - 45,18412.9
113/09/11,220 板橋區,FF1 絲瓜  ,28.7 ,19.8 ,13.4 ,20.3 , + 23,"8,483 ", - 41,172204.9
113/09/11,220 板橋區,FF4 絲瓜 長絲瓜 ,20.0 ,20.0 ,20.0 ,20.0 ,  -  ,40 ,  -  ,800
113/09/11,220 板橋區,FG0 苦瓜 其他 ,49.6 ,42.0 ,39.8 ,43.1 , + 14,542 , +196,23360.2
113/09/11,220 板橋區,FG1 苦瓜 白大米 ,79.6 ,54.9 ,36.9 ,56.2 , +  6,"1,401 ", - 55,78736.2
113/09/11,220 板橋區,FG3 苦瓜 山苦瓜 ,85.0 ,83.0 ,82.0 ,83.2 ,  -  ,33 ,  -  ,2745.6
113/09/11,220 板橋區,FG4 苦瓜 翠綠 ,57.0 ,53.0 ,43.0 ,51.8 , + 32,54 , - 90,2797.2
113/09/11,220 板橋區,FH3 扁蒲 花蒲 ,29.5 ,19.5 ,14.2 ,20.4 , -  7,"2,334 ", - 28,47613.6
113/09/11,220 板橋區,FI2 茄子 麻荸茄 ,32.4 ,20.2 ,12.2 ,21.0 , +  7,"4,528 ", -  7,95088
113/09/11,220 板橋區,FI3 茄子 日本種 ,27.0 ,25.0 ,24.0 ,25.2 , + 29,75 , + 88,1890
113/09/11,220 板橋區,FJ3 番茄 牛番茄 ,102.9 ,63.8 ,37.1 ,66.3 , -  5,"4,091 ", +  5,271233.3
113/09/11,220 板橋區,FK4 甜椒 彩色種 ,49.3 ,24.2 ,10.0 ,26.4 , + 24,140 , - 44,3696
113/09/11,220 板橋區,FK5 甜椒 青椒 ,118.0 ,70.9 ,48.3 ,75.8 , -  1,685 , - 46,51923
113/09/11,220 板橋區,FK6 甜椒 水果彩椒 ,156.4 ,105.2 ,70.1 ,108.4 , +  8,302 , + 44,32736.8
113/09/11,220 板橋區,FK9 甜椒 進口 ,100.0 ,86.2 ,30.0 ,77.7 , -  4,220 , - 44,17094
113/09/11,220 板橋區,FL9 豌豆 進口 ,129.1 ,111.1 ,39.4 ,100.4 , - 12,736 , + 64,73894.4
113/09/11,220 板橋區,FM2 菜豆 青色 ,81.4 ,60.3 ,31.9 ,58.8 , -  4,"1,074 ", - 42,63151.2
113/09/11,220 板橋區,FN1 敏豆 白豆 ,161.3 ,90.5 ,41.6 ,94.9 , +  9,851 , - 12,80759.9
113/09/11,220 板橋區,FN4 敏豆 翼豆 ,25.0 ,21.3 ,20.0 ,21.8 , -  2,127 , - 55,2768.6
113/09/11,220 板橋區,FN5 敏豆 醜豆 ,98.3 ,81.7 ,60.0 ,80.7 , -  5,114 , - 66,9199.8
113/09/11,220 板橋區,FQ2 毛豆 豆仁 ,240.0 ,240.0 ,240.0 ,240.0 , + 21,12 ,    0,2880
113/09/11,220 板橋區,FR2 青花苔 青花筍 ,130.0 ,130.0 ,130.0 ,130.0 ,  -  ,8 ,  -  ,1040
113/09/11,220 板橋區,FR9 青花苔 進口 ,90.0 ,87.5 ,87.5 ,88.0 , +  2,"3,700 ", - 27,325600
113/09/11,220 板橋區,FS1 越瓜 青色 ,10.0 ,6.3 ,5.0 ,6.8 , - 32,223 , + 31,1516.4
113/09/11,220 板橋區,FT1 南瓜 木瓜形 ,50.1 ,38.4 ,28.9 ,38.9 , +  3,"2,198 ", + 10,85502.2
113/09/11,220 板橋區,FT2 南瓜 圓形 ,29.0 ,29.0 ,29.0 ,29.0 , -  8,36 , - 80,1044
113/09/11,220 板橋區,FT5 南瓜 青如意 ,104.8 ,75.5 ,28.2 ,71.9 , + 17,636 , - 27,45728.4
113/09/11,220 板橋區,FT6 南瓜 東昇 ,18.0 ,18.0 ,18.0 ,18.0 , + 15,180 , -  4,3240
113/09/11,220 板橋區,FT7 南瓜 栗子 ,33.0 ,25.3 ,23.0 ,26.4 , + 17,344 , + 72,9081.6
113/09/11,220 板橋區,FT9 南瓜 進口 ,55.6 ,40.1 ,25.0 ,40.2 , + 18,"1,007 ", + 53,40481.4
113/09/11,220 板橋區,FU1 隼人瓜  ,19.7 ,14.2 ,9.2 ,14.3 , + 14,986 , + 15,14099.8
113/09/11,220 板橋區,FU2 隼人瓜 瓜苗 ,138.4 ,121.6 ,106.5 ,121.9 , +  8,282 , + 32,34375.8
113/09/11,220 板橋區,FV0 辣椒 其他 ,167.0 ,167.0 ,167.0 ,167.0 ,    0,2 , - 75,334
113/09/11,220 板橋區,FV1 辣椒 紅小 ,85.0 ,85.0 ,81.2 ,84.2 , + 16,130 , +110,10946
113/09/11,220 板橋區,FV4 辣椒 朝天椒 ,238.3 ,95.0 ,95.0 ,123.7 , -  8,6 , - 25,742.2
113/09/11,220 板橋區,FV6 辣椒 糯米椒 ,220.0 ,139.8 ,108.0 ,149.5 , + 72,64 , + 31,9568
113/09/11,220 板橋區,FV9 辣椒 進口 ,116.7 ,116.7 ,116.7 ,116.7 , +  2,150 , - 10,17505
113/09/11,220 板橋區,FY4 玉米 玉米筍 ,68.4 ,44.6 ,12.4 ,42.9 , - 12,680 , + 16,29154.84
113/09/11,220 板橋區,FY5 玉米 糯米黑 ,35.0 ,31.1 ,28.1 ,31.3 , - 10,808 , + 95,25290.4
113/09/11,220 板橋區,FY6 玉米 甜軟殼 ,72.0 ,47.9 ,23.4 ,47.8 , + 12,338 , - 43,16156.4
113/09/11,220 板橋區,FY9 玉米 進口 ,141.7 ,113.5 ,102.3 ,116.8 , -  4,950 , - 40,110960
113/09/11,220 板橋區,FZ1 落花生 生 ,44.7 ,43.0 ,43.0 ,43.3 , +  4,180 , - 65,7794
113/09/11,220 板橋區,LA1 甘藍 初秋 ,47.1 ,33.6 ,14.8 ,32.5 , - 14,"9,650 ", + 91,313625
113/09/11,220 板橋區,LA2 甘藍 改良種 ,32.7 ,24.0 ,13.0 ,23.6 , +  8,"13,503 ", - 38,318670.8
113/09/11,220 板橋區,LA9 甘藍 進口 ,33.3 ,30.5 ,17.0 ,28.4 , + 10,"7,955 ", - 10,225922
113/09/11,220 板橋區,LB0 小白菜 其他 ,19.0 ,19.0 ,19.0 ,19.0 ,  -  ,200 ,  -  ,3800
113/09/11,220 板橋區,LB1 小白菜 土白菜 ,23.9 ,19.9 ,10.5 ,18.8 , - 26,901 , - 40,16938.8
113/09/11,220 板橋區,LB2 小白菜 蚵仔白 ,22.0 ,15.2 ,6.8 ,14.9 , +  1,"3,991 ", - 32,59465.9
113/09/11,220 板橋區,LB3 小白菜 奶油白 ,25.0 ,18.1 ,10.0 ,17.9 , - 45,147 , + 25,2631.3
113/09/11,220 板橋區,LC0 包心白 其他 ,20.0 ,18.3 ,5.0 ,16.0 , - 20,"1,142 ", + 25,18272
113/09/11,220 板橋區,LC1 包心白 包白 ,25.8 ,12.6 ,2.3 ,13.2 , + 57,"8,492 ", +  4,112094.4
113/09/11,220 板橋區,LC9 包心白 進口 ,82.3 ,53.3 ,48.2 ,58.1 , + 16,"2,893 ", - 23,168083.3
113/09/11,220 板橋區,LD1 青江白菜 小梗 ,24.7 ,19.5 ,10.6 ,18.7 , -  8,"2,725 ", - 12,50957.5
113/09/11,220 板橋區,LE1 皇宮菜 小葉 ,48.7 ,34.4 ,15.4 ,33.5 , -  8,431 , - 34,14438.5
113/09/11,220 板橋區,LE2 皇宮菜 大葉 ,44.0 ,25.0 ,16.0 ,27.0 , -  8,220 , + 33,5940
113/09/11,220 板橋區,LF2 蕹菜 小葉 ,34.8 ,23.6 ,9.9 ,23.1 , -  8,"4,077 ", - 30,94167.15
113/09/11,220 板橋區,LF3 蕹菜 水蕹菜 ,10.0 ,7.7 ,3.0 ,7.2 , + 18,40 , - 70,288
113/09/11,220 板橋區,LG2 芹菜 白梗 ,179.0 ,123.7 ,100.0 ,130.0 , -  5,369 , - 36,47970
113/09/11,220 板橋區,LG3 芹菜 西洋芹菜 ,37.0 ,37.0 ,37.0 ,37.0 , + 23,90 ,    0,3330
113/09/11,220 板橋區,LG9 芹菜 進口 ,100.0 ,100.0 ,100.0 ,100.0 ,    0,550 , - 20,55000
113/09/11,220 板橋區,LH2 菠菜 角葉 ,68.1 ,45.3 ,40.7 ,49.0 , - 20,"1,040 ", -  8,50960
113/09/11,220 板橋區,LI3 萵苣菜 本島圓葉 ,51.0 ,40.9 ,18.8 ,38.5 , - 16,"1,490 ", - 12,57365
113/09/11,220 板橋區,LI5 萵苣菜 油麥菜 ,31.2 ,18.0 ,4.7 ,18.0 , - 16,"5,050 ", - 14,90900
113/09/11,220 板橋區,LI8 萵苣菜 水耕 ,131.0 ,131.0 ,131.0 ,131.0 , +  4,90 ,    0,11790
113/09/11,220 板橋區,LI9 萵苣菜 進口 ,142.9 ,109.0 ,79.6 ,109.8 , + 21,560 , - 74,61488
113/09/11,220 板橋區,LJ4 芥菜 小芥菜 ,41.0 ,22.8 ,15.0 ,24.9 , -  6,298 , - 25,7420.2
113/09/11,220 板橋區,LK2 芥藍菜  ,32.5 ,25.2 ,11.6 ,23.9 , -  4,436 , + 19,10420.4
113/09/11,220 板橋區,LK3 芥藍菜 芥藍芽 ,62.9 ,44.4 ,33.5 ,45.9 , + 15,610 , - 37,27999
113/09/11,220 板橋區,LM1 莧菜 紅莧菜 ,32.0 ,32.0 ,32.0 ,32.0 , + 22,100 , - 55,3200
113/09/11,220 板橋區,LM2 莧菜 白莧菜 ,24.8 ,15.4 ,10.0 ,16.2 , -  4,"2,004 ", +  2,32464.8
113/09/11,220 板橋區,LN1 油菜  ,17.7 ,12.8 ,3.0 ,11.8 , - 13,"3,219 ", +  1,37984.2
113/09/11,220 板橋區,LN2 油菜 小松菜 ,60.0 ,60.0 ,60.0 ,60.0 , - 35,"1,200 ", +999,72000
113/09/11,220 板橋區,LO1 甘薯葉  ,43.7 ,21.4 ,7.7 ,23.1 , -  9,"3,465 ", -  1,80041.5
113/09/11,220 板橋區,LP1 芫荽  ,265.7 ,214.0 ,189.2 ,219.3 , -  1,79 , - 34,17324.7
113/09/11,220 板橋區,LP2 九層塔  ,50.4 ,40.5 ,24.4 ,39.2 , +  8,451 , -  8,17679.2
113/09/11,220 板橋區,LQ1 紅鳳菜 紅鳳菜 ,82.4 ,68.0 ,63.0 ,69.9 , +  2,228 , + 32,15937.2
113/09/11,220 板橋區,LS1 茴香  ,55.0 ,55.0 ,55.0 ,55.0 , -  8,15 ,    0,825
113/09/11,220 板橋區,LT3 海菜 水蓮 ,144.6 ,133.7 ,119.8 ,133.1 , + 14,528 , + 15,70276.8
113/09/11,220 板橋區,LV1 巴西利  ,10.0 ,10.0 ,10.0 ,10.0 ,  -  ,15 ,  -  ,150
113/09/11,220 板橋區,LX1 蕨菜 過貓 ,61.0 ,61.0 ,61.0 ,61.0 , - 22,10 , - 78,610
113/09/11,220 板橋區,MA1 洋菇  ,65.0 ,65.0 ,65.0 ,65.0 , + 21,9 , - 50,585
113/09/11,220 板橋區,MA2 洋菇 盒裝 ,63.8 ,58.0 ,52.3 ,58.0 , -  1,92 , + 48,5336
113/09/11,220 板橋區,MC1 濕木耳  ,44.3 ,42.3 ,33.9 ,41.0 , -  3,434 , - 26,17794
113/09/11,220 板橋區,MC2 濕木耳 盒裝 ,45.0 ,45.0 ,45.0 ,45.0 ,  -  ,14 ,  -  ,630
113/09/11,220 板橋區,MD1 濕香菇  ,49.1 ,45.2 ,41.6 ,45.3 , -  0,784 , - 17,35515.2
113/09/11,220 板橋區,ME1 金絲菇 金針菇 ,24.4 ,20.2 ,18.0 ,20.6 , +  8,"1,037 ", - 17,21362.2
113/09/11,220 板橋區,ME2 金絲菇 盒裝 ,25.0 ,25.0 ,25.0 ,25.0 , +  4,6 , - 50,150
113/09/11,220 板橋區,MF1 蠔菇 鮑魚菇 ,40.2 ,35.4 ,35.0 ,36.3 , -  8,50 , - 32,1815
113/09/11,220 板橋區,MI1 秀珍菇  ,49.0 ,47.9 ,45.0 ,47.5 , + 13,210 , - 15,9975
113/09/11,220 板橋區,MJ1 杏鮑菇  ,50.4 ,40.1 ,35.0 ,41.1 , +  3,"1,214 ", - 17,49895.4
113/09/11,220 板橋區,MK1 鴻喜菇  ,55.0 ,55.0 ,47.0 ,53.4 , +  6,212 , - 18,11320.8
113/09/11,220 板橋區,MX1 其他菇類  ,83.2 ,39.0 ,39.0 ,47.8 , -  7,114 , +  1,5449.2
113/09/11,220 板橋區,OE2 醃瓜 漬 漬,35.0 ,35.0 ,35.0 ,35.0 , -  8,96 , + 30,3360
113/09/11,220 板橋區,OX1 其他  ,48.3 ,12.2 ,11.8 ,19.3 , -  1,677 , - 25,13066.1
113/09/11,220 板橋區,SA3 蘿蔔 矸仔 ,33.0 ,33.0 ,30.1 ,32.4 , +  1,"1,534 ", +  2,49701.6
113/09/11,220 板橋區,SA7 蘿蔔 甜菜根 ,27.0 ,20.3 ,7.0 ,19.0 , - 34,50 , - 33,950
113/09/11,220 板橋區,SA9 蘿蔔 進口 ,30.0 ,29.2 ,23.1 ,28.2 , -  1,"8,260 ", + 15,232932
113/09/11,220 板橋區,SB1 胡蘿蔔 未洗 ,14.3 ,13.4 ,8.5 ,12.6 , -  6,"2,523 ", +107,31789.8
113/09/11,220 板橋區,SB2 胡蘿蔔 清洗 ,22.2 ,17.2 ,11.9 ,17.1 , +  1,"4,686 ", - 16,80130.6
113/09/11,220 板橋區,SC1 馬鈴薯 本產 ,20.8 ,16.1 ,4.4 ,14.7 , +  1,"3,192 ", - 11,46922.4
113/09/11,220 板橋區,SC9 馬鈴薯 進口 ,40.0 ,40.0 ,40.0 ,40.0 , + 12,400 , - 64,16000
113/09/11,220 板橋區,SD1 洋蔥 本產 ,24.4 ,20.2 ,19.3 ,20.9 , + 14,"4,200 ", - 41,87780
113/09/11,220 板橋區,SD9 洋蔥 進口 ,46.0 ,40.6 ,22.4 ,38.0 , -  8,"6,502 ", + 51,247076
113/09/11,220 板橋區,SE2 青蔥 北蔥 ,65.5 ,54.7 ,43.4 ,54.6 , +  4,"1,341 ", + 19,73218.6
113/09/11,220 板橋區,SE5 青蔥 紅蔥頭 ,98.0 ,98.0 ,98.0 ,98.0 , +  3,108 , - 40,10584
113/09/11,220 板橋區,SE6 青蔥 粉蔥 ,124.3 ,96.0 ,55.3 ,93.5 , -  5,"2,048 ", -  6,191488
113/09/11,220 板橋區,SF2 韭菜 韭菜黃 ,129.0 ,129.0 ,129.0 ,129.0 , +  5,78 , - 19,10062
113/09/11,220 板橋區,SF3 韭菜 韭菜花 ,130.1 ,122.2 ,119.0 ,123.2 , +  6,132 , - 13,16262.4
113/09/11,220 板橋區,SF4 韭菜 青頭 ,73.5 ,65.0 ,48.0 ,63.3 , + 17,940 , +  6,59502
113/09/11,220 板橋區,SG2 大蒜 軟梗 ,160.9 ,89.7 ,78.7 ,101.8 , -  5,318 , - 21,32372.4
113/09/11,220 板橋區,SG5 大蒜 蒜頭 ,130.0 ,77.1 ,40.0 ,80.2 , - 10,85 , - 58,6817
113/09/11,220 板橋區,SG6 大蒜 蒜仁 ,147.0 ,144.1 ,139.0 ,143.6 , +  3,528 , - 14,75820.8
113/09/11,220 板橋區,SG7 大蒜 蒜瓣 ,155.8 ,145.8 ,127.1 ,144.1 , + 28,170 , +240,24497
113/09/11,220 板橋區,SH1 竹筍 麻竹筍 ,42.0 ,37.2 ,33.0 ,37.3 , +  0,"1,200 ", - 17,44760
