蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/04/01 ~ 113/04/30 (農曆:113/02/23 ~ 113/03/22),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/04/20,400 台中市,OG1 熟筍 桂竹筍 ,65.0 ,65.0 ,65.0 ,65.0 , +  8,315 , +  5,20475
113/04/20,400 台中市,OX1 其他  ,62.2 ,19.0 ,7.0 ,9.6 , +  2,"12,407 ", -  5,119107.2
113/04/20,400 台中市,SA3 蘿蔔 矸仔 ,15.2 ,11.3 ,3.6 ,6.8 , -  7,"6,685 ", -  2,45458
113/04/20,400 台中市,SA7 蘿蔔 甜菜根 ,6.0 ,6.0 ,6.0 ,6.0 , - 57,20 , +100,120
113/04/20,400 台中市,SB1 胡蘿蔔 未洗 ,7.5 ,5.7 ,3.8 ,5.4 , +  4,"1,025 ", + 10,5535
113/04/20,400 台中市,SB2 胡蘿蔔 清洗 ,11.8 ,8.3 ,3.2 ,6.7 , -  1,"7,030 ", -  6,47101
113/04/20,400 台中市,SC1 馬鈴薯 本產 ,28.3 ,12.4 ,2.3 ,10.8 , - 12,"3,744 ", + 15,40435.2
113/04/20,400 台中市,SC9 馬鈴薯 進口 ,27.0 ,25.7 ,7.0 ,16.6 , - 35,458 , +101,7602.8
113/04/20,400 台中市,SD1 洋蔥 本產 ,11.5 ,5.9 ,4.0 ,6.6 , + 14,"6,291 ", + 47,41520.6
113/04/20,400 台中市,SD9 洋蔥 進口 ,10.0 ,8.0 ,7.0 ,7.8 ,  -  ,480 ,  -  ,3744
113/04/20,400 台中市,SE5 青蔥 紅蔥頭 ,50.0 ,48.5 ,47.0 ,48.4 , + 13,47 , - 69,2274.8
113/04/20,400 台中市,SE6 青蔥 粉蔥 ,34.5 ,28.6 ,19.8 ,28.2 , +  1,"2,012 ", -  4,56738.4
113/04/20,400 台中市,SF2 韭菜 韭菜黃 ,90.0 ,90.0 ,90.0 ,90.0 ,  -  ,18 ,  -  ,1620
113/04/20,400 台中市,SF3 韭菜 韭菜花 ,45.0 ,45.0 ,45.0 ,45.0 ,  -  ,18 ,  -  ,810
113/04/20,400 台中市,SF4 韭菜 青頭 ,35.2 ,26.2 ,20.8 ,27.0 , + 36,362 , - 35,9774
113/04/20,400 台中市,SG2 大蒜 軟梗 ,78.7 ,38.9 ,21.1 ,38.6 , -  1,855 , + 15,33003
113/04/20,400 台中市,SG5 大蒜 蒜頭 ,63.0 ,38.4 ,20.0 ,42.5 , + 16,205 , - 26,8712.5
113/04/20,400 台中市,SG6 大蒜 蒜仁 ,110.0 ,110.0 ,110.0 ,110.0 ,    0,174 , + 81,19140
113/04/20,400 台中市,SG7 大蒜 蒜瓣 ,45.0 ,45.0 ,45.0 ,45.0 , - 15,20 , - 60,900
113/04/20,400 台中市,SH4 竹筍 孟宗筍 ,37.0 ,37.0 ,37.0 ,37.0 , + 15,150 , + 50,5550
113/04/20,400 台中市,SH5 竹筍 烏殼綠 ,33.0 ,33.0 ,26.0 ,32.3 , -  1,200 , + 43,6460
113/04/20,400 台中市,SJ2 芋 檳榔心芋 ,71.0 ,68.0 ,65.0 ,67.4 , + 44,100 , - 46,6740
113/04/20,400 台中市,SL1 豆薯  ,27.0 ,26.3 ,25.0 ,25.9 , -  4,300 ,    0,7770
113/04/20,400 台中市,SM9 牛蒡 進口 ,16.0 ,16.0 ,16.0 ,16.0 , + 24,150 , - 46,2400
113/04/20,400 台中市,SO0 甘薯 其他 ,24.7 ,19.4 ,10.7 ,18.4 , -  3,700 , - 34,12880
113/04/20,400 台中市,SO1 甘薯 臺農57號 ,24.4 ,18.2 ,8.0 ,12.1 , -  5,"2,609 ", + 28,31568.9
113/04/20,400 台中市,SO3 甘薯 臺農66號 ,21.4 ,12.2 ,8.2 ,13.0 , -  7,"1,637 ", + 43,21281
113/04/20,400 台中市,SP0 薑 其他 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,24 ,    0,480
113/04/20,400 台中市,SP1 薑 老薑 ,56.7 ,42.1 ,32.7 ,43.1 , + 19,712 , + 30,30687.2
113/04/20,400 台中市,SP2 薑 嫩薑 ,75.0 ,17.5 ,3.0 ,20.2 , + 62,254 , +127,5130.8
113/04/20,400 台中市,SP3 薑 粉薑 ,45.0 ,45.0 ,45.0 ,45.0 ,    0,36 ,    0,1620
113/04/20,400 台中市,SQ1 茭白筍 帶殼 ,83.0 ,69.7 ,42.1 ,68.8 , +  7,"1,007 ", + 43,69281.6
113/04/20,400 台中市,SQ3 茭白筍 去殼 ,126.3 ,111.5 ,89.3 ,109.7 , +  5,144 , + 50,15796.8
113/04/20,400 台中市,ST1 蕎頭 露蕎 ,95.0 ,92.5 ,90.0 ,92.5 , + 16,16 ,    0,1480
113/04/20,400 台中市,SU2 薯蕷 白薯蕷 ,43.8 ,30.6 ,17.4 ,29.2 , + 36,644 , - 31,18804.8
113/04/20,400 台中市,SU3 薯蕷 樹薯 ,10.0 ,7.5 ,5.0 ,7.8 ,  -  ,45 ,  -  ,351
113/04/20,400 台中市,SU9 薯蕷 進口 ,120.0 ,120.0 ,120.0 ,120.0 , +140,50 , +150,6000
113/04/20,400 台中市,SV1 蘆筍 白蘆筍 ,53.0 ,53.0 ,53.0 ,53.0 ,  -  ,12 ,  -  ,636
113/04/20,400 台中市,SV2 蘆筍 綠蘆筍 ,131.4 ,106.9 ,83.6 ,107.2 , +  2,513 , +  0,54993.6
113/04/20,400 台中市,SV3 蘆筍 蘆筍花 ,184.7 ,133.4 ,110.3 ,143.9 , +  2,72 , + 24,10360.8
113/04/20,400 台中市,SW1 球莖甘藍  ,14.0 ,9.8 ,2.0 ,2.7 ,    0,"4,331 ", -  2,11693.7
113/04/20,400 台中市,SX1 芽菜類 綠豆芽 ,17.0 ,17.0 ,17.0 ,17.0 ,    0,180 ,    0,3060
113/04/20,400 台中市,SZ8 香茅  ,87.5 ,61.0 ,46.0 ,62.6 , -  6,110 , -  2,6886
113/04/21,400 台中市,FA1 黃秋葵  ,101.1 ,65.3 ,29.4 ,68.4 , -  1,644 , + 42,44049.6
113/04/21,400 台中市,FB1 花椰菜 青梗 ,18.5 ,10.2 ,4.8 ,9.5 , -  9,"1,523 ", + 27,14468.5
113/04/21,400 台中市,FC1 胡瓜 黑刺 ,20.2 ,10.7 ,6.5 ,11.3 , -  7,"4,064 ", + 30,45923.2
113/04/21,400 台中市,FD0 花胡瓜 其他 ,59.2 ,46.6 ,23.0 ,40.5 , - 11,428 , +  2,17334
113/04/21,400 台中市,FD1 花胡瓜  ,33.4 ,19.7 ,8.6 ,22.5 , -  6,"5,321 ", -  3,119722.5
113/04/21,400 台中市,FE1 冬瓜 白皮 ,8.4 ,6.6 ,5.0 ,6.7 , -  1,"2,026 ", -  8,13574.2
113/04/21,400 台中市,FF0 絲瓜 其他 ,28.5 ,20.0 ,17.0 ,22.0 , - 13,117 , - 37,2574
113/04/21,400 台中市,FF1 絲瓜  ,30.6 ,19.9 ,10.6 ,20.8 , -  9,"9,573 ", + 20,199118.4
113/04/21,400 台中市,FG1 苦瓜 白大米 ,39.1 ,30.6 ,18.2 ,30.6 , -  9,"2,950 ", + 15,90270
113/04/21,400 台中市,FG2 苦瓜 青大米 ,27.4 ,19.8 ,13.7 ,19.9 , -  6,"1,181 ", -  2,23501.9
113/04/21,400 台中市,FG3 苦瓜 山苦瓜 ,88.0 ,88.0 ,88.0 ,88.0 , -  1,14 , + 40,1232
113/04/21,400 台中市,FG4 苦瓜 翠綠 ,37.0 ,28.5 ,10.0 ,29.5 , -  4,140 , + 23,4130
113/04/21,400 台中市,FH1 扁蒲 長形 ,16.0 ,16.0 ,14.0 ,15.4 , +  1,240 , + 45,3696
113/04/21,400 台中市,FH3 扁蒲 花蒲 ,16.5 ,10.7 ,7.4 ,11.9 ,    0,"1,917 ", + 14,22812.3
113/04/21,400 台中市,FH4 扁蒲 梨子蒲 ,16.0 ,11.3 ,9.0 ,12.9 , + 21,"1,173 ", + 31,15131.7
113/04/21,400 台中市,FI0 茄子 其他 ,21.0 ,21.0 ,21.0 ,21.0 , - 12,40 , - 43,840
113/04/21,400 台中市,FI1 茄子 胭脂茄 ,29.0 ,25.7 ,19.0 ,25.0 , +  8,280 , - 26,7000
113/04/21,400 台中市,FI2 茄子 麻荸茄 ,26.9 ,15.2 ,8.1 ,15.0 , -  3,"4,353 ", +  4,65295
113/04/21,400 台中市,FI3 茄子 日本種 ,23.0 ,14.0 ,7.5 ,13.8 , -  4,209 , + 15,2884.2
113/04/21,400 台中市,FJ1 番茄 黑柿 ,17.0 ,12.5 ,5.0 ,10.5 , - 25,183 , +999,1921.5
113/04/21,400 台中市,FJ3 番茄 牛番茄 ,28.6 ,17.0 ,9.3 ,16.3 , +  6,"4,147 ", +  8,67596.1
113/04/21,400 台中市,FK0 甜椒 其他 ,55.7 ,34.1 ,15.0 ,28.5 , - 11,285 , + 88,8122.5
113/04/21,400 台中市,FK3 甜椒 新香 ,15.0 ,13.5 ,2.0 ,8.8 , - 52,84 , +223,739.2
113/04/21,400 台中市,FK4 甜椒 彩色種 ,43.5 ,21.5 ,9.5 ,20.6 , - 28,"2,025 ", - 10,41715
113/04/21,400 台中市,FK5 甜椒 青椒 ,13.1 ,8.6 ,3.4 ,8.4 , + 11,"2,618 ", + 14,21991.2
113/04/21,400 台中市,FL1 豌豆 白花 ,108.0 ,76.5 ,45.0 ,82.8 ,  -  ,20 ,  -  ,1656
113/04/21,400 台中市,FL5 豌豆 豌豆苗 ,40.0 ,26.0 ,12.0 ,15.4 , + 93,57 , - 43,877.8
113/04/21,400 台中市,FL6 豌豆 甜豌豆 ,86.0 ,74.0 ,62.0 ,78.4 , +  1,22 , - 79,1724.8
113/04/21,400 台中市,FM1 菜豆 白色 ,20.0 ,20.0 ,20.0 ,20.0 , - 68,2 , - 88,40
113/04/21,400 台中市,FM2 菜豆 青色 ,63.3 ,52.1 ,44.3 ,54.0 , + 16,377 , + 26,20358
113/04/21,400 台中市,FN1 敏豆 白豆 ,102.2 ,55.7 ,27.3 ,59.9 , - 10,"1,786 ", +  5,106981.4
113/04/21,400 台中市,FN5 敏豆 醜豆 ,55.0 ,46.7 ,25.2 ,39.4 , - 11,469 , +  9,18478.6
113/04/21,400 台中市,FP1 萊豆 豆莢 ,46.0 ,36.0 ,10.0 ,35.2 , +  2,89 , + 48,3132.8
113/04/21,400 台中市,FP2 萊豆 豆仁 ,68.0 ,62.5 ,40.0 ,60.2 , +  7,28 , - 56,1685.6
113/04/21,400 台中市,FP3 鵲豆 肉豆 ,17.0 ,17.0 ,17.0 ,17.0 ,  -  ,8 ,  -  ,136
113/04/21,400 台中市,FQ1 毛豆 豆莢 ,45.0 ,41.7 ,38.0 ,41.4 , -  1,384 , + 28,15897.6
113/04/21,400 台中市,FQ2 毛豆 豆仁 ,123.0 ,116.3 ,99.0 ,112.3 , +  0,180 , - 22,20214
113/04/21,400 台中市,FR1 青花苔  ,52.5 ,20.4 ,8.2 ,23.6 , -  1,"1,104 ", + 10,26054.4
113/04/21,400 台中市,FR2 青花苔 青花筍 ,25.0 ,25.0 ,25.0 ,25.0 ,  -  ,9 ,  -  ,225
113/04/21,400 台中市,FR9 青花苔 進口 ,63.5 ,59.0 ,31.2 ,53.7 , -  5,"1,268 ", -  2,68091.6
113/04/21,400 台中市,FS1 越瓜 青色 ,13.0 ,13.0 ,13.0 ,13.0 , +  8,80 , +100,1040
113/04/21,400 台中市,FT0 南瓜 其他 ,32.0 ,20.0 ,20.0 ,24.1 ,  -  ,71 ,  -  ,1711.1
113/04/21,400 台中市,FT1 南瓜 木瓜形 ,16.5 ,12.6 ,8.5 ,12.9 , - 10,"4,248 ", + 61,54799.2
113/04/21,400 台中市,FT2 南瓜 圓形 ,16.0 ,15.5 ,12.0 ,14.8 , - 13,84 , + 29,1243.2
113/04/21,400 台中市,FT3 南瓜 黃如意 ,83.0 ,83.0 ,83.0 ,83.0 , -  6,16 , + 60,1328
113/04/21,400 台中市,FT5 南瓜 青如意 ,36.2 ,21.2 ,9.2 ,23.6 , -  6,"4,349 ", + 33,102636.4
113/04/21,400 台中市,FT6 南瓜 東昇 ,43.0 ,43.0 ,43.0 ,43.0 , + 15,12 , - 92,516
113/04/21,400 台中市,FT7 南瓜 栗子 ,30.0 ,24.0 ,16.7 ,25.1 , +  6,614 , - 27,15411.4
113/04/21,400 台中市,FT9 南瓜 進口 ,22.0 ,22.0 ,22.0 ,22.0 , - 35,100 , + 25,2200
113/04/21,400 台中市,FU1 隼人瓜  ,13.0 ,10.8 ,6.0 ,9.0 , + 45,846 , - 40,7614
113/04/21,400 台中市,FU2 隼人瓜 瓜苗 ,78.7 ,56.2 ,30.0 ,52.7 , + 19,486 , - 16,25612.2
113/04/21,400 台中市,FV1 辣椒 紅小 ,46.8 ,20.4 ,7.2 ,22.1 , +  7,307 , -  7,6784.7
113/04/21,400 台中市,FV4 辣椒 朝天椒 ,50.5 ,39.9 ,27.8 ,41.1 , +  5,747 , -  2,30701.7
113/04/21,400 台中市,FV6 辣椒 糯米椒 ,50.5 ,36.5 ,14.0 ,33.0 , + 13,85 , - 38,2805
113/04/21,400 台中市,FW1 金針花  ,256.0 ,256.0 ,233.5 ,254.2 , +  3,39 , + 50,9913.8
113/04/21,400 台中市,FX2 虎豆 福豆 ,45.0 ,45.0 ,45.0 ,45.0 , + 68,9 , - 36,405
113/04/21,400 台中市,FY0 玉米 其他 ,16.0 ,16.0 ,16.0 ,16.0 , + 50,260 , -  7,4160
113/04/21,400 台中市,FY4 玉米 玉米筍 ,55.7 ,20.8 ,9.5 ,18.5 , - 18,"1,363 ", + 18,25215.5
113/04/21,400 台中市,FY5 玉米 糯米黑 ,14.7 ,7.6 ,3.3 ,8.5 , -  2,"2,066 ", - 36,17561
113/04/21,400 台中市,FY6 玉米 甜軟殼 ,11.3 ,4.2 ,2.0 ,6.3 , - 46,922 , - 49,5808.6
113/04/21,400 台中市,FY7 玉米 糯米白 ,6.0 ,6.0 ,6.0 ,6.0 ,  -  ,20 ,  -  ,120
113/04/21,400 台中市,FY8 玉米 白龍王 ,21.7 ,8.3 ,2.3 ,9.8 , - 45,780 , +179,7644
113/04/21,400 台中市,FZ2 落花生 熟 ,37.0 ,37.0 ,37.0 ,37.0 , -  5,100 , + 67,3700
113/04/21,400 台中市,LA1 甘藍 初秋 ,22.2 ,13.2 ,6.1 ,13.3 , - 20,"20,293 ", + 20,269896.9
113/04/21,400 台中市,LA5 甘藍 甘藍心 ,59.0 ,59.0 ,59.0 ,59.0 ,  -  ,12 ,  -  ,708
113/04/21,400 台中市,LA6 甘藍 甘藍芽 ,16.0 ,10.0 ,10.0 ,11.9 , + 38,86 , - 66,1023.4
113/04/21,400 台中市,LA7 甘藍 改良尖 ,37.0 ,15.4 ,11.6 ,15.6 , + 19,"3,922 ", - 18,61183.2
113/04/21,400 台中市,LB1 小白菜 土白菜 ,12.3 ,9.7 ,6.7 ,9.1 , + 38,559 , +459,5086.9
113/04/21,400 台中市,LB2 小白菜 蚵仔白 ,13.2 ,9.0 ,7.3 ,9.8 , -  6,"4,038 ", + 30,39572.4
113/04/21,400 台中市,LB3 小白菜 奶油白 ,45.0 ,37.0 ,30.3 ,35.2 , +  3,306 , +  3,10771.2
113/04/21,400 台中市,LC0 包心白 其他 ,89.3 ,42.6 ,22.0 ,34.5 , - 10,821 , + 55,28324.5
113/04/21,400 台中市,LC1 包心白 包白 ,13.2 ,9.7 ,5.2 ,8.4 , - 13,"4,240 ", -  8,35616
113/04/21,400 台中市,LC3 包心白 包頭蓮 ,10.0 ,8.0 ,5.0 ,6.4 , - 37,"1,000 ", - 58,6400
113/04/21,400 台中市,LC6 包心白 冬白芽 ,178.0 ,178.0 ,178.0 ,178.0 ,  -  ,6 ,  -  ,1068
113/04/21,400 台中市,LC9 包心白 進口 ,27.7 ,24.8 ,23.0 ,25.5 , + 47,"1,616 ", - 21,41208
113/04/21,400 台中市,LD1 青江白菜 小梗 ,49.6 ,16.6 ,10.2 ,17.8 , +  4,"1,466 ", +  9,26094.8
113/04/21,400 台中市,LE1 皇宮菜 小葉 ,28.0 ,23.0 ,15.0 ,25.0 , + 16,42 , - 83,1050
113/04/21,400 台中市,LE2 皇宮菜 大葉 ,44.0 ,24.4 ,19.3 ,24.0 , + 14,296 , +640,7104
113/04/21,400 台中市,LF2 蕹菜 小葉 ,28.0 ,21.5 ,18.0 ,22.7 , + 12,344 , - 24,7808.8
113/04/21,400 台中市,LF3 蕹菜 水蕹菜 ,40.0 ,35.3 ,18.3 ,36.0 , -  1,978 , + 17,35208
113/04/21,400 台中市,LG2 芹菜 白梗 ,36.0 ,36.0 ,27.0 ,33.7 , -  1,900 , -  7,30330
113/04/21,400 台中市,LG3 芹菜 西洋芹菜 ,17.0 ,12.3 ,11.0 ,13.7 , -  6,594 , +  7,8137.8
113/04/21,400 台中市,LG4 芹菜 山芹菜 ,45.0 ,23.3 ,20.0 ,27.4 , - 12,88 , + 47,2411.2
113/04/21,400 台中市,LG5 芹菜 芹菜管 ,37.0 ,34.0 ,30.0 ,32.6 , - 24,128 , + 52,4172.8
113/04/21,400 台中市,LH1 菠菜 圓葉 ,36.7 ,23.6 ,10.6 ,23.9 , - 15,"1,188 ", - 44,28393.2
113/04/21,400 台中市,LH2 菠菜 角葉 ,61.0 ,54.2 ,34.7 ,50.1 , +  8,320 , +220,16032
113/04/21,400 台中市,LI0 萵苣菜 其他 ,46.0 ,46.0 ,46.0 ,46.0 , + 31,12 ,    0,552
113/04/21,400 台中市,LI1 萵苣菜 廣東菜 ,10.0 ,10.0 ,10.0 ,10.0 , + 67,10 , - 91,100
113/04/21,400 台中市,LI2 萵苣菜 結球萵 ,18.0 ,9.6 ,5.3 ,10.4 , -  1,801 , - 12,8330.4
113/04/21,400 台中市,LI3 萵苣菜 本島圓葉 ,19.5 ,14.0 ,8.8 ,12.8 , - 19,928 , - 11,11878.4
113/04/21,400 台中市,LI4 萵苣菜 本島尖葉 ,22.3 ,18.1 ,7.3 ,17.5 , + 36,600 , - 46,10500
113/04/21,400 台中市,LI5 萵苣菜 油麥菜 ,9.9 ,8.0 ,5.4 ,8.3 , - 12,"3,520 ", -  9,29216
113/04/21,400 台中市,LI6 萵苣菜 蘿美 ,20.0 ,18.0 ,5.0 ,14.7 , -  5,127 , + 48,1866.9
113/04/21,400 台中市,LI8 萵苣菜 水耕 ,56.0 ,42.0 ,35.5 ,44.3 , + 14,88 , - 41,3898.4
113/04/21,400 台中市,LJ1 芥菜 芥菜仁 ,22.0 ,19.0 ,16.0 ,19.6 , + 63,100 , - 29,1960
113/04/21,400 台中市,LJ3 芥菜 大芥菜 ,30.0 ,27.0 ,21.0 ,25.5 , - 15,220 , + 83,5610
113/04/21,400 台中市,LJ4 芥菜 小芥菜 ,18.0 ,18.0 ,15.0 ,15.9 , + 53,200 , - 41,3180
113/04/21,400 台中市,LK2 芥藍菜  ,29.5 ,19.0 ,10.0 ,15.1 , +  6,274 , + 96,4137.4
113/04/21,400 台中市,LK3 芥藍菜 芥藍芽 ,69.7 ,51.8 ,38.8 ,51.9 , -  2,821 , - 24,42609.9
113/04/21,400 台中市,LL2 茼蒿 山茼蒿 ,28.0 ,19.0 ,10.0 ,14.5 , - 14,80 , - 33,1160
113/04/21,400 台中市,LM1 莧菜 紅莧菜 ,37.3 ,25.6 ,21.0 ,29.2 , + 56,310 , - 21,9052
113/04/21,400 台中市,LM2 莧菜 白莧菜 ,31.5 ,24.0 ,20.5 ,24.0 , + 11,"1,052 ", -  6,25248
113/04/21,400 台中市,LN1 油菜  ,18.3 ,12.0 ,2.0 ,12.7 , + 37,"1,205 ", + 57,15303.5
113/04/21,400 台中市,LO1 甘薯葉  ,23.1 ,18.2 ,9.8 ,16.3 , + 11,"1,038 ", +  9,16919.4
113/04/21,400 台中市,LP1 芫荽  ,55.8 ,45.4 ,31.3 ,41.3 , - 14,513 , -  9,21186.9
113/04/21,400 台中市,LP2 九層塔  ,56.4 ,39.6 ,18.2 ,38.8 , +  6,301 , - 35,11678.8
113/04/21,400 台中市,LQ1 紅鳳菜 紅鳳菜 ,42.5 ,28.4 ,10.0 ,27.0 , + 13,158 , -  5,4266
113/04/21,400 台中市,LS1 茴香  ,33.0 ,22.5 ,12.0 ,20.4 , - 18,75 , +150,1530
113/04/21,400 台中市,LT3 海菜 水蓮 ,84.7 ,81.0 ,76.6 ,80.2 , -  2,366 , -  9,29353.2
113/04/21,400 台中市,LX1 蕨菜 過貓 ,72.5 ,68.0 ,59.5 ,67.1 , +  7,147 , - 28,9863.7
113/04/21,400 台中市,LX2 蕨菜 山蘇 ,135.0 ,135.0 ,135.0 ,135.0 , + 32,4 , - 67,540
113/04/21,400 台中市,LZ2 藤川七 川七葉 ,20.0 ,20.0 ,20.0 ,20.0 , - 28,24 , + 60,480
113/04/21,400 台中市,MA2 洋菇 盒裝 ,13.0 ,13.0 ,12.0 ,12.6 , - 43,104 , - 32,1310.4
113/04/21,400 台中市,MC1 濕木耳  ,48.0 ,24.2 ,10.0 ,22.4 , -  9,399 , -  8,8937.6
113/04/21,400 台中市,MD1 濕香菇  ,312.0 ,235.0 ,80.0 ,170.9 , + 85,23 , - 91,3930.7
113/04/21,400 台中市,ME1 金絲菇 金針菇 ,35.0 ,35.0 ,20.0 ,33.9 , -  3,135 , - 54,4576.5
113/04/21,400 台中市,ME2 金絲菇 盒裝 ,7.0 ,7.0 ,7.0 ,7.0 , - 13,100 , - 33,700
113/04/21,400 台中市,MF1 蠔菇 鮑魚菇 ,35.0 ,35.0 ,35.0 ,35.0 , - 30,24 , - 52,840
113/04/21,400 台中市,MJ1 杏鮑菇  ,65.8 ,41.6 ,20.5 ,36.8 , + 19,"1,060 ", + 31,39008
113/04/21,400 台中市,MK2 鴻喜菇 盒裝 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,150 , - 17,3000
113/04/21,400 台中市,MX1 其他菇類  ,80.0 ,67.3 ,22.5 ,55.3 , + 34,583 , +  2,32239.9
113/04/21,400 台中市,OG1 熟筍 桂竹筍 ,60.0 ,60.0 ,60.0 ,60.0 , -  8,210 , - 33,12600
113/04/21,400 台中市,OX1 其他  ,126.3 ,24.8 ,6.1 ,6.1 , - 36,"15,564 ", + 25,94940.4
113/04/21,400 台中市,SA3 蘿蔔 矸仔 ,14.6 ,12.0 ,4.0 ,7.1 , +  4,"6,605 ", -  1,46895.5
113/04/21,400 台中市,SB1 胡蘿蔔 未洗 ,7.2 ,6.0 ,3.0 ,5.4 ,    0,"1,105 ", +  8,5967
113/04/21,400 台中市,SB2 胡蘿蔔 清洗 ,13.0 ,8.6 ,3.2 ,6.8 , +  1,"6,990 ", -  1,47532
113/04/21,400 台中市,SC1 馬鈴薯 本產 ,25.2 ,9.2 ,2.3 ,10.2 , -  6,"3,619 ", -  3,36913.8
113/04/21,400 台中市,SC9 馬鈴薯 進口 ,25.0 ,20.0 ,20.0 ,20.9 , + 26,324 , - 29,6771.6
113/04/21,400 台中市,SD1 洋蔥 本產 ,10.4 ,5.8 ,4.0 ,6.4 , -  3,"3,948 ", - 37,25267.2
113/04/21,400 台中市,SD9 洋蔥 進口 ,16.0 ,9.5 ,3.0 ,14.5 , + 86,204 , - 57,2958
113/04/21,400 台中市,SE5 青蔥 紅蔥頭 ,55.0 ,55.0 ,50.0 ,53.3 , + 10,29 , - 38,1545.7
113/04/21,400 台中市,SE6 青蔥 粉蔥 ,36.5 ,32.3 ,26.8 ,32.0 , + 13,"2,063 ", +  3,66016
113/04/21,400 台中市,SF2 韭菜 韭菜黃 ,92.0 ,86.0 ,80.0 ,85.7 , -  5,38 , +111,3256.6
113/04/21,400 台中市,SF3 韭菜 韭菜花 ,40.0 ,34.5 ,29.0 ,33.9 , - 25,27 , + 50,915.3
113/04/21,400 台中市,SF4 韭菜 青頭 ,36.8 ,24.6 ,20.0 ,26.0 , -  4,397 , + 10,10322
113/04/21,400 台中市,SG2 大蒜 軟梗 ,82.0 ,51.1 ,30.2 ,50.3 , + 30,535 , - 37,26910.5
113/04/21,400 台中市,SG4 大蒜 蔥蒜 ,20.0 ,20.0 ,20.0 ,20.0 ,  -  ,80 ,  -  ,1600
113/04/21,400 台中市,SG5 大蒜 蒜頭 ,67.5 ,34.8 ,17.5 ,33.4 , - 21,131 , - 36,4375.4
113/04/21,400 台中市,SG6 大蒜 蒜仁 ,110.0 ,88.3 ,76.0 ,98.1 , - 11,150 , - 14,14715
113/04/21,400 台中市,SG7 大蒜 蒜瓣 ,40.0 ,40.0 ,40.0 ,40.0 , - 11,20 ,    0,800
113/04/21,400 台中市,SH4 竹筍 孟宗筍 ,38.0 ,38.0 ,35.5 ,36.6 , -  1,220 , + 47,8052
113/04/21,400 台中市,SH5 竹筍 烏殼綠 ,38.0 ,35.0 ,34.0 ,35.7 , + 11,156 , - 22,5569.2
113/04/21,400 台中市,SJ2 芋 檳榔心芋 ,40.0 ,40.0 ,40.0 ,40.0 , - 41,360 , +260,14400
113/04/21,400 台中市,SL1 豆薯  ,28.0 ,27.3 ,25.0 ,26.8 , +  3,300 ,    0,8040
113/04/21,400 台中市,SO0 甘薯 其他 ,25.3 ,15.1 ,7.7 ,15.3 , - 17,680 , -  3,10404
113/04/21,400 台中市,SO1 甘薯 臺農57號 ,25.4 ,18.3 ,6.2 ,11.0 , -  9,"2,792 ", +  7,30712
113/04/21,400 台中市,SO2 甘薯 芋仔甘薯 ,24.0 ,15.0 ,10.0 ,14.7 ,  -  ,124 ,  -  ,1822.8
113/04/21,400 台中市,SO3 甘薯 臺農66號 ,23.0 ,9.8 ,5.0 ,11.7 , - 10,"1,643 ", +  0,19223.1
113/04/21,400 台中市,SP0 薑 其他 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,24 ,    0,480
113/04/21,400 台中市,SP1 薑 老薑 ,57.0 ,37.7 ,22.8 ,38.8 , - 10,"1,201 ", + 69,46598.8
113/04/21,400 台中市,SP2 薑 嫩薑 ,90.0 ,80.0 ,55.0 ,75.0 , +271,54 , - 79,4050
113/04/21,400 台中市,SP3 薑 粉薑 ,45.0 ,45.0 ,45.0 ,45.0 ,    0,36 ,    0,1620
113/04/21,400 台中市,SQ1 茭白筍 帶殼 ,75.3 ,64.9 ,56.5 ,65.8 , -  4,881 , - 13,57969.8
113/04/21,400 台中市,SQ3 茭白筍 去殼 ,119.0 ,107.5 ,91.0 ,100.6 , -  8,150 , +  4,15090
113/04/21,400 台中市,ST1 蕎頭 露蕎 ,83.0 ,83.0 ,83.0 ,83.0 , - 10,14 , - 13,1162
113/04/21,400 台中市,SU1 薯蕷 紅薯蕷 ,25.0 ,25.0 ,25.0 ,25.0 ,  -  ,11 ,  -  ,275
113/04/21,400 台中市,SU2 薯蕷 白薯蕷 ,44.3 ,24.6 ,10.6 ,24.6 , - 16,877 , + 36,21574.2
113/04/21,400 台中市,SV2 蘆筍 綠蘆筍 ,131.1 ,106.1 ,87.9 ,109.1 , +  2,516 , +  1,56295.6
113/04/21,400 台中市,SV3 蘆筍 蘆筍花 ,172.0 ,134.8 ,100.7 ,136.8 , -  5,80 , + 11,10944
113/04/21,400 台中市,SW1 球莖甘藍  ,14.8 ,8.4 ,5.0 ,7.4 , +174,968 , - 78,7163.2
113/04/21,400 台中市,SX1 芽菜類 綠豆芽 ,17.0 ,17.0 ,17.0 ,17.0 ,    0,180 ,    0,3060
113/04/21,400 台中市,SX3 芽菜類 豌豆芽 ,65.0 ,65.0 ,65.0 ,65.0 ,  -  ,18 ,  -  ,1170
