蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,114/02/01 ~ 114/02/28 (農曆:114/01/04 ~ 114/02/01),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
114/02/25,420 豐原區,SE6 青蔥 粉蔥 ,55.0 ,30.8 ,20.2 ,33.5 , - 11,"2,670 ", -  7,89445
114/02/25,420 豐原區,SF1 韭菜 白頭 ,38.0 ,38.0 ,38.0 ,38.0 ,  -  ,13 ,  -  ,494
114/02/25,420 豐原區,SF4 韭菜 青頭 ,41.0 ,34.0 ,28.0 ,34.2 , -  4,"1,400 ", +400,47880
114/02/25,420 豐原區,SG2 大蒜 軟梗 ,76.7 ,51.1 ,28.9 ,51.8 , - 15,"1,760 ", + 34,91168
114/02/25,420 豐原區,SG3 大蒜 蒜苔 ,310.0 ,310.0 ,310.0 ,310.0 , -  6,12 ,    0,3720
114/02/25,420 豐原區,SG6 大蒜 蒜仁 ,152.5 ,141.3 ,132.5 ,141.8 , -  1,372 , + 19,52749.6
114/02/25,420 豐原區,SH1 竹筍 麻竹筍 ,180.0 ,180.0 ,180.0 ,180.0 ,  -  ,300 ,  -  ,54000
114/02/25,420 豐原區,SI1 萵苣莖  ,14.0 ,10.0 ,6.0 ,10.0 , -  9,"1,200 ", - 19,12000
114/02/25,420 豐原區,SJ2 芋 檳榔心芋 ,50.3 ,45.0 ,42.4 ,45.5 , -  3,950 , + 76,43225
114/02/25,420 豐原區,SL1 豆薯  ,35.0 ,33.5 ,32.0 ,33.5 , - 13,400 , - 17,13400
114/02/25,420 豐原區,SO1 甘薯 臺農57號 ,25.4 ,20.2 ,14.2 ,20.0 ,    0,"1,240 ", + 59,24800
114/02/25,420 豐原區,SO3 甘薯 臺農66號 ,31.0 ,20.5 ,10.0 ,20.5 , -  8,900 , - 17,18450
114/02/25,420 豐原區,SP1 薑 老薑 ,40.1 ,30.4 ,12.6 ,28.8 , + 19,"1,566 ", + 71,45100.8
114/02/25,420 豐原區,SQ1 茭白筍 帶殼 ,93.0 ,88.9 ,80.0 ,87.9 , +  2,631 , +338,55464.9
114/02/25,420 豐原區,SQ3 茭白筍 去殼 ,115.0 ,101.3 ,87.5 ,101.3 , -  5,120 , + 71,12156
114/02/25,420 豐原區,SS1 大心菜 帶葉 ,9.0 ,8.5 ,8.0 ,8.5 , - 12,600 , +131,5100
114/02/25,420 豐原區,SU2 薯蕷 白薯蕷 ,45.0 ,30.2 ,15.4 ,30.2 , -  3,400 , - 72,12080
114/02/25,420 豐原區,SW1 球莖甘藍  ,9.6 ,9.0 ,7.4 ,8.8 , -  2,"3,700 ", - 12,32560
114/02/25,420 豐原區,SX1 芽菜類 綠豆芽 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,600 , + 22,12000
114/02/26,420 豐原區,FB1 花椰菜 青梗 ,17.0 ,15.1 ,9.0 ,14.3 , +  7,"3,352 ", + 12,47933.6
114/02/26,420 豐原區,FC1 胡瓜 黑刺 ,23.3 ,18.2 ,13.7 ,18.3 ,    0,"2,300 ", +283,42090
114/02/26,420 豐原區,FD1 花胡瓜  ,42.9 ,36.9 ,20.0 ,34.8 , -  2,"2,871 ", + 38,99910.8
114/02/26,420 豐原區,FF1 絲瓜  ,32.0 ,23.5 ,7.0 ,21.9 , + 11,"1,476 ", +111,32324.4
114/02/26,420 豐原區,FG0 苦瓜 其他 ,123.0 ,123.0 ,123.0 ,123.0 , -  5,22 , + 22,2706
114/02/26,420 豐原區,FG1 苦瓜 白大米 ,140.1 ,101.0 ,90.0 ,106.6 , + 21,590 , - 30,62894
114/02/26,420 豐原區,FH3 扁蒲 花蒲 ,26.0 ,23.9 ,17.9 ,23.1 , +  7,640 , +  7,14784
114/02/26,420 豐原區,FI2 茄子 麻荸茄 ,48.9 ,39.2 ,29.7 ,39.2 , +  9,900 , - 71,35280
114/02/26,420 豐原區,FJ1 番茄 黑柿 ,55.9 ,39.5 ,26.5 ,40.2 , -  2,"2,675 ", +139,107535
114/02/26,420 豐原區,FJ3 番茄 牛番茄 ,43.7 ,35.9 ,17.1 ,33.7 , + 33,"5,370 ", +120,180969
114/02/26,420 豐原區,FK4 甜椒 彩色種 ,45.0 ,36.2 ,29.2 ,36.6 , +  3,900 , - 36,32940
114/02/26,420 豐原區,FK5 甜椒 青椒 ,32.0 ,17.7 ,10.0 ,19.0 , - 15,280 , - 55,5320
114/02/26,420 豐原區,FL5 豌豆 豌豆苗 ,76.0 ,27.7 ,10.0 ,33.8 , - 26,480 , - 20,16224
114/02/26,420 豐原區,FL6 豌豆 甜豌豆 ,55.0 ,44.7 ,32.0 ,44.2 , + 22,900 , + 36,39780
114/02/26,420 豐原區,FN1 敏豆 白豆 ,102.4 ,87.8 ,54.6 ,84.1 , + 21,"1,443 ", - 46,121356.3
114/02/26,420 豐原區,FN3 敏豆 粉豆 ,55.0 ,55.0 ,55.0 ,55.0 ,  -  ,10 ,  -  ,550
114/02/26,420 豐原區,FN5 敏豆 醜豆 ,75.7 ,57.7 ,34.0 ,56.5 , + 26,678 , + 51,38307
114/02/26,420 豐原區,FQ2 毛豆 豆仁 ,170.0 ,170.0 ,170.0 ,170.0 ,    0,20 ,    0,3400
114/02/26,420 豐原區,FR1 青花苔  ,35.0 ,27.2 ,16.9 ,26.7 , -  7,"3,893 ", + 32,103943.1
114/02/26,420 豐原區,FT1 南瓜 木瓜形 ,33.8 ,28.1 ,19.5 ,27.5 , + 10,"2,368 ", +153,65131
114/02/26,420 豐原區,FT5 南瓜 青如意 ,48.0 ,33.7 ,17.0 ,33.2 , - 17,"2,706 ", +999,89839.2
114/02/26,420 豐原區,FT7 南瓜 栗子 ,53.0 ,53.0 ,53.0 ,53.0 , +  3,57 , - 87,2999.8
114/02/26,420 豐原區,FT9 南瓜 進口 ,60.0 ,46.1 ,22.0 ,44.0 , -  6,940 , - 22,41360
114/02/26,420 豐原區,FV1 辣椒 紅小 ,49.0 ,32.9 ,14.0 ,32.3 , +  2,734 , + 61,23708.2
114/02/26,420 豐原區,FV2 辣椒 青小 ,30.0 ,24.6 ,18.0 ,24.3 , + 62,60 , - 70,1458
114/02/26,420 豐原區,FV4 辣椒 朝天椒 ,69.4 ,59.5 ,40.4 ,57.6 , -  3,555 , +119,31968
114/02/26,420 豐原區,FY0 玉米 其他 ,32.0 ,29.6 ,20.0 ,28.1 ,  -  ,882 ,  -  ,24784.2
114/02/26,420 豐原區,FY4 玉米 玉米筍 ,25.6 ,9.4 ,5.0 ,11.8 , - 43,"1,820 ", + 25,21476
114/02/26,420 豐原區,FY5 玉米 糯米黑 ,26.0 ,17.3 ,7.6 ,17.1 , + 15,"1,440 ", - 38,24624
114/02/26,420 豐原區,FY6 玉米 甜軟殼 ,26.7 ,18.1 ,10.4 ,18.3 , -  1,"1,690 ", + 19,30927
114/02/26,420 豐原區,FY8 玉米 白龍王 ,31.0 ,19.1 ,6.5 ,18.9 ,  -  ,"2,160 ",  -  ,40824
114/02/26,420 豐原區,FZ2 落花生 熟 ,50.0 ,49.7 ,42.3 ,48.3 , -  3,42 , - 63,2028.6
114/02/26,420 豐原區,LA1 甘藍 初秋 ,8.8 ,6.9 ,5.0 ,6.9 , + 13,"11,000 ", - 24,75900
114/02/26,420 豐原區,LA6 甘藍 甘藍芽 ,29.0 ,23.6 ,16.0 ,23.2 ,  -  ,330 ,  -  ,7656
114/02/26,420 豐原區,LA7 甘藍 改良尖 ,9.0 ,8.8 ,7.5 ,8.6 , + 34,"5,910 ", +557,50826
114/02/26,420 豐原區,LB1 小白菜 土白菜 ,13.0 ,9.5 ,7.0 ,9.7 , -  6,640 , + 45,6208
114/02/26,420 豐原區,LB2 小白菜 蚵仔白 ,14.1 ,12.4 ,9.3 ,12.2 , +  2,"3,510 ", - 27,42822
114/02/26,420 豐原區,LB3 小白菜 奶油白 ,24.0 ,16.8 ,12.0 ,17.3 , + 19,430 , +231,7439
114/02/26,420 豐原區,LC1 包心白 包白 ,6.0 ,4.8 ,3.8 ,4.9 , + 23,"3,220 ", - 48,15778
114/02/26,420 豐原區,LC3 包心白 包頭蓮 ,6.8 ,6.0 ,5.9 ,6.1 , +  3,"1,600 ", - 58,9760
114/02/26,420 豐原區,LC9 包心白 進口 ,9.0 ,8.0 ,7.0 ,8.0 , -  6,600 , - 76,4800
114/02/26,420 豐原區,LD1 青江白菜 小梗 ,18.8 ,14.1 ,10.5 ,14.3 , - 11,"1,910 ", - 37,27313
114/02/26,420 豐原區,LG1 芹菜 青梗 ,12.5 ,12.5 ,12.5 ,12.5 ,  -  ,60 ,  -  ,750
114/02/26,420 豐原區,LG2 芹菜 白梗 ,25.3 ,22.0 ,15.9 ,21.5 , + 33,"1,200 ", - 70,25800
114/02/26,420 豐原區,LG3 芹菜 西洋芹菜 ,20.0 ,13.0 ,9.0 ,13.6 , + 26,734 , + 24,9982.4
114/02/26,420 豐原區,LH1 菠菜 圓葉 ,22.3 ,19.6 ,14.5 ,19.1 , + 20,"4,204 ", - 11,80296.4
114/02/26,420 豐原區,LI2 萵苣菜 結球萵 ,15.0 ,12.3 ,8.2 ,12.0 , + 43,"1,340 ", + 12,16080
114/02/26,420 豐原區,LI3 萵苣菜 本島圓葉 ,29.7 ,26.0 ,19.3 ,25.4 , + 42,780 , + 18,19812
114/02/26,420 豐原區,LI4 萵苣菜 本島尖葉 ,33.0 ,30.1 ,12.5 ,27.2 , + 51,532 , + 33,14470.4
114/02/26,420 豐原區,LI5 萵苣菜 油麥菜 ,10.8 ,10.0 ,7.6 ,9.7 , + 37,"1,190 ", - 54,11543
114/02/26,420 豐原區,LJ1 芥菜 芥菜仁 ,14.0 ,9.9 ,6.6 ,10.0 , +  8,"1,100 ", + 57,11000
114/02/26,420 豐原區,LJ3 芥菜 大芥菜 ,9.0 ,6.8 ,5.6 ,7.0 , + 27,"1,690 ", - 35,11830
114/02/26,420 豐原區,LJ4 芥菜 小芥菜 ,19.8 ,11.7 ,8.2 ,12.6 , + 80,280 , - 33,3528
114/02/26,420 豐原區,LJ5 芥菜 翡翠娃娃菜 ,42.0 ,28.4 ,16.0 ,28.7 , -  9,"1,740 ", + 24,49938
114/02/26,420 豐原區,LK2 芥藍菜  ,22.0 ,13.0 ,8.0 ,13.8 , + 19,574 , - 10,7921.2
114/02/26,420 豐原區,LK3 芥藍菜 芥藍芽 ,57.0 ,43.6 ,30.8 ,43.7 , -  1,"1,062 ", -  8,46409.4
114/02/26,420 豐原區,LL1 茼蒿  ,32.0 ,28.6 ,13.8 ,26.3 , + 24,610 , - 74,16043
114/02/26,420 豐原區,LL2 茼蒿 山茼蒿 ,24.0 ,13.0 ,8.0 ,14.2 , + 22,550 , - 70,7810
114/02/26,420 豐原區,LN1 油菜  ,14.4 ,14.0 ,11.2 ,13.5 , -  4,"1,380 ", - 72,18630
114/02/26,420 豐原區,LO1 甘薯葉  ,24.9 ,23.0 ,21.2 ,23.0 , + 21,"2,380 ", -  7,54740
114/02/26,420 豐原區,LP1 芫荽  ,60.0 ,49.7 ,29.0 ,47.6 , + 88,570 , - 68,27132
114/02/26,420 豐原區,LP2 九層塔  ,66.7 ,66.7 ,66.7 ,66.7 ,    0,138 ,    0,9204.6
114/02/26,420 豐原區,LQ1 紅鳳菜 紅鳳菜 ,50.0 ,50.0 ,50.0 ,50.0 , + 40,32 , - 32,1600
114/02/26,420 豐原區,OG1 熟筍 桂竹筍 ,45.0 ,45.0 ,45.0 ,45.0 , +  5,54 , - 40,2430
114/02/26,420 豐原區,OX1 其他  ,100.0 ,63.6 ,49.9 ,68.1 , + 77,"11,008 ", + 69,749644.8
114/02/26,420 豐原區,SA3 蘿蔔 矸仔 ,8.0 ,6.2 ,4.0 ,6.2 , -  5,"3,505 ", - 73,21731
114/02/26,420 豐原區,SB2 胡蘿蔔 清洗 ,16.0 ,13.6 ,12.0 ,13.7 , +  5,"3,400 ", - 69,46580
114/02/26,420 豐原區,SC1 馬鈴薯 本產 ,32.5 ,28.1 ,18.6 ,27.1 , +  6,884 , - 50,23956.4
114/02/26,420 豐原區,SD1 洋蔥 本產 ,29.4 ,26.0 ,22.5 ,26.0 , -  3,"2,670 ", - 47,69420
114/02/26,420 豐原區,SD9 洋蔥 進口 ,35.0 ,33.7 ,25.0 ,32.2 , + 44,"2,250 ", + 61,72450
114/02/26,420 豐原區,SE6 青蔥 粉蔥 ,54.9 ,42.7 ,23.9 ,41.4 , + 24,"4,490 ", + 68,185886
114/02/26,420 豐原區,SF1 韭菜 白頭 ,35.0 ,35.0 ,35.0 ,35.0 , -  8,15 , + 15,525
114/02/26,420 豐原區,SF4 韭菜 青頭 ,55.0 ,49.5 ,39.0 ,48.5 , + 42,280 , - 80,13580
114/02/26,420 豐原區,SG2 大蒜 軟梗 ,73.3 ,41.5 ,20.5 ,43.7 , - 16,"1,470 ", - 16,64239
114/02/26,420 豐原區,SG6 大蒜 蒜仁 ,150.0 ,142.7 ,134.0 ,142.4 , +  0,300 , - 19,42720
114/02/26,420 豐原區,SI1 萵苣莖  ,13.5 ,12.2 ,10.0 ,12.0 , + 20,"1,584 ", + 32,19008
114/02/26,420 豐原區,SJ2 芋 檳榔心芋 ,65.0 ,55.1 ,42.6 ,54.6 , + 20,580 , - 39,31668
114/02/26,420 豐原區,SO1 甘薯 臺農57號 ,34.0 ,24.6 ,18.0 ,25.1 , + 26,470 , - 62,11797
114/02/26,420 豐原區,SO3 甘薯 臺農66號 ,27.0 ,13.0 ,7.0 ,14.6 , - 29,660 , - 27,9636
114/02/26,420 豐原區,SP1 薑 老薑 ,57.0 ,29.8 ,12.0 ,31.7 , + 10,108 , - 93,3423.6
114/02/26,420 豐原區,SQ1 茭白筍 帶殼 ,95.0 ,76.4 ,59.0 ,76.6 , - 13,144 , - 77,11030.4
114/02/26,420 豐原區,SQ3 茭白筍 去殼 ,103.0 ,96.8 ,86.0 ,95.9 , -  5,70 , - 42,6713
114/02/26,420 豐原區,SU2 薯蕷 白薯蕷 ,47.0 ,32.9 ,16.0 ,32.4 , +  7,"1,476 ", +269,47822.4
114/02/26,420 豐原區,SW1 球莖甘藍  ,13.0 ,12.0 ,7.9 ,11.4 , + 30,"5,056 ", + 37,57638.4
114/02/26,420 豐原區,SX1 芽菜類 綠豆芽 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,490 , - 18,9800
114/02/27,420 豐原區,FB1 花椰菜 青梗 ,16.2 ,14.4 ,10.0 ,13.9 , -  3,"5,684 ", + 70,79007.6
114/02/27,420 豐原區,FC1 胡瓜 黑刺 ,22.0 ,19.4 ,13.5 ,18.8 , +  3,"3,000 ", + 30,56400
114/02/27,420 豐原區,FD1 花胡瓜  ,45.0 ,40.0 ,28.3 ,38.7 , + 11,"2,113 ", - 26,81757.62
114/02/27,420 豐原區,FE1 冬瓜 白皮 ,14.0 ,13.4 ,7.4 ,12.3 ,  -  ,"1,742 ",  -  ,21426.6
114/02/27,420 豐原區,FF1 絲瓜  ,37.0 ,27.3 ,13.5 ,26.5 , + 21,"1,000 ", - 32,26500
114/02/27,420 豐原區,FG0 苦瓜 其他 ,91.0 ,76.7 ,53.0 ,74.8 , - 39,234 , +964,17503.2
114/02/27,420 豐原區,FG1 苦瓜 白大米 ,93.0 ,72.3 ,50.0 ,72.0 , - 32,665 , + 13,47880
114/02/27,420 豐原區,FH3 扁蒲 花蒲 ,25.0 ,21.3 ,16.0 ,21.0 , -  9,240 , - 63,5040
114/02/27,420 豐原區,FH4 扁蒲 梨子蒲 ,10.0 ,10.0 ,10.0 ,10.0 ,  -  ,16 ,  -  ,160
114/02/27,420 豐原區,FI2 茄子 麻荸茄 ,52.1 ,39.0 ,29.2 ,39.7 , +  1,"4,140 ", +360,164358
114/02/27,420 豐原區,FI3 茄子 日本種 ,60.0 ,60.0 ,60.0 ,60.0 ,  -  ,20 ,  -  ,1200
114/02/27,420 豐原區,FJ1 番茄 黑柿 ,55.7 ,44.6 ,24.0 ,42.7 , +  6,"2,420 ", - 10,103334
114/02/27,420 豐原區,FJ3 番茄 牛番茄 ,46.7 ,30.9 ,11.7 ,30.2 , - 10,"4,270 ", - 20,128954
114/02/27,420 豐原區,FK4 甜椒 彩色種 ,49.1 ,39.2 ,27.6 ,38.8 , +  6,"3,740 ", +316,145112
114/02/27,420 豐原區,FK5 甜椒 青椒 ,28.0 ,23.7 ,9.9 ,21.8 , + 15,"1,700 ", +507,37060
114/02/27,420 豐原區,FK6 甜椒 水果彩椒 ,115.0 ,103.7 ,66.0 ,98.4 ,  -  ,180 ,  -  ,17712
114/02/27,420 豐原區,FL2 豌豆 紅花 ,40.0 ,40.0 ,40.0 ,40.0 ,  -  ,12 ,  -  ,480
114/02/27,420 豐原區,FL5 豌豆 豌豆苗 ,84.0 ,48.3 ,20.0 ,49.8 , + 47,530 , + 10,26394
114/02/27,420 豐原區,FL6 豌豆 甜豌豆 ,63.0 ,55.2 ,39.2 ,53.6 , + 21,627 , - 30,33607.2
114/02/27,420 豐原區,FM2 菜豆 青色 ,72.0 ,61.0 ,45.0 ,60.0 ,  -  ,100 ,  -  ,6000
114/02/27,420 豐原區,FN1 敏豆 白豆 ,103.5 ,72.6 ,32.5 ,70.8 , - 16,"2,435 ", + 69,172398
114/02/27,420 豐原區,FN3 敏豆 粉豆 ,20.0 ,20.0 ,20.0 ,20.0 , - 64,10 ,    0,200
114/02/27,420 豐原區,FN5 敏豆 醜豆 ,74.0 ,49.6 ,22.0 ,49.0 , - 13,500 , - 26,24500
114/02/27,420 豐原區,FP1 萊豆 豆莢 ,69.0 ,62.3 ,50.0 ,61.2 ,  -  ,300 ,  -  ,18360
114/02/27,420 豐原區,FQ2 毛豆 豆仁 ,180.0 ,180.0 ,180.0 ,180.0 , +  6,20 ,    0,3600
114/02/27,420 豐原區,FR1 青花苔  ,32.6 ,28.1 ,17.4 ,26.8 , +  0,"5,004 ", + 29,134107.2
114/02/27,420 豐原區,FT1 南瓜 木瓜形 ,34.0 ,29.4 ,19.5 ,28.4 , +  3,"3,080 ", + 30,87472
114/02/27,420 豐原區,FT5 南瓜 青如意 ,48.1 ,34.6 ,18.4 ,34.1 , +  3,"4,075 ", + 51,138957.5
114/02/27,420 豐原區,FT9 南瓜 進口 ,61.0 ,50.3 ,35.0 ,49.4 , + 12,"1,486 ", + 58,73408.4
114/02/27,420 豐原區,FV1 辣椒 紅小 ,40.0 ,29.9 ,12.8 ,28.5 , - 12,769 , +  5,21916.5
114/02/27,420 豐原區,FV2 辣椒 青小 ,30.0 ,21.9 ,13.0 ,21.8 , - 10,40 , - 33,872
114/02/27,420 豐原區,FV4 辣椒 朝天椒 ,66.3 ,60.0 ,48.0 ,58.9 , +  2,440 , - 21,25916
114/02/27,420 豐原區,FV6 辣椒 糯米椒 ,63.0 ,49.0 ,40.0 ,50.0 ,  -  ,90 ,  -  ,4500
114/02/27,420 豐原區,FY0 玉米 其他 ,30.0 ,24.3 ,16.0 ,23.8 , - 15,"1,656 ", + 88,39412.8
114/02/27,420 豐原區,FY4 玉米 玉米筍 ,26.3 ,13.8 ,8.6 ,15.3 , + 30,"2,200 ", + 21,33660
114/02/27,420 豐原區,FY5 玉米 糯米黑 ,25.9 ,19.9 ,13.7 ,19.8 , + 16,"2,918 ", +103,57776.4
114/02/27,420 豐原區,FY6 玉米 甜軟殼 ,26.1 ,19.3 ,10.1 ,18.8 , +  3,"3,850 ", +128,72380
114/02/27,420 豐原區,FY8 玉米 白龍王 ,35.0 ,32.4 ,20.0 ,30.4 , + 61,"1,340 ", - 38,40736
114/02/27,420 豐原區,FY9 玉米 進口 ,18.0 ,17.3 ,13.0 ,16.6 ,  -  ,500 ,  -  ,8300
114/02/27,420 豐原區,FZ2 落花生 熟 ,50.0 ,50.0 ,48.5 ,49.7 , +  3,102 , +143,5069.4
114/02/27,420 豐原區,LA1 甘藍 初秋 ,9.2 ,8.6 ,6.8 ,8.4 , + 22,"18,500 ", + 68,155400
114/02/27,420 豐原區,LA6 甘藍 甘藍芽 ,36.0 ,22.3 ,11.0 ,22.8 , -  2,420 , + 27,9576
114/02/27,420 豐原區,LA7 甘藍 改良尖 ,11.1 ,9.7 ,7.7 ,9.6 , + 12,"12,080 ", +104,115968
114/02/27,420 豐原區,LB1 小白菜 土白菜 ,15.0 ,10.6 ,7.5 ,10.8 , + 11,600 , -  6,6480
114/02/27,420 豐原區,LB2 小白菜 蚵仔白 ,15.5 ,14.6 ,10.2 ,13.9 , + 14,"2,920 ", - 17,40588
114/02/27,420 豐原區,LB3 小白菜 奶油白 ,22.0 ,17.7 ,10.8 ,17.2 , -  1,640 , + 49,11008
114/02/27,420 豐原區,LC0 包心白 其他 ,40.0 ,30.9 ,21.0 ,30.7 ,  -  ,840 ,  -  ,25788
114/02/27,420 豐原區,LC1 包心白 包白 ,8.3 ,6.9 ,3.2 ,6.4 , + 31,"5,540 ", + 72,35456
114/02/27,420 豐原區,LC3 包心白 包頭蓮 ,8.0 ,7.0 ,5.8 ,7.0 , + 15,"2,805 ", + 75,19635
114/02/27,420 豐原區,LC9 包心白 進口 ,9.0 ,8.7 ,6.2 ,8.3 , +  4,"1,100 ", + 83,9130
114/02/27,420 豐原區,LD1 青江白菜 小梗 ,30.8 ,18.4 ,9.9 ,19.2 , + 34,"1,880 ", -  2,36096
114/02/27,420 豐原區,LG2 芹菜 白梗 ,25.6 ,24.2 ,12.7 ,22.2 , +  3,"1,680 ", + 40,37296
114/02/27,420 豐原區,LG3 芹菜 西洋芹菜 ,17.0 ,12.6 ,9.0 ,12.8 , -  6,"1,134 ", + 54,14515.2
114/02/27,420 豐原區,LG4 芹菜 山芹菜 ,20.0 ,18.3 ,14.0 ,17.8 ,  -  ,320 ,  -  ,5696
114/02/27,420 豐原區,LG5 芹菜 芹菜管 ,45.0 ,29.3 ,14.0 ,29.4 ,  -  ,600 ,  -  ,17640
114/02/27,420 豐原區,LH1 菠菜 圓葉 ,22.1 ,19.1 ,11.9 ,18.3 , -  4,"5,250 ", + 25,96075
114/02/27,420 豐原區,LI2 萵苣菜 結球萵 ,13.0 ,10.2 ,6.0 ,9.9 , - 17,"1,228 ", -  8,12157.2
114/02/27,420 豐原區,LI3 萵苣菜 本島圓葉 ,27.0 ,23.2 ,12.9 ,21.9 , - 14,700 , - 10,15330
114/02/27,420 豐原區,LI4 萵苣菜 本島尖葉 ,29.0 ,25.1 ,15.0 ,23.9 , - 12,440 , - 17,10516
114/02/27,420 豐原區,LI5 萵苣菜 油麥菜 ,10.0 ,8.2 ,5.3 ,7.9 , - 19,"3,400 ", +186,26860
114/02/27,420 豐原區,LI6 萵苣菜 蘿美 ,19.0 ,13.0 ,7.0 ,13.0 ,  -  ,500 ,  -  ,6500
114/02/27,420 豐原區,LI8 萵苣菜 水耕 ,33.0 ,31.7 ,22.8 ,30.2 ,  -  ,240 ,  -  ,7248
114/02/27,420 豐原區,LJ1 芥菜 芥菜仁 ,12.0 ,9.3 ,6.2 ,9.2 , -  8,"1,130 ", +  3,10396
114/02/27,420 豐原區,LJ3 芥菜 大芥菜 ,7.0 ,5.9 ,4.0 ,5.8 , - 17,"1,050 ", - 38,6090
114/02/27,420 豐原區,LJ4 芥菜 小芥菜 ,12.5 ,12.5 ,12.5 ,12.5 , -  1,80 , - 71,1000
114/02/27,420 豐原區,LJ5 芥菜 翡翠娃娃菜 ,41.5 ,28.6 ,18.0 ,29.0 , +  1,"3,440 ", + 98,99760
114/02/27,420 豐原區,LK2 芥藍菜  ,16.0 ,11.5 ,5.5 ,11.2 , - 19,"1,320 ", +130,14784
114/02/27,420 豐原區,LK3 芥藍菜 芥藍芽 ,54.1 ,46.3 ,28.3 ,44.2 , +  1,"2,291 ", +116,101262.2
114/02/27,420 豐原區,LL1 茼蒿  ,26.4 ,18.2 ,6.8 ,17.6 , - 33,"1,170 ", + 92,20592
114/02/27,420 豐原區,LL2 茼蒿 山茼蒿 ,18.0 ,14.7 ,6.0 ,13.6 , -  4,"1,224 ", +123,16646.4
114/02/27,420 豐原區,LN1 油菜  ,15.0 ,14.3 ,10.4 ,13.7 , +  1,"2,800 ", +103,38360
114/02/27,420 豐原區,LO1 甘薯葉  ,24.2 ,19.5 ,16.8 ,19.9 , - 13,"1,430 ", - 40,28457
114/02/27,420 豐原區,LP1 芫荽  ,51.0 ,40.4 ,29.0 ,40.2 , - 16,650 , + 14,26130
114/02/27,420 豐原區,LP2 九層塔  ,78.7 ,64.4 ,10.0 ,56.4 , - 15,214 , + 55,12069.6
114/02/27,420 豐原區,LQ1 紅鳳菜 紅鳳菜 ,46.0 ,40.5 ,20.1 ,37.5 , - 25,152 , +375,5700
114/02/27,420 豐原區,LS1 茴香  ,30.0 ,25.6 ,20.0 ,25.3 ,  -  ,120 ,  -  ,3036
114/02/27,420 豐原區,LT3 海菜 水蓮 ,165.0 ,155.7 ,148.0 ,156.0 ,  -  ,180 ,  -  ,28080
114/02/27,420 豐原區,LX1 蕨菜 過貓 ,75.3 ,64.3 ,55.0 ,64.7 ,  -  ,108 ,  -  ,6987.6
114/02/27,420 豐原區,LX2 蕨菜 山蘇 ,105.0 ,91.0 ,80.0 ,91.6 ,  -  ,62 ,  -  ,5679.2
114/02/27,420 豐原區,MC1 濕木耳  ,161.0 ,152.3 ,132.0 ,150.0 ,  -  ,50 ,  -  ,7500
114/02/27,420 豐原區,MD1 濕香菇  ,130.0 ,130.0 ,130.0 ,130.0 ,  -  ,72 ,  -  ,9360
114/02/27,420 豐原區,ME1 金絲菇 金針菇 ,45.0 ,45.0 ,45.0 ,45.0 ,  -  ,225 ,  -  ,10125
114/02/27,420 豐原區,MJ1 杏鮑菇  ,72.0 ,47.6 ,23.2 ,47.6 ,  -  ,"2,286 ",  -  ,108813.6
114/02/27,420 豐原區,MX1 其他菇類  ,82.0 ,51.0 ,25.0 ,52.0 ,  -  ,400 ,  -  ,20800
114/02/27,420 豐原區,OG1 熟筍 桂竹筍 ,47.1 ,45.0 ,45.0 ,45.4 , +  1,654 , +999,29691.6
114/02/27,420 豐原區,OX1 其他  ,100.0 ,69.1 ,50.0 ,71.4 , +  5,"7,000 ", - 36,499800
114/02/27,420 豐原區,SA3 蘿蔔 矸仔 ,9.0 ,7.3 ,5.2 ,7.2 , + 16,"6,655 ", + 90,47916
114/02/27,420 豐原區,SB2 胡蘿蔔 清洗 ,15.0 ,14.6 ,11.4 ,14.0 , +  2,"4,510 ", + 33,63140
114/02/27,420 豐原區,SC1 馬鈴薯 本產 ,30.2 ,25.1 ,15.3 ,24.1 , - 11,"3,384 ", +283,81554.4
114/02/27,420 豐原區,SC9 馬鈴薯 進口 ,15.0 ,14.6 ,12.2 ,14.2 ,  -  ,288 ,  -  ,4089.6
114/02/27,420 豐原區,SD1 洋蔥 本產 ,34.0 ,31.1 ,24.0 ,30.3 , + 17,"3,240 ", + 21,98172
114/02/27,420 豐原區,SD9 洋蔥 進口 ,37.0 ,35.3 ,27.0 ,34.0 , +  6,"1,800 ", - 20,61200
114/02/27,420 豐原區,SE5 青蔥 紅蔥頭 ,60.0 ,45.7 ,33.0 ,46.0 ,  -  ,240 ,  -  ,11040
114/02/27,420 豐原區,SE6 青蔥 粉蔥 ,51.0 ,45.6 ,26.1 ,42.8 , +  3,"2,770 ", - 38,118556
114/02/27,420 豐原區,SF3 韭菜 韭菜花 ,120.0 ,116.7 ,110.0 ,116.0 ,  -  ,144 ,  -  ,16704
114/02/27,420 豐原區,SF4 韭菜 青頭 ,43.0 ,37.8 ,25.0 ,36.3 , - 25,560 , +100,20328
114/02/27,420 豐原區,SG1 大蒜 硬梗 ,20.0 ,20.0 ,20.0 ,20.0 ,  -  ,54 ,  -  ,1080
