蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/07/01 ~ 113/07/31 (農曆:113/05/26 ~ 113/06/26),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/07/16,400 台中市,FW1 金針花  ,340.0 ,340.0 ,340.0 ,340.0 , +  3,3 ,    0,1020
113/07/16,400 台中市,FY0 玉米 其他 ,3.0 ,3.0 ,3.0 ,3.0 , +200,80 , +100,240
113/07/16,400 台中市,FY4 玉米 玉米筍 ,38.1 ,18.8 ,10.3 ,19.2 , + 16,"1,420 ", +  0,27264
113/07/16,400 台中市,FY5 玉米 糯米黑 ,16.0 ,8.9 ,3.6 ,7.7 , + 13,"2,295 ", + 42,17671.5
113/07/16,400 台中市,FY6 玉米 甜軟殼 ,18.5 ,11.3 ,2.7 ,12.2 , + 51,"2,387 ", -  3,29121.4
113/07/16,400 台中市,FY8 玉米 白龍王 ,24.0 ,24.0 ,24.0 ,24.0 , +300,120 , - 78,2880
113/07/16,400 台中市,FY9 玉米 進口 ,13.0 ,12.0 ,11.0 ,12.6 , +  4,"1,480 ", + 10,18648
113/07/16,400 台中市,FZ2 落花生 熟 ,44.0 ,39.5 ,35.0 ,36.3 ,  -  ,140 ,  -  ,5082
113/07/16,400 台中市,LA1 甘藍 初秋 ,28.2 ,24.4 ,17.9 ,23.0 , - 17,"16,139 ", + 51,371197
113/07/16,400 台中市,LA2 甘藍 改良種 ,24.8 ,19.3 ,12.0 ,19.0 , + 53,"10,344 ", +189,196536
113/07/16,400 台中市,LA7 甘藍 改良尖 ,24.0 ,22.5 ,21.0 ,22.7 , +  1,40 , + 18,908
113/07/16,400 台中市,LA9 甘藍 進口 ,18.0 ,16.8 ,12.5 ,14.7 , -  5,"3,568 ", - 15,52449.6
113/07/16,400 台中市,LB1 小白菜 土白菜 ,37.0 ,37.0 ,37.0 ,37.0 , - 24,80 , +400,2960
113/07/16,400 台中市,LB2 小白菜 蚵仔白 ,47.0 ,44.2 ,40.5 ,44.2 , + 45,"1,031 ", +  2,45570.2
113/07/16,400 台中市,LB3 小白菜 奶油白 ,58.0 ,58.0 ,10.0 ,45.6 , - 39,101 , +102,4605.6
113/07/16,400 台中市,LC0 包心白 其他 ,56.0 ,20.7 ,8.0 ,20.9 , + 12,659 , - 24,13773.1
113/07/16,400 台中市,LC1 包心白 包白 ,18.6 ,7.8 ,5.6 ,9.1 , -  1,"4,340 ", - 17,39494
113/07/16,400 台中市,LC3 包心白 包頭蓮 ,18.0 ,18.0 ,18.0 ,18.0 , -  3,140 , - 70,2520
113/07/16,400 台中市,LC9 包心白 進口 ,32.0 ,29.7 ,28.0 ,29.0 , -  9,970 , + 51,28130
113/07/16,400 台中市,LD1 青江白菜 小梗 ,63.0 ,45.1 ,27.7 ,41.7 , + 26,399 , - 48,16638.3
113/07/16,400 台中市,LE1 皇宮菜 小葉 ,35.0 ,31.5 ,27.0 ,30.8 , -  1,66 , + 50,2032.8
113/07/16,400 台中市,LE2 皇宮菜 大葉 ,46.5 ,32.7 ,18.0 ,31.2 , + 20,412 , +  8,12854.4
113/07/16,400 台中市,LF2 蕹菜 小葉 ,50.5 ,43.5 ,25.0 ,40.2 , + 44,535 , - 55,21507
113/07/16,400 台中市,LF3 蕹菜 水蕹菜 ,50.0 ,46.7 ,38.3 ,43.8 , +  4,"1,260 ", + 19,55188
113/07/16,400 台中市,LG2 芹菜 白梗 ,59.3 ,39.8 ,20.0 ,38.0 , -  6,548 , - 22,20824
113/07/16,400 台中市,LG3 芹菜 西洋芹菜 ,25.0 ,25.0 ,25.0 ,25.0 , + 24,180 , -  8,4500
113/07/16,400 台中市,LG9 芹菜 進口 ,20.0 ,7.0 ,5.0 ,14.2 , - 43,350 , +218,4970
113/07/16,400 台中市,LH2 菠菜 角葉 ,53.5 ,45.0 ,43.0 ,47.5 , -  5,240 , +100,11400
113/07/16,400 台中市,LI1 萵苣菜 廣東菜 ,30.0 ,30.0 ,10.0 ,20.0 , + 25,80 , + 60,1600
113/07/16,400 台中市,LI3 萵苣菜 本島圓葉 ,30.0 ,26.8 ,14.0 ,25.8 , + 26,320 , - 13,8256
113/07/16,400 台中市,LI5 萵苣菜 油麥菜 ,28.1 ,23.2 ,13.3 ,22.0 , + 56,"1,837 ", - 32,40414
113/07/16,400 台中市,LI7 萵苣菜 紅捲綠捲 ,47.0 ,38.3 ,30.0 ,37.0 , - 16,138 , + 62,5106
113/07/16,400 台中市,LI8 萵苣菜 水耕 ,99.0 ,94.0 ,85.0 ,92.9 , +  6,58 , - 45,5388.2
113/07/16,400 台中市,LI9 萵苣菜 進口 ,48.4 ,27.3 ,6.2 ,25.2 , - 21,"1,308 ", + 45,32961.6
113/07/16,400 台中市,LJ3 芥菜 大芥菜 ,23.0 ,23.0 ,21.5 ,22.1 , + 19,400 , - 20,8840
113/07/16,400 台中市,LJ4 芥菜 小芥菜 ,40.0 ,39.5 ,25.0 ,36.6 , + 23,100 , +  2,3660
113/07/16,400 台中市,LK2 芥藍菜  ,38.5 ,29.0 ,20.0 ,23.9 , -  4,315 , + 15,7528.5
113/07/16,400 台中市,LK3 芥藍菜 芥藍芽 ,74.4 ,48.6 ,34.4 ,49.3 , +  8,"1,928 ", +  4,95050.4
113/07/16,400 台中市,LM1 莧菜 紅莧菜 ,57.0 ,45.4 ,31.6 ,44.0 , + 15,575 , +140,25300
113/07/16,400 台中市,LM2 莧菜 白莧菜 ,54.7 ,30.6 ,25.6 ,32.5 , + 23,"2,820 ", +  6,91650
113/07/16,400 台中市,LM8 莧菜 水耕 ,30.0 ,30.0 ,30.0 ,30.0 ,  -  ,30 ,  -  ,900
113/07/16,400 台中市,LN1 油菜  ,40.5 ,36.4 ,32.0 ,35.8 , + 22,390 , - 66,13962
113/07/16,400 台中市,LO1 甘薯葉  ,27.4 ,18.5 ,10.0 ,18.7 , + 43,"1,996 ", -  8,37325.2
113/07/16,400 台中市,LP1 芫荽  ,106.0 ,83.0 ,49.3 ,84.5 , + 28,224 , - 13,18928
113/07/16,400 台中市,LP2 九層塔  ,28.4 ,24.3 ,16.6 ,24.0 , + 19,548 , + 20,13152
113/07/16,400 台中市,LQ1 紅鳳菜 紅鳳菜 ,68.5 ,46.5 ,37.0 ,52.7 , +  1,193 , +  5,10171.1
113/07/16,400 台中市,LT3 海菜 水蓮 ,97.6 ,94.4 ,87.0 ,92.8 , +  6,456 , - 16,42316.8
113/07/16,400 台中市,LX1 蕨菜 過貓 ,73.2 ,54.9 ,45.8 ,56.1 , +  8,333 , -  5,18681.3
113/07/16,400 台中市,LZ2 藤川七 川七葉 ,28.0 ,28.0 ,28.0 ,28.0 , + 12,3 , + 50,84
113/07/16,400 台中市,MA2 洋菇 盒裝 ,13.0 ,11.5 ,11.0 ,11.6 , -  3,173 , +368,2006.8
113/07/16,400 台中市,MC1 濕木耳  ,80.0 ,39.0 ,5.0 ,23.8 , -  7,246 , -  7,5854.8
113/07/16,400 台中市,MD1 濕香菇  ,100.0 ,100.0 ,100.0 ,100.0 ,    0,18 , - 10,1800
113/07/16,400 台中市,ME1 金絲菇 金針菇 ,30.0 ,30.0 ,30.0 ,30.0 , + 10,84 , + 91,2520
113/07/16,400 台中市,ME2 金絲菇 盒裝 ,7.0 ,7.0 ,7.0 ,7.0 ,    0,200 , +100,1400
113/07/16,400 台中市,MF1 蠔菇 鮑魚菇 ,65.0 ,65.0 ,65.0 ,65.0 ,    0,35 , +  6,2275
113/07/16,400 台中市,MI1 秀珍菇  ,70.0 ,50.0 ,30.0 ,50.0 , + 19,36 , - 40,1800
113/07/16,400 台中市,MJ1 杏鮑菇  ,50.7 ,41.3 ,27.0 ,35.0 , + 20,780 , - 29,27300
113/07/16,400 台中市,MK2 鴻喜菇 盒裝 ,17.0 ,14.4 ,10.3 ,13.7 , -  7,740 , + 95,10138
113/07/16,400 台中市,MX1 其他菇類  ,45.0 ,18.3 ,11.8 ,16.9 , - 24,"1,173 ", + 40,19823.7
113/07/16,400 台中市,OE2 醃瓜 漬 漬,41.0 ,30.0 ,25.0 ,34.4 , + 50,118 , +115,4059.2
113/07/16,400 台中市,OX1 其他  ,65.4 ,26.5 ,8.9 ,24.4 , + 13,"2,557 ", + 52,62390.8
113/07/16,400 台中市,SA3 蘿蔔 矸仔 ,7.0 ,5.0 ,3.0 ,6.4 , -  9,350 , + 17,2240
113/07/16,400 台中市,SA4 蘿蔔 櫻桃 ,65.0 ,62.5 ,60.0 ,62.4 , - 12,21 , - 28,1310.4
113/07/16,400 台中市,SA9 蘿蔔 進口 ,16.9 ,13.7 ,10.9 ,13.2 , - 10,"5,278 ", + 47,69669.6
113/07/16,400 台中市,SB1 胡蘿蔔 未洗 ,10.0 ,7.0 ,6.0 ,7.8 ,  -  ,345 ,  -  ,2691
113/07/16,400 台中市,SB2 胡蘿蔔 清洗 ,16.2 ,9.6 ,6.2 ,10.1 , +  6,"6,590 ", -  3,66559
113/07/16,400 台中市,SC1 馬鈴薯 本產 ,26.0 ,17.8 ,8.8 ,16.3 , + 13,"2,112 ", +  7,34425.6
113/07/16,400 台中市,SC9 馬鈴薯 進口 ,20.0 ,20.0 ,20.0 ,20.0 , + 22,336 , +180,6720
113/07/16,400 台中市,SD1 洋蔥 本產 ,24.0 ,16.7 ,7.4 ,16.8 , -  8,"4,482 ", + 42,75297.6
113/07/16,400 台中市,SD9 洋蔥 進口 ,15.0 ,14.7 ,5.0 ,14.2 , -  5,344 , +999,4884.8
113/07/16,400 台中市,SE2 青蔥 北蔥 ,39.0 ,38.0 ,37.0 ,38.0 , + 21,40 , - 71,1520
113/07/16,400 台中市,SE6 青蔥 粉蔥 ,60.8 ,54.0 ,41.6 ,52.5 , +  8,"2,079 ", - 12,109147.5
113/07/16,400 台中市,SF4 韭菜 青頭 ,48.2 ,46.4 ,39.6 ,45.5 , + 16,314 , + 15,14287
113/07/16,400 台中市,SG5 大蒜 蒜頭 ,113.5 ,74.0 ,60.0 ,81.0 , +  4,130 , + 33,10530
113/07/16,400 台中市,SG6 大蒜 蒜仁 ,110.0 ,97.0 ,85.0 ,98.6 , -  2,186 , - 14,18339.6
113/07/16,400 台中市,SG7 大蒜 蒜瓣 ,60.0 ,50.0 ,15.0 ,46.2 , - 16,90 , - 38,4158
113/07/16,400 台中市,SH1 竹筍 麻竹筍 ,40.0 ,36.8 ,26.5 ,34.7 , + 31,780 , + 63,27066
113/07/16,400 台中市,SH2 竹筍 綠竹筍 ,83.0 ,46.0 ,29.0 ,50.3 , -  6,112 , +  8,5633.6
113/07/16,400 台中市,SH5 竹筍 烏殼綠 ,36.0 ,36.0 ,25.0 ,31.8 , + 64,260 , - 35,8268
113/07/16,400 台中市,SJ2 芋 檳榔心芋 ,68.0 ,59.7 ,53.5 ,61.8 , +  1,330 , - 48,20394
113/07/16,400 台中市,SL1 豆薯  ,30.0 ,30.0 ,30.0 ,30.0 , +  8,180 ,    0,5400
113/07/16,400 台中市,SM9 牛蒡 進口 ,28.0 ,26.7 ,24.0 ,25.8 , +  5,120 , + 20,3096
113/07/16,400 台中市,SN1 蓮藕  ,31.0 ,10.8 ,5.0 ,18.9 , - 10,495 , - 29,9355.5
113/07/16,400 台中市,SO0 甘薯 其他 ,20.7 ,12.0 ,9.0 ,13.0 , - 18,"1,835 ", + 31,23855
113/07/16,400 台中市,SO1 甘薯 臺農57號 ,29.0 ,16.6 ,11.3 ,19.9 , + 44,835 , - 34,16616.5
113/07/16,400 台中市,SO3 甘薯 臺農66號 ,12.6 ,7.9 ,4.7 ,8.2 , +  5,"2,506 ", - 25,20549.2
113/07/16,400 台中市,SP0 薑 其他 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,24 ,    0,480
113/07/16,400 台中市,SP1 薑 老薑 ,72.7 ,37.8 ,15.0 ,37.6 , +  4,608 , + 20,22860.8
113/07/16,400 台中市,SP2 薑 嫩薑 ,62.0 ,41.9 ,31.7 ,43.0 , +  1,489 , + 32,21027
113/07/16,400 台中市,SP3 薑 粉薑 ,50.0 ,50.0 ,50.0 ,50.0 ,    0,36 ,    0,1800
113/07/16,400 台中市,SQ1 茭白筍 帶殼 ,98.7 ,85.2 ,74.0 ,86.1 , +  9,348 , - 12,29962.8
113/07/16,400 台中市,SQ3 茭白筍 去殼 ,126.3 ,113.0 ,91.0 ,111.1 , +  4,192 , + 45,21331.2
113/07/16,400 台中市,SU2 薯蕷 白薯蕷 ,46.2 ,30.7 ,15.8 ,32.7 , + 39,450 , - 25,14715
113/07/16,400 台中市,SV1 蘆筍 白蘆筍 ,140.0 ,140.0 ,140.0 ,140.0 ,  -  ,4 ,  -  ,560
113/07/16,400 台中市,SV2 蘆筍 綠蘆筍 ,243.0 ,164.3 ,121.0 ,170.9 , +  1,108 , + 89,18457.2
113/07/16,400 台中市,SV3 蘆筍 蘆筍花 ,269.0 ,155.0 ,151.0 ,206.4 , + 21,13 , - 48,2683.2
113/07/16,400 台中市,SV9 蘆筍 進口 ,192.0 ,182.0 ,172.0 ,182.0 ,  -  ,72 ,  -  ,13104
113/07/16,400 台中市,SX1 芽菜類 綠豆芽 ,17.0 ,17.0 ,17.0 ,17.0 ,  -  ,540 ,  -  ,9180
113/07/16,400 台中市,SZ7 晚香玉筍  ,104.0 ,104.0 ,104.0 ,104.0 , -  5,15 ,    0,1560
113/07/16,400 台中市,SZ8 香茅  ,55.0 ,35.6 ,21.7 ,36.7 , - 26,179 , +225,6569.3
113/07/17,400 台中市,FA1 黃秋葵  ,85.8 ,55.4 ,21.4 ,52.3 , +  7,556 , - 51,29078.8
113/07/17,400 台中市,FB1 花椰菜 青梗 ,48.0 ,29.7 ,23.0 ,31.6 , + 22,79 , - 76,2496.4
113/07/17,400 台中市,FC1 胡瓜 黑刺 ,19.6 ,13.0 ,5.6 ,12.6 , -  7,"2,679 ", - 39,33755.4
113/07/17,400 台中市,FD0 花胡瓜 其他 ,63.7 ,38.3 ,18.0 ,43.6 , +  2,868 , - 27,37844.8
113/07/17,400 台中市,FD1 花胡瓜  ,56.8 ,29.0 ,15.1 ,33.5 , +  5,"4,863 ", - 39,162910.5
113/07/17,400 台中市,FE1 冬瓜 白皮 ,7.8 ,6.8 ,5.6 ,6.9 , - 18,"2,054 ", - 27,14172.6
113/07/17,400 台中市,FF0 絲瓜 其他 ,33.0 ,22.3 ,15.0 ,24.6 , + 10,216 , - 58,5313.6
113/07/17,400 台中市,FF1 絲瓜  ,33.2 ,22.5 ,14.1 ,23.8 , - 11,"6,577 ", -  7,156532.6
113/07/17,400 台中市,FF4 絲瓜 長絲瓜 ,30.0 ,30.0 ,30.0 ,30.0 , + 22,93 , - 28,2790
113/07/17,400 台中市,FG1 苦瓜 白大米 ,38.5 ,23.0 ,10.5 ,23.7 , -  2,"3,217 ", - 23,76242.9
113/07/17,400 台中市,FG2 苦瓜 青大米 ,42.0 ,23.7 ,11.0 ,22.5 , -  6,578 , + 36,13005
113/07/17,400 台中市,FG3 苦瓜 山苦瓜 ,52.5 ,50.5 ,40.0 ,48.7 , +  5,171 , + 15,8327.7
113/07/17,400 台中市,FG4 苦瓜 翠綠 ,35.0 ,29.6 ,19.0 ,24.6 , -  9,272 , - 31,6691.2
113/07/17,400 台中市,FH3 扁蒲 花蒲 ,19.4 ,15.0 ,9.8 ,14.7 , +  2,"1,231 ", - 48,18095.7
113/07/17,400 台中市,FH4 扁蒲 梨子蒲 ,22.0 ,12.0 ,10.0 ,12.3 , +  7,172 , - 55,2115.6
113/07/17,400 台中市,FI0 茄子 其他 ,30.0 ,28.0 ,26.0 ,28.1 , + 41,31 , - 23,871.1
113/07/17,400 台中市,FI2 茄子 麻荸茄 ,25.4 ,15.1 ,7.9 ,15.0 , -  9,"6,101 ", -  7,91515
113/07/17,400 台中市,FI3 茄子 日本種 ,11.0 ,10.0 ,9.0 ,10.0 , - 22,266 , -  3,2660
113/07/17,400 台中市,FJ1 番茄 黑柿 ,35.0 ,29.0 ,23.0 ,30.2 ,  -  ,75 ,  -  ,2265
113/07/17,400 台中市,FJ3 番茄 牛番茄 ,88.7 ,67.3 ,42.7 ,64.7 , -  8,"1,610 ", - 48,104167
113/07/17,400 台中市,FK4 甜椒 彩色種 ,72.1 ,43.1 ,25.4 ,37.4 , - 13,"1,986 ", +213,74276.4
113/07/17,400 台中市,FK5 甜椒 青椒 ,61.8 ,31.5 ,18.3 ,39.0 , +  9,"1,292 ", -  3,50388
113/07/17,400 台中市,FL9 豌豆 進口 ,44.3 ,19.3 ,5.3 ,20.3 , +148,920 , + 13,18676
113/07/17,400 台中市,FM2 菜豆 青色 ,63.2 ,39.0 ,27.3 ,41.3 , +  5,"1,279 ", - 10,52822.7
113/07/17,400 台中市,FN1 敏豆 白豆 ,122.0 ,62.4 ,27.4 ,65.5 , +  4,970 , - 44,63535
113/07/17,400 台中市,FN5 敏豆 醜豆 ,82.0 ,66.0 ,33.0 ,61.1 ,  -  ,64 ,  -  ,3910.4
113/07/17,400 台中市,FQ1 毛豆 豆莢 ,59.0 ,59.0 ,59.0 ,59.0 , -  2,100 ,    0,5900
113/07/17,400 台中市,FQ2 毛豆 豆仁 ,142.0 ,137.3 ,128.0 ,134.2 , +  3,90 , - 18,12078
113/07/17,400 台中市,FR9 青花苔 進口 ,74.7 ,72.0 ,54.8 ,67.1 , - 10,"1,885 ", +  9,126483.5
113/07/17,400 台中市,FS1 越瓜 青色 ,10.5 ,9.7 ,7.5 ,9.3 , +  7,890 , + 22,8277
113/07/17,400 台中市,FT1 南瓜 木瓜形 ,45.7 ,39.1 ,23.7 ,39.0 , +  2,"1,233 ", + 29,48087
113/07/17,400 台中市,FT5 南瓜 青如意 ,68.8 ,43.8 ,26.0 ,48.0 , +  7,961 , - 56,46128
113/07/17,400 台中市,FT6 南瓜 東昇 ,33.0 ,33.0 ,33.0 ,33.0 ,  -  ,8 ,  -  ,264
113/07/17,400 台中市,FT7 南瓜 栗子 ,23.0 ,23.0 ,23.0 ,23.0 , + 38,155 , + 15,3565
113/07/17,400 台中市,FT9 南瓜 進口 ,51.8 ,43.1 ,36.2 ,45.0 , +  0,"1,322 ", +  8,59490
113/07/17,400 台中市,FU1 隼人瓜  ,20.3 ,18.2 ,13.0 ,16.5 , +  3,423 , + 41,6979.5
113/07/17,400 台中市,FU2 隼人瓜 瓜苗 ,89.6 ,72.8 ,58.0 ,68.6 , -  4,537 , + 10,36838.2
113/07/17,400 台中市,FV0 辣椒 其他 ,21.0 ,21.0 ,21.0 ,21.0 , - 59,16 , + 14,336
113/07/17,400 台中市,FV1 辣椒 紅小 ,41.5 ,25.0 ,22.5 ,28.9 , - 34,146 , - 43,4219.4
113/07/17,400 台中市,FV2 辣椒 青小 ,15.0 ,14.5 ,14.0 ,14.8 , + 83,10 , - 69,148
113/07/17,400 台中市,FV4 辣椒 朝天椒 ,70.4 ,55.9 ,35.0 ,55.7 , -  5,417 , - 28,23226.9
113/07/17,400 台中市,FV5 辣椒 青龍 ,27.0 ,15.0 ,15.0 ,22.3 ,    0,33 , - 74,735.9
113/07/17,400 台中市,FV6 辣椒 糯米椒 ,74.2 ,45.4 ,23.0 ,47.4 , - 11,362 , +307,17158.8
113/07/17,400 台中市,FV9 辣椒 進口 ,15.0 ,15.0 ,15.0 ,15.0 , + 50,7 , - 50,105
113/07/17,400 台中市,FW1 金針花  ,310.0 ,310.0 ,310.0 ,310.0 , -  9,5 , + 67,1550
113/07/17,400 台中市,FY0 玉米 其他 ,2.0 ,2.0 ,2.0 ,2.0 , - 33,60 , - 25,120
113/07/17,400 台中市,FY4 玉米 玉米筍 ,30.2 ,19.3 ,9.8 ,17.3 , - 10,956 , - 33,16538.8
113/07/17,400 台中市,FY5 玉米 糯米黑 ,10.8 ,3.4 ,2.0 ,3.6 , - 53,"3,230 ", + 41,11628
113/07/17,400 台中市,FY6 玉米 甜軟殼 ,16.8 ,8.6 ,3.6 ,9.1 , - 25,"2,480 ", +  4,22568
113/07/17,400 台中市,FY8 玉米 白龍王 ,2.0 ,2.0 ,2.0 ,2.0 , - 92,32 , - 73,64
113/07/17,400 台中市,FY9 玉米 進口 ,15.0 ,15.0 ,13.0 ,13.7 , +  9,"1,850 ", + 25,25345
113/07/17,400 台中市,FZ1 落花生 生 ,66.0 ,66.0 ,66.0 ,66.0 ,  -  ,24 ,  -  ,1584
113/07/17,400 台中市,LA1 甘藍 初秋 ,28.2 ,22.2 ,10.5 ,22.0 , -  4,"8,969 ", - 44,197318
113/07/17,400 台中市,LA2 甘藍 改良種 ,21.0 ,17.6 ,8.8 ,15.3 , - 19,"8,197 ", - 21,125414.1
113/07/17,400 台中市,LA6 甘藍 甘藍芽 ,61.0 ,61.0 ,61.0 ,61.0 ,  -  ,39 ,  -  ,2379
113/07/17,400 台中市,LA9 甘藍 進口 ,15.0 ,14.5 ,11.0 ,12.7 , - 14,"4,612 ", + 29,58572.4
113/07/17,400 台中市,LB2 小白菜 蚵仔白 ,63.0 ,57.0 ,55.0 ,58.1 , + 31,320 , - 69,18592
113/07/17,400 台中市,LB3 小白菜 奶油白 ,44.0 ,38.0 ,20.0 ,28.9 , - 37,85 , - 16,2456.5
113/07/17,400 台中市,LC0 包心白 其他 ,21.0 ,16.0 ,16.0 ,16.7 , - 20,410 , - 38,6847
113/07/17,400 台中市,LC1 包心白 包白 ,25.0 ,25.0 ,7.0 ,22.5 , +147,580 , - 87,13050
113/07/17,400 台中市,LC9 包心白 進口 ,31.0 ,26.8 ,26.0 ,27.7 , -  4,"1,569 ", + 62,43461.3
113/07/17,400 台中市,LD1 青江白菜 小梗 ,94.8 ,60.3 ,35.8 ,57.2 , + 37,423 , +  6,24195.6
113/07/17,400 台中市,LE1 皇宮菜 小葉 ,37.0 ,37.0 ,37.0 ,37.0 , + 20,20 , - 70,740
113/07/17,400 台中市,LE2 皇宮菜 大葉 ,48.2 ,35.2 ,27.2 ,34.3 , + 10,497 , + 21,17047.1
113/07/17,400 台中市,LF2 蕹菜 小葉 ,56.2 ,49.4 ,34.2 ,49.3 , + 23,702 , + 31,34608.6
113/07/17,400 台中市,LF3 蕹菜 水蕹菜 ,51.0 ,50.5 ,39.8 ,45.6 , +  4,"1,032 ", - 18,47059.2
113/07/17,400 台中市,LG2 芹菜 白梗 ,57.0 ,52.7 ,35.2 ,48.5 , + 28,412 , - 25,19982
113/07/17,400 台中市,LG3 芹菜 西洋芹菜 ,26.0 ,26.0 ,24.0 ,25.2 , +  1,180 ,    0,4536
113/07/17,400 台中市,LG9 芹菜 進口 ,12.0 ,12.0 ,12.0 ,12.0 , - 15,30 , - 91,360
113/07/17,400 台中市,LH2 菠菜 角葉 ,42.0 ,40.7 ,35.0 ,39.5 , - 17,200 , - 17,7900
113/07/17,400 台中市,LI0 萵苣菜 其他 ,23.0 ,23.0 ,23.0 ,23.0 ,  -  ,50 ,  -  ,1150
113/07/17,400 台中市,LI1 萵苣菜 廣東菜 ,43.0 ,43.0 ,43.0 ,43.0 , +115,40 , - 50,1720
113/07/17,400 台中市,LI2 萵苣菜 結球萵 ,28.0 ,28.0 ,28.0 ,28.0 ,  -  ,7 ,  -  ,196
113/07/17,400 台中市,LI3 萵苣菜 本島圓葉 ,36.0 ,35.5 ,18.0 ,31.6 , + 22,180 , - 44,5688
113/07/17,400 台中市,LI5 萵苣菜 油麥菜 ,40.8 ,31.7 ,24.5 ,30.5 , + 39,904 , - 51,27572
113/07/17,400 台中市,LI7 萵苣菜 紅捲綠捲 ,47.5 ,43.2 ,31.0 ,40.9 , + 11,140 , +  1,5726
113/07/17,400 台中市,LI8 萵苣菜 水耕 ,101.0 ,99.0 ,65.0 ,91.7 , -  1,49 , - 16,4493.3
113/07/17,400 台中市,LI9 萵苣菜 進口 ,42.5 ,35.0 ,10.0 ,30.9 , + 23,684 , - 48,21135.6
113/07/17,400 台中市,LJ3 芥菜 大芥菜 ,32.0 ,32.0 ,32.0 ,32.0 , + 45,40 , - 90,1280
113/07/17,400 台中市,LJ4 芥菜 小芥菜 ,35.0 ,35.0 ,35.0 ,35.0 , -  4,80 , - 20,2800
113/07/17,400 台中市,LK2 芥藍菜  ,49.5 ,39.3 ,31.5 ,34.5 , + 44,270 , - 14,9315
113/07/17,400 台中市,LK3 芥藍菜 芥藍芽 ,70.8 ,44.9 ,28.0 ,45.6 , -  8,"1,684 ", - 13,76790.4
113/07/17,400 台中市,LL2 茼蒿 山茼蒿 ,65.0 ,65.0 ,65.0 ,65.0 ,  -  ,20 ,  -  ,1300
113/07/17,400 台中市,LM1 莧菜 紅莧菜 ,44.5 ,42.0 ,40.5 ,42.7 , -  3,157 , - 73,6703.9
113/07/17,400 台中市,LM2 莧菜 白莧菜 ,54.8 ,42.6 ,35.0 ,42.8 , + 32,"1,741 ", - 38,74514.8
113/07/17,400 台中市,LM8 莧菜 水耕 ,33.0 ,33.0 ,33.0 ,33.0 , + 10,30 ,    0,990
113/07/17,400 台中市,LN1 油菜  ,56.5 ,47.8 ,40.0 ,47.7 , + 33,330 , - 15,15741
113/07/17,400 台中市,LO1 甘薯葉  ,36.1 ,23.4 ,13.4 ,23.2 , + 24,"1,716 ", - 14,39811.2
113/07/17,400 台中市,LP1 芫荽  ,101.0 ,84.3 ,45.3 ,81.4 , -  4,156 , - 30,12698.4
113/07/17,400 台中市,LP2 九層塔  ,26.8 ,23.4 ,16.3 ,22.3 , -  7,474 , - 14,10570.2
113/07/17,400 台中市,LQ1 紅鳳菜 紅鳳菜 ,76.5 ,46.8 ,23.0 ,51.4 , -  2,193 ,    0,9920.2
113/07/17,400 台中市,LS1 茴香  ,40.0 ,40.0 ,40.0 ,40.0 ,  -  ,20 ,  -  ,800
113/07/17,400 台中市,LT2 海菜 海帶 ,59.0 ,59.0 ,59.0 ,59.0 ,  -  ,18 ,  -  ,1062
113/07/17,400 台中市,LT3 海菜 水蓮 ,103.0 ,97.8 ,88.3 ,94.8 , +  2,480 , +  5,45504
113/07/17,400 台中市,LX1 蕨菜 過貓 ,77.0 ,61.7 ,50.2 ,62.6 , + 12,268 , - 20,16776.8
113/07/17,400 台中市,LZ2 藤川七 川七葉 ,27.0 ,27.0 ,27.0 ,27.0 , -  4,4 , + 33,108
113/07/17,400 台中市,MA2 洋菇 盒裝 ,13.0 ,12.0 ,11.0 ,12.0 , +  3,78 , - 55,936
113/07/17,400 台中市,MC1 濕木耳  ,80.5 ,37.2 ,7.5 ,26.2 , + 10,246 ,    0,6445.2
113/07/17,400 台中市,MD1 濕香菇  ,100.0 ,100.0 ,100.0 ,100.0 ,    0,18 ,    0,1800
113/07/17,400 台中市,ME1 金絲菇 金針菇 ,30.0 ,30.0 ,27.0 ,27.8 , -  7,135 , + 61,3753
113/07/17,400 台中市,ME2 金絲菇 盒裝 ,7.0 ,7.0 ,7.0 ,7.0 ,    0,50 , - 75,350
113/07/17,400 台中市,MF1 蠔菇 鮑魚菇 ,65.0 ,65.0 ,65.0 ,65.0 ,    0,24 , - 31,1560
113/07/17,400 台中市,MJ1 杏鮑菇  ,47.5 ,40.0 ,16.0 ,32.1 , -  8,510 , - 35,16371
113/07/17,400 台中市,MK2 鴻喜菇 盒裝 ,14.5 ,12.0 ,8.5 ,12.0 , - 12,710 , -  4,8520
113/07/17,400 台中市,MX1 其他菇類  ,45.2 ,15.9 ,6.8 ,16.3 , -  4,"1,114 ", -  5,18158.2
113/07/17,400 台中市,OE2 醃瓜 漬 漬,30.0 ,28.5 ,25.0 ,26.9 , - 22,106 , - 10,2851.4
113/07/17,400 台中市,OG1 熟筍 桂竹筍 ,60.0 ,52.0 ,30.0 ,39.9 ,  -  ,121 ,  -  ,4827.9
