蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/11/01 ~ 113/11/30 (農曆:113/10/01 ~ 113/10/30),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/11/20,109 台北一,SO0 甘薯 其他 ,44.0 ,36.4 ,25.1 ,35.6 , + 19,"1,000 ", +123,35600
113/11/20,109 台北一,SO1 甘薯 臺農57號 ,63.4 ,48.0 ,29.6 ,47.4 , + 13,"2,889 ", - 19,136938.6
113/11/20,109 台北一,SO2 甘薯 芋仔甘薯 ,65.0 ,57.5 ,50.0 ,57.5 , - 10,50 , - 96,2875
113/11/20,109 台北一,SO3 甘薯 臺農66號 ,64.3 ,45.5 ,26.5 ,45.5 , -  4,"4,380 ", -  8,199290
113/11/20,109 台北一,SP0 薑 其他 ,100.0 ,22.7 ,20.0 ,37.6 , - 71,59 , +168,2218.4
113/11/20,109 台北一,SP1 薑 老薑 ,90.6 ,47.2 ,18.8 ,50.2 , - 11,"2,858 ", + 42,143471.6
113/11/20,109 台北一,SP2 薑 嫩薑 ,65.0 ,42.6 ,25.8 ,43.7 , -  2,"1,710 ", +  6,74727
113/11/20,109 台北一,SP3 薑 粉薑 ,60.0 ,48.5 ,25.3 ,46.1 , +  8,"2,750 ", + 21,126775
113/11/20,109 台北一,SP4 薑 竹薑 ,57.1 ,26.3 ,10.0 ,29.2 , - 20,348 , + 32,10161.6
113/11/20,109 台北一,SP5 薑 薑黃 ,39.2 ,20.0 ,15.2 ,22.9 , -  8,234 , +836,5358.6
113/11/20,109 台北一,SQ1 茭白筍 帶殼 ,143.4 ,111.4 ,61.9 ,107.9 , -  4,"3,612 ", - 14,389734.8
113/11/20,109 台北一,SQ3 茭白筍 去殼 ,233.7 ,177.4 ,85.7 ,170.3 , +  3,"1,455 ", - 16,247786.5
113/11/20,109 台北一,SR1 菱角 生菱角 ,106.4 ,85.8 ,82.0 ,89.2 , +  9,702 , - 26,62618.4
113/11/20,109 台北一,SR3 菱角 去殼 ,120.0 ,120.0 ,120.0 ,120.0 ,    0,60 , - 29,7200
113/11/20,109 台北一,SS0 大心菜 其他 ,23.8 ,22.0 ,22.0 ,22.4 , +100,216 , - 36,4838.4
113/11/20,109 台北一,SS1 大心菜 帶葉 ,78.2 ,46.4 ,12.7 ,46.0 , -  8,"2,270 ", + 30,104420
113/11/20,109 台北一,SU1 薯蕷 紅薯蕷 ,106.7 ,80.2 ,37.9 ,77.0 , + 35,299 , - 46,23023
113/11/20,109 台北一,SU2 薯蕷 白薯蕷 ,87.9 ,59.0 ,32.4 ,59.4 , + 13,"2,260 ", -  4,134244
113/11/20,109 台北一,SU3 薯蕷 樹薯 ,45.0 ,30.1 ,29.0 ,32.9 , +  2,99 , + 43,3257.1
113/11/20,109 台北一,SU9 薯蕷 進口 ,230.0 ,230.0 ,230.0 ,230.0 ,    0,140 ,    0,32200
113/11/20,109 台北一,SV1 蘆筍 白蘆筍 ,312.1 ,214.3 ,155.7 ,222.1 , -  6,28 , - 15,6218.8
113/11/20,109 台北一,SV2 蘆筍 綠蘆筍 ,409.7 ,288.4 ,227.6 ,300.5 , -  7,341 , - 22,102470.5
113/11/20,109 台北一,SV9 蘆筍 進口 ,370.0 ,334.8 ,289.6 ,332.8 , -  2,483 , -  0,160742.4
113/11/20,109 台北一,SW1 球莖甘藍  ,40.7 ,21.3 ,13.6 ,23.6 , +  1,"6,027 ", - 23,142237.2
113/11/20,109 台北一,SX1 芽菜類 綠豆芽 ,13.0 ,13.0 ,13.0 ,13.0 ,    0,"6,775 ", - 13,88075
113/11/20,109 台北一,SX2 芽菜類 黃豆芽 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,660 , - 10,13200
113/11/20,109 台北一,SX3 芽菜類 豌豆芽 ,80.0 ,80.0 ,80.0 ,80.0 ,    0,66 , - 76,5280
113/11/20,109 台北一,SX4 芽菜類 苜蓿芽 ,80.0 ,80.0 ,80.0 ,80.0 ,    0,202 , +999,16160
113/11/20,109 台北一,SZ3 金針筍  ,80.0 ,80.0 ,80.0 ,80.0 ,    0,2 ,    0,160
113/11/20,109 台北一,SZ7 晚香玉筍  ,90.0 ,90.0 ,90.0 ,90.0 , - 13,5 , - 38,450
113/11/20,109 台北一,SZ8 香茅  ,70.0 ,51.9 ,24.2 ,50.0 , + 54,126 , - 39,6300
113/11/22,109 台北一,FA0 其他花類  ,90.0 ,90.0 ,90.0 ,90.0 ,    0,75 , +114,6750
113/11/22,109 台北一,FA1 黃秋葵  ,144.8 ,78.5 ,23.6 ,80.8 , -  5,"2,339 ", + 20,188991.2
113/11/22,109 台北一,FB1 花椰菜 青梗 ,83.4 ,61.2 ,38.4 ,61.1 , +  3,"16,046 ", + 13,980410.6
113/11/22,109 台北一,FC1 胡瓜 黑刺 ,75.7 ,58.6 ,38.8 ,58.0 , -  4,"13,855 ", + 55,803590
113/11/22,109 台北一,FD0 花胡瓜 其他 ,146.0 ,110.4 ,84.9 ,112.4 , + 14,637 , +  5,71598.8
113/11/22,109 台北一,FD1 花胡瓜  ,102.1 ,82.2 ,60.5 ,81.8 , +  3,"24,383 ", + 26,1994529.4
113/11/22,109 台北一,FE1 冬瓜 白皮 ,37.1 ,27.8 ,18.0 ,27.7 , + 20,"14,953 ", +993,414198.1
113/11/22,109 台北一,FF0 絲瓜 其他 ,68.4 ,48.7 ,38.4 ,50.6 , - 29,700 , +143,35420
113/11/22,109 台北一,FF1 絲瓜  ,72.4 ,56.3 ,44.1 ,57.0 , - 17,"23,941 ", + 70,1364637
113/11/22,109 台北一,FF2 絲瓜 角瓜 ,68.9 ,54.4 ,34.1 ,53.2 , -  3,"1,310 ", +  2,69692
113/11/22,109 台北一,FG0 苦瓜 其他 ,152.8 ,117.1 ,54.5 ,111.8 , +  3,"1,583 ", +  1,176979.4
113/11/22,109 台北一,FG1 苦瓜 白大米 ,185.2 ,106.4 ,66.9 ,114.3 , +  6,"5,990 ", +  2,684657
113/11/22,109 台北一,FG3 苦瓜 山苦瓜 ,135.0 ,135.0 ,135.0 ,135.0 ,  -  ,24 ,  -  ,3240
113/11/22,109 台北一,FG4 苦瓜 翠綠 ,102.2 ,88.4 ,62.9 ,86.0 , + 13,"1,028 ", - 13,88408
113/11/22,109 台北一,FH2 扁蒲 圓形 ,40.0 ,40.0 ,36.7 ,39.4 , +  1,115 , -  4,4531
113/11/22,109 台北一,FH3 扁蒲 花蒲 ,50.0 ,40.7 ,32.4 ,40.9 , -  4,"6,184 ", + 34,252925.6
113/11/22,109 台北一,FH4 扁蒲 梨子蒲 ,56.5 ,44.2 ,36.9 ,45.2 , +  4,"2,197 ", + 50,99304.4
113/11/22,109 台北一,FI0 茄子 其他 ,105.0 ,98.1 ,85.0 ,96.8 , - 15,57 , +  4,5517.6
113/11/22,109 台北一,FI1 茄子 胭脂茄 ,77.2 ,60.9 ,32.5 ,58.5 , - 12,414 , + 16,24219
113/11/22,109 台北一,FI2 茄子 麻荸茄 ,88.1 ,63.5 ,33.3 ,62.4 , + 17,"12,842 ", - 28,801340.8
113/11/22,109 台北一,FI3 茄子 日本種 ,258.0 ,202.2 ,93.8 ,191.7 , +  5,590 , + 86,113103
113/11/22,109 台北一,FJ1 番茄 黑柿 ,130.5 ,71.1 ,36.5 ,76.1 , +  6,"4,251 ", +331,323501.1
113/11/22,109 台北一,FJ3 番茄 牛番茄 ,179.2 ,78.5 ,38.2 ,90.6 , - 11,"37,351 ", + 37,3384000.6
113/11/22,109 台北一,FK3 甜椒 新香 ,347.1 ,94.3 ,40.0 ,134.0 , +  3,136 , - 12,18224
113/11/22,109 台北一,FK4 甜椒 彩色種 ,403.5 ,247.8 ,76.7 ,244.7 , -  4,"4,663 ", + 29,1141036.1
113/11/22,109 台北一,FK5 甜椒 青椒 ,168.6 ,111.8 ,60.6 ,112.9 , +  5,"4,887 ", + 45,551742.3
113/11/22,109 台北一,FK6 甜椒 水果彩椒 ,254.4 ,230.9 ,144.2 ,218.3 , +  3,339 , - 10,74003.7
113/11/22,109 台北一,FL1 豌豆 白花 ,150.7 ,112.9 ,33.8 ,104.6 , - 19,105 , + 57,10983
113/11/22,109 台北一,FL2 豌豆 紅花 ,200.0 ,168.9 ,140.0 ,169.4 , + 35,31 , - 39,5251.4
113/11/22,109 台北一,FL5 豌豆 豌豆苗 ,150.0 ,148.9 ,92.3 ,137.8 , +  6,620 , -  9,85436
113/11/22,109 台北一,FL6 豌豆 甜豌豆 ,200.7 ,148.8 ,102.5 ,149.9 , + 24,991 , + 46,148550.9
113/11/22,109 台北一,FL9 豌豆 進口 ,200.0 ,155.1 ,50.0 ,143.1 , +  0,664 , -  8,95018.4
113/11/22,109 台北一,FM1 菜豆 白色 ,100.0 ,89.8 ,80.0 ,89.9 , -  2,111 , +158,9978.9
113/11/22,109 台北一,FM2 菜豆 青色 ,161.7 ,146.9 ,101.7 ,140.8 , +  4,"1,782 ", + 59,250905.6
113/11/22,109 台北一,FN1 敏豆 白豆 ,266.8 ,162.0 ,70.9 ,164.7 , + 21,"5,736 ", - 17,944719.2
113/11/22,109 台北一,FN2 敏豆 青豆 ,80.0 ,68.9 ,30.0 ,63.3 ,  -  ,12 ,  -  ,759.6
113/11/22,109 台北一,FN3 敏豆 粉豆 ,63.7 ,37.0 ,19.8 ,38.9 , -  3,67 , +235,2606.3
113/11/22,109 台北一,FN4 敏豆 翼豆 ,160.0 ,152.5 ,69.0 ,137.3 , + 28,41 , + 17,5629.3
113/11/22,109 台北一,FN5 敏豆 醜豆 ,123.1 ,87.9 ,54.4 ,88.2 , -  5,"2,526 ", + 34,222793.2
113/11/22,109 台北一,FP1 萊豆 豆莢 ,200.0 ,121.2 ,74.3 ,127.6 , +  6,256 , +457,32665.6
113/11/22,109 台北一,FQ2 毛豆 豆仁 ,241.9 ,185.8 ,160.0 ,191.8 , -  2,358 , + 22,68664.4
113/11/22,109 台北一,FR1 青花苔  ,62.7 ,45.6 ,30.0 ,45.9 , -  9,"12,055 ", +113,553324.5
113/11/22,109 台北一,FR2 青花苔 青花筍 ,231.4 ,132.8 ,93.6 ,144.7 , +  1,643 , +126,93042.1
113/11/22,109 台北一,FR9 青花苔 進口 ,111.0 ,98.4 ,69.6 ,95.2 , -  2,"9,134 ", - 14,869556.8
113/11/22,109 台北一,FT0 南瓜 其他 ,17.9 ,16.0 ,16.0 ,16.4 ,  -  ,342 ,  -  ,5608.8
113/11/22,109 台北一,FT1 南瓜 木瓜形 ,23.0 ,16.1 ,11.1 ,16.5 ,    0,"20,515 ", + 41,338497.5
113/11/22,109 台北一,FT2 南瓜 圓形 ,24.6 ,17.6 ,13.5 ,18.2 , +  1,"6,826 ", + 38,124233.2
113/11/22,109 台北一,FT3 南瓜 黃如意 ,433.7 ,197.4 ,57.8 ,216.7 , - 30,329 , + 44,71294.3
113/11/22,109 台北一,FT5 南瓜 青如意 ,168.1 ,105.1 ,64.0 ,109.5 , +  1,"4,772 ", -  3,522534
113/11/22,109 台北一,FT7 南瓜 栗子 ,133.9 ,71.1 ,35.7 ,76.6 , +  2,762 , +122,58369.2
113/11/22,109 台北一,FT9 南瓜 進口 ,123.1 ,48.2 ,34.5 ,60.4 , +  5,684 , - 64,41313.6
113/11/22,109 台北一,FU1 隼人瓜  ,56.4 ,34.6 ,29.7 ,38.0 , - 15,"1,762 ", + 43,66956
113/11/22,109 台北一,FU2 隼人瓜 瓜苗 ,151.9 ,129.3 ,111.3 ,130.2 , -  8,"2,344 ", + 57,305188.8
113/11/22,109 台北一,FU3 石蓮花  ,60.0 ,60.0 ,60.0 ,60.0 ,    0,36 , + 50,2160
113/11/22,109 台北一,FV0 辣椒 其他 ,333.6 ,71.1 ,39.6 ,117.3 , - 25,162 , +161,19002.6
113/11/22,109 台北一,FV1 辣椒 紅小 ,197.7 ,121.2 ,63.3 ,124.9 , - 25,"1,062 ", -  6,132643.8
113/11/22,109 台北一,FV2 辣椒 青小 ,146.3 ,87.6 ,54.3 ,92.7 , - 11,354 , +183,32815.8
113/11/22,109 台北一,FV3 辣椒 雞心 ,253.8 ,250.0 ,246.2 ,250.0 , - 38,13 , +160,3250
113/11/22,109 台北一,FV4 辣椒 朝天椒 ,201.6 ,157.7 ,126.3 ,160.2 , -  6,"1,394 ", + 27,223318.8
113/11/22,109 台北一,FV6 辣椒 糯米椒 ,213.4 ,144.0 ,61.5 ,141.4 , -  3,"1,696 ", + 34,239814.4
113/11/22,109 台北一,FV9 辣椒 進口 ,105.5 ,84.8 ,78.0 ,87.5 , +  0,"1,132 ", + 51,99050
113/11/22,109 台北一,FW2 洛神花  ,25.0 ,21.0 ,19.3 ,21.5 , +  0,151 , - 38,3246.5
113/11/22,109 台北一,FY0 玉米 其他 ,210.0 ,148.2 ,44.2 ,139.8 , + 49,209 , - 39,29218.2
113/11/22,109 台北一,FY1 玉米 白玉米 ,40.0 ,40.0 ,40.0 ,40.0 , + 60,26 , - 42,1040
113/11/22,109 台北一,FY3 玉米 超甜白 ,40.0 ,40.0 ,40.0 ,40.0 ,  -  ,32 ,  -  ,1280
113/11/22,109 台北一,FY4 玉米 玉米筍 ,76.9 ,38.0 ,25.5 ,43.3 , -  6,"3,973 ", + 72,172030.9
113/11/22,109 台北一,FY5 玉米 糯米黑 ,99.4 ,66.0 ,30.4 ,65.6 , + 32,"4,220 ", +  1,276832
113/11/22,109 台北一,FY6 玉米 甜軟殼 ,151.3 ,113.4 ,21.3 ,102.6 , + 42,"5,015 ", - 28,514539
113/11/22,109 台北一,FY7 玉米 糯米白 ,15.0 ,15.0 ,15.0 ,15.0 ,  -  ,39 ,  -  ,585
113/11/22,109 台北一,FY8 玉米 白龍王 ,194.1 ,81.2 ,34.9 ,94.5 , + 30,"3,116 ", - 16,294462
113/11/22,109 台北一,FY9 玉米 進口 ,233.1 ,109.6 ,50.0 ,122.4 , - 30,"2,736 ", + 24,334886.4
113/11/22,109 台北一,FZ1 落花生 生 ,80.0 ,62.8 ,45.9 ,62.9 , -  7,802 , +176,50445.8
113/11/22,109 台北一,FZ2 落花生 熟 ,67.5 ,60.0 ,60.0 ,61.5 , +  3,240 , - 18,14760
113/11/22,109 台北一,LA1 甘藍 初秋 ,62.4 ,35.8 ,17.8 ,37.5 , +  4,"87,126 ", - 12,3267225
113/11/22,109 台北一,LA2 甘藍 改良種 ,61.4 ,42.4 ,23.9 ,42.5 , -  4,"37,340 ", + 82,1586950
113/11/22,109 台北一,LA4 甘藍 紫色 ,36.3 ,26.2 ,10.0 ,25.0 , - 18,284 , - 22,7100
113/11/22,109 台北一,LA5 甘藍 甘藍心 ,107.6 ,84.4 ,42.7 ,80.7 , - 25,801 , +130,64640.7
113/11/22,109 台北一,LA6 甘藍 甘藍芽 ,97.5 ,42.4 ,24.3 ,49.8 , + 19,312 , - 12,15537.6
113/11/22,109 台北一,LA7 甘藍 改良尖 ,54.8 ,47.1 ,35.1 ,46.2 , -  8,"23,078 ", +241,1066203.6
113/11/22,109 台北一,LA9 甘藍 進口 ,43.4 ,33.0 ,27.8 ,34.0 , +  1,"33,913 ", +170,1153042
113/11/22,109 台北一,LB1 小白菜 土白菜 ,80.4 ,67.7 ,48.5 ,66.4 , + 14,"3,532 ", - 11,234524.8
113/11/22,109 台北一,LB2 小白菜 蚵仔白 ,70.3 ,62.0 ,55.8 ,62.4 , -  3,"22,531 ", + 41,1405934.4
113/11/22,109 台北一,LB3 小白菜 奶油白 ,91.1 ,61.3 ,49.4 ,64.9 , -  4,"1,586 ", + 50,102931.4
113/11/22,109 台北一,LC0 包心白 其他 ,130.0 ,91.8 ,55.9 ,92.2 , +  3,"2,749 ", +  6,253457.8
113/11/22,109 台北一,LC1 包心白 包白 ,41.1 ,31.6 ,21.6 ,31.5 , +  5,"39,922 ", + 14,1257543
113/11/22,109 台北一,LC3 包心白 包頭蓮 ,25.0 ,22.5 ,20.0 ,22.5 , +  8,800 , - 64,18000
113/11/22,109 台北一,LC9 包心白 進口 ,39.0 ,35.8 ,30.3 ,35.4 , + 10,"16,748 ", +  7,592879.2
113/11/22,109 台北一,LD1 青江白菜 小梗 ,79.0 ,67.5 ,57.0 ,67.7 , +  6,"11,943 ", - 21,808541.1
113/11/22,109 台北一,LE1 皇宮菜 小葉 ,134.9 ,68.8 ,45.7 ,77.4 , + 15,"1,222 ", +  8,94582.8
113/11/22,109 台北一,LE2 皇宮菜 大葉 ,55.0 ,55.0 ,55.0 ,55.0 ,  -  ,8 ,  -  ,440
113/11/22,109 台北一,LF2 蕹菜 小葉 ,94.2 ,81.8 ,59.0 ,79.7 , +  5,"7,636 ", + 12,608589.2
113/11/22,109 台北一,LF3 蕹菜 水蕹菜 ,129.8 ,115.3 ,49.1 ,105.0 , + 20,871 , - 14,91455
113/11/22,109 台北一,LG2 芹菜 白梗 ,90.1 ,59.8 ,49.3 ,63.7 , -  5,"8,384 ", + 21,534060.8
113/11/22,109 台北一,LG3 芹菜 西洋芹菜 ,55.0 ,55.0 ,55.0 ,55.0 ,    0,18 ,    0,990
113/11/22,109 台北一,LG5 芹菜 芹菜管 ,56.0 ,44.7 ,33.8 ,44.8 , -  8,645 , - 38,28896
113/11/22,109 台北一,LG9 芹菜 進口 ,71.7 ,66.9 ,58.5 ,66.2 , - 16,"2,186 ", + 50,144713.2
113/11/22,109 台北一,LH1 菠菜 圓葉 ,129.0 ,103.6 ,74.5 ,102.9 , + 12,"7,160 ", - 16,736764
113/11/22,109 台北一,LH2 菠菜 角葉 ,104.3 ,91.7 ,56.3 ,87.1 , + 13,330 , - 21,28743
113/11/22,109 台北一,LI0 萵苣菜 其他 ,262.6 ,110.9 ,47.2 ,128.5 , - 14,421 , +  0,54098.5
113/11/22,109 台北一,LI1 萵苣菜 廣東菜 ,85.0 ,59.0 ,43.3 ,61.0 , - 17,430 , + 30,26230
113/11/22,109 台北一,LI2 萵苣菜 結球萵 ,62.6 ,41.4 ,16.6 ,40.7 , - 17,"3,627 ", + 20,147618.9
113/11/22,109 台北一,LI3 萵苣菜 本島圓葉 ,95.0 ,76.9 ,57.5 ,76.6 , +  4,"3,798 ", +  5,290926.8
113/11/22,109 台北一,LI4 萵苣菜 本島尖葉 ,84.2 ,71.6 ,56.4 ,71.1 , + 12,"2,274 ", +  2,161681.4
113/11/22,109 台北一,LI5 萵苣菜 油麥菜 ,75.3 ,59.8 ,45.4 ,60.0 , + 11,"13,572 ", - 10,814320
113/11/22,109 台北一,LI6 萵苣菜 蘿美 ,90.0 ,51.2 ,32.1 ,55.1 , - 26,346 , -  4,19064.6
113/11/22,109 台北一,LI7 萵苣菜 紅捲綠捲 ,615.3 ,178.8 ,18.8 ,234.1 , - 46,209 , + 58,48926.9
113/11/22,109 台北一,LI8 萵苣菜 水耕 ,110.6 ,91.2 ,80.0 ,92.8 , - 22,"2,655 ", + 30,246384
113/11/22,109 台北一,LI9 萵苣菜 進口 ,154.3 ,62.5 ,17.0 ,71.8 , - 27,"5,777 ", +  5,414788.6
113/11/22,109 台北一,LJ1 芥菜 芥菜仁 ,55.0 ,52.5 ,50.0 ,52.5 ,  -  ,80 ,  -  ,4200
113/11/22,109 台北一,LJ3 芥菜 大芥菜 ,55.2 ,46.4 ,41.3 ,47.2 , +  2,"7,000 ", + 13,330400
113/11/22,109 台北一,LJ4 芥菜 小芥菜 ,84.7 ,66.2 ,58.3 ,68.4 , + 22,687 , - 18,46990.8
113/11/22,109 台北一,LJ5 芥菜 翡翠娃娃菜 ,134.4 ,110.1 ,77.5 ,108.4 , + 12,240 , +300,26016
113/11/22,109 台北一,LK2 芥藍菜  ,82.8 ,69.8 ,60.3 ,70.5 , - 10,"1,628 ", -  6,114774
113/11/22,109 台北一,LK3 芥藍菜 芥藍芽 ,121.1 ,71.5 ,57.9 ,78.7 , +  8,"7,831 ", + 17,616299.7
113/11/22,109 台北一,LL1 茼蒿  ,135.9 ,107.4 ,78.9 ,107.4 , +  1,"2,785 ", -  7,299109
113/11/22,109 台北一,LL2 茼蒿 山茼蒿 ,113.4 ,68.8 ,57.6 ,75.5 , +  8,"1,023 ", + 61,77236.5
113/11/22,109 台北一,LM1 莧菜 紅莧菜 ,78.2 ,67.1 ,47.7 ,65.4 , +  3,442 , +199,28906.8
113/11/22,109 台北一,LM2 莧菜 白莧菜 ,102.8 ,71.2 ,50.1 ,73.3 , +  4,"2,298 ", +  7,168443.4
113/11/22,109 台北一,LN1 油菜  ,80.2 ,69.2 ,59.0 ,69.4 , +  7,"6,572 ", -  5,456096.8
113/11/22,109 台北一,LN2 油菜 小松菜 ,80.0 ,73.6 ,57.0 ,71.5 , + 22,609 , - 57,43543.5
113/11/22,109 台北一,LO1 甘薯葉  ,63.9 ,42.5 ,33.7 ,45.0 , -  4,"26,219 ", + 15,1179855
113/11/22,109 台北一,LP1 芫荽  ,62.3 ,36.9 ,22.2 ,39.1 , - 13,"4,223 ", -  2,165119.3
113/11/22,109 台北一,LP2 九層塔  ,106.5 ,76.5 ,55.1 ,78.2 , + 14,"1,968 ", -  6,153897.6
113/11/22,109 台北一,LP3 羅勒  ,200.0 ,200.0 ,200.0 ,200.0 ,  -  ,2 ,  -  ,400
113/11/22,109 台北一,LQ1 紅鳳菜 紅鳳菜 ,171.1 ,111.5 ,81.0 ,117.3 , + 26,790 , + 19,92667
113/11/22,109 台北一,LS1 茴香  ,103.8 ,90.5 ,77.7 ,90.6 , -  7,379 , + 32,34337.4
113/11/22,109 台北一,LT2 海菜 海帶 ,50.0 ,50.0 ,50.0 ,50.0 , -  9,45 , - 75,2250
113/11/22,109 台北一,LT3 海菜 水蓮 ,164.1 ,154.7 ,144.6 ,154.5 , -  2,"2,366 ", -  0,365547
113/11/22,109 台北一,LV1 巴西利  ,230.0 ,209.1 ,133.8 ,198.2 , +  6,276 , + 78,54703.2
113/11/22,109 台北一,LX1 蕨菜 過貓 ,138.9 ,114.4 ,84.0 ,113.2 , +  3,545 , + 22,61694
113/11/22,109 台北一,LX2 蕨菜 山蘇 ,255.0 ,186.3 ,127.3 ,188.2 , -  7,346 , + 43,65117.2
113/11/22,109 台北一,LZ2 藤川七 川七葉 ,90.0 ,77.9 ,70.0 ,78.8 , -  6,120 , - 21,9456
113/11/22,109 台北一,MA1 洋菇  ,170.0 ,159.4 ,102.4 ,150.1 , -  9,206 , + 50,30920.6
113/11/22,109 台北一,MA2 洋菇 盒裝 ,300.0 ,202.6 ,147.9 ,211.2 , - 11,666 , + 56,140659.2
113/11/22,109 台北一,MB1 草菇  ,130.0 ,130.0 ,130.0 ,130.0 ,    0,32 , +433,4160
113/11/22,109 台北一,MC0 濕木耳 其他 ,350.0 ,350.0 ,350.0 ,350.0 ,    0,2 ,    0,700
113/11/22,109 台北一,MC1 濕木耳  ,105.8 ,94.8 ,60.6 ,90.2 , + 18,924 , - 29,83344.8
113/11/22,109 台北一,MD1 濕香菇  ,140.0 ,140.0 ,127.6 ,137.5 , +  0,"1,365 ", -  1,187687.5
113/11/22,109 台北一,ME0 金絲菇 其他 ,60.0 ,60.0 ,60.0 ,60.0 ,    0,6 , + 50,360
113/11/22,109 台北一,ME1 金絲菇 金針菇 ,74.0 ,67.5 ,63.0 ,67.9 , + 16,736 , - 45,49974.4
113/11/22,109 台北一,ME2 金絲菇 盒裝 ,60.0 ,58.6 ,58.0 ,58.7 , +  1,"1,770 ", + 52,103899
113/11/22,109 台北一,MF1 蠔菇 鮑魚菇 ,90.0 ,90.0 ,90.0 ,90.0 ,    0,6 , +100,540
113/11/22,109 台北一,MF2 蠔菇 盒裝 ,100.0 ,100.0 ,100.0 ,100.0 ,    0,9 , - 93,900
113/11/22,109 台北一,MG1 巴西蘑菇  ,300.0 ,300.0 ,300.0 ,300.0 ,  -  ,5 ,  -  ,1500
113/11/22,109 台北一,MI1 秀珍菇  ,109.7 ,93.8 ,73.2 ,92.8 , -  7,558 , + 28,51782.4
113/11/22,109 台北一,MJ0 杏鮑菇 其他 ,130.0 ,130.0 ,130.0 ,130.0 ,    0,12 , +100,1560
113/11/22,109 台北一,MJ1 杏鮑菇  ,98.6 ,77.7 ,38.9 ,74.1 , -  6,"6,947 ", + 29,514772.7
113/11/22,109 台北一,MJ2 杏鮑菇 盒裝 ,130.0 ,130.0 ,130.0 ,130.0 ,    0,10 , - 70,1300
113/11/22,109 台北一,MK0 鴻喜菇 其他 ,260.0 ,260.0 ,150.0 ,238.0 , -  7,225 , +121,53550
113/11/22,109 台北一,MK1 鴻喜菇  ,180.0 ,154.6 ,120.0 ,152.8 , - 11,137 , +128,20933.6
113/11/22,109 台北一,MK2 鴻喜菇 盒裝 ,264.2 ,241.7 ,240.0 ,245.8 , +  3,126 , +  5,30970.8
113/11/22,109 台北一,ML1 珊瑚菇  ,40.0 ,40.0 ,40.0 ,40.0 , - 50,12 , +500,480
113/11/22,109 台北一,ML2 珊瑚菇 盒裝 ,120.0 ,120.0 ,120.0 ,120.0 ,  -  ,3 ,  -  ,360
113/11/22,109 台北一,MN2 柳松菇 盒裝 ,150.0 ,150.0 ,150.0 ,150.0 ,  -  ,2 ,  -  ,300
113/11/22,109 台北一,MX1 其他菇類  ,260.0 ,137.9 ,54.2 ,145.6 , -  0,498 , + 29,72508.8
113/11/22,109 台北一,OA2 鹹菜 帶葉 ,35.0 ,35.0 ,35.0 ,35.0 ,    0,"6,840 ", +533,239400
113/11/22,109 台北一,OB1 雪里紅  ,12.0 ,12.0 ,12.0 ,12.0 , - 15,"1,680 ", - 13,20160
113/11/22,109 台北一,OD1 蘿蔔乾  ,33.0 ,33.0 ,33.0 ,33.0 ,    0,12 , - 86,396
113/11/22,109 台北一,OE2 醃瓜 漬 漬,38.0 ,38.0 ,38.0 ,38.0 ,    0,165 , - 48,6270
113/11/22,109 台北一,OG1 熟筍 桂竹筍 ,75.0 ,75.0 ,75.0 ,75.0 ,    0,45 , - 57,3375
113/11/22,109 台北一,OI4 筍茸  ,30.0 ,28.4 ,28.0 ,28.6 , +  2,504 , +320,14414.4
113/11/22,109 台北一,OL1 朴菜  ,30.0 ,30.0 ,30.0 ,30.0 ,  -  ,36 ,  -  ,1080
113/11/22,109 台北一,OX1 其他  ,164.9 ,34.6 ,17.9 ,57.3 , + 41,"5,312 ", +  7,304377.6
113/11/22,109 台北一,SA3 蘿蔔 矸仔 ,29.2 ,24.1 ,16.7 ,23.6 , -  2,"32,515 ", + 76,767354
113/11/22,109 台北一,SA4 蘿蔔 櫻桃 ,95.0 ,91.1 ,90.0 ,91.7 , +  2,30 , - 25,2751
113/11/22,109 台北一,SA6 蘿蔔 白玉蘿蔔 ,83.8 ,61.6 ,32.0 ,60.1 , -  6,"1,064 ", +233,63946.4
113/11/22,109 台北一,SA7 蘿蔔 甜菜根 ,20.0 ,12.9 ,8.0 ,13.3 , - 22,108 , - 38,1436.4
113/11/22,109 台北一,SA9 蘿蔔 進口 ,22.8 ,21.5 ,19.2 ,21.3 , -  1,"28,256 ", - 10,601852.8
113/11/22,109 台北一,SB1 胡蘿蔔 未洗 ,33.9 ,29.8 ,20.3 ,28.7 , + 14,"3,321 ", + 17,95312.7
113/11/22,109 台北一,SB2 胡蘿蔔 清洗 ,38.5 ,26.6 ,16.2 ,26.9 ,    0,"26,980 ", +  4,725762
113/11/22,109 台北一,SC1 馬鈴薯 本產 ,33.8 ,17.1 ,6.8 ,18.4 , +  2,"8,471 ", + 13,155866.4
113/11/22,109 台北一,SC9 馬鈴薯 進口 ,44.4 ,34.5 ,24.2 ,34.4 , -  2,877 , - 19,30168.8
113/11/22,109 台北一,SD1 洋蔥 本產 ,39.0 ,34.2 ,28.0 ,33.9 , -  8,"1,305 ", + 19,44239.5
