蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/02/01 ~ 113/02/29 (農曆:112/12/22 ~ 113/01/20),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/02/24,104 台北二,FV2 辣椒 青小 ,19.6 ,14.0 ,9.6 ,14.2 , - 43,198 , +999,2811.6
113/02/24,104 台北二,FV4 辣椒 朝天椒 ,91.0 ,78.5 ,59.9 ,77.3 , -  2,"1,078 ", + 14,83329.4
113/02/24,104 台北二,FV6 辣椒 糯米椒 ,117.1 ,59.2 ,19.8 ,62.9 , + 15,384 , + 39,24153.6
113/02/24,104 台北二,FX2 虎豆 福豆 ,46.0 ,34.0 ,11.7 ,32.0 , - 57,133 , +478,4256
113/02/24,104 台北二,FY0 玉米 其他 ,35.0 ,30.7 ,18.2 ,29.0 , + 58,798 , +137,23142
113/02/24,104 台北二,FY1 玉米 白玉米 ,15.0 ,15.0 ,15.0 ,15.0 ,  -  ,20 ,  -  ,300
113/02/24,104 台北二,FY4 玉米 玉米筍 ,23.1 ,8.3 ,3.0 ,10.2 , - 16,"2,768 ", +158,28233.6
113/02/24,104 台北二,FY5 玉米 糯米黑 ,26.6 ,18.5 ,8.7 ,18.1 , + 24,"4,867 ", - 25,88092.7
113/02/24,104 台北二,FY6 玉米 甜軟殼 ,26.2 ,16.9 ,9.7 ,17.3 , + 14,"13,729 ", + 17,237511.7
113/02/24,104 台北二,FY8 玉米 白龍王 ,57.0 ,35.9 ,6.0 ,34.2 , + 16,"2,037 ", - 23,69665.4
113/02/24,104 台北二,FY9 玉米 進口 ,131.0 ,71.5 ,41.3 ,77.4 , - 24,"1,556 ", +  4,120434.4
113/02/24,104 台北二,FZ2 落花生 熟 ,100.0 ,100.0 ,100.0 ,100.0 ,    0,72 , + 29,7200
113/02/24,104 台北二,LA1 甘藍 初秋 ,12.2 ,9.1 ,6.3 ,9.1 , + 38,"83,382 ", - 14,758776.2
113/02/24,104 台北二,LA4 甘藍 紫色 ,30.0 ,30.0 ,30.0 ,30.0 , - 10,100 , - 44,3000
113/02/24,104 台北二,LA5 甘藍 甘藍心 ,15.0 ,15.0 ,15.0 ,15.0 , - 31,36 , - 75,540
113/02/24,104 台北二,LA6 甘藍 甘藍芽 ,25.0 ,24.2 ,12.6 ,22.1 , + 11,184 , +124,4066.4
113/02/24,104 台北二,LA7 甘藍 改良尖 ,10.2 ,7.2 ,4.4 ,7.3 , + 11,"20,384 ", - 13,148803.2
113/02/24,104 台北二,LB12 小白菜 土白菜 未洗,25.0 ,8.4 ,3.8 ,10.8 , -  5,"2,931 ", + 19,31654.8
113/02/24,104 台北二,LB22 小白菜 蚵仔白 未洗,31.4 ,18.1 ,7.0 ,18.5 , - 16,"11,937 ", +140,220834.5
113/02/24,104 台北二,LB3 小白菜 奶油白 ,43.4 ,15.8 ,5.4 ,19.2 , - 17,"1,529 ", +163,29356.8
113/02/24,104 台北二,LC0 包心白 其他 ,110.0 ,100.4 ,34.0 ,89.0 , + 48,670 , - 31,59630
113/02/24,104 台北二,LC1 包心白 包白 ,14.4 ,9.5 ,5.0 ,9.6 , + 26,"21,577 ", - 14,207139.2
113/02/24,104 台北二,LC3 包心白 包頭蓮 ,11.1 ,7.1 ,3.6 ,7.2 , -  6,"8,160 ", + 55,58752
113/02/24,104 台北二,LC9 包心白 進口 ,32.0 ,24.7 ,3.9 ,22.0 , + 44,"1,540 ", +  5,33880
113/02/24,104 台北二,LD1 青江白菜 小梗 ,27.4 ,15.4 ,6.4 ,16.0 , + 18,"8,096 ", + 16,129536
113/02/24,104 台北二,LE1 皇宮菜 小葉 ,116.4 ,70.1 ,41.1 ,73.6 , +  6,169 , + 19,12438.4
113/02/24,104 台北二,LE2 皇宮菜 大葉 ,60.0 ,60.0 ,60.0 ,60.0 , + 51,16 , - 61,960
113/02/24,104 台北二,LF2 蕹菜 小葉 ,60.1 ,21.8 ,7.8 ,26.7 , -  9,"4,822 ", + 48,128747.4
113/02/24,104 台北二,LG2 芹菜 白梗 ,43.3 ,23.6 ,10.7 ,25.0 , + 18,"5,448 ", +  5,136200
113/02/24,104 台北二,LG3 芹菜 西洋芹菜 ,17.4 ,10.4 ,8.3 ,11.4 , + 12,"1,920 ", +  9,21888
113/02/24,104 台北二,LG4 芹菜 山芹菜 ,35.0 ,35.0 ,35.0 ,35.0 , +250,18 , - 77,630
113/02/24,104 台北二,LG5 芹菜 芹菜管 ,76.7 ,45.0 ,18.4 ,46.0 , + 13,"1,405 ", + 72,64630
113/02/24,104 台北二,LH1 菠菜 圓葉 ,23.6 ,11.0 ,4.6 ,12.2 , +  1,"26,035 ", + 52,317627
113/02/24,104 台北二,LH2 菠菜 角葉 ,18.5 ,18.0 ,13.1 ,17.1 , -  5,"1,839 ", +120,31446.9
113/02/24,104 台北二,LI0 萵苣菜 其他 ,89.8 ,61.2 ,12.6 ,57.2 , - 15,409 , - 18,23394.8
113/02/24,104 台北二,LI1 萵苣菜 廣東菜 ,10.0 ,9.3 ,6.6 ,8.9 , + 14,220 , -  1,1958
113/02/24,104 台北二,LI2 萵苣菜 結球萵 ,28.9 ,11.2 ,3.9 ,13.3 , +  1,"5,374 ", + 90,71474.2
113/02/24,104 台北二,LI3 萵苣菜 本島圓葉 ,33.0 ,20.7 ,13.5 ,21.7 , + 10,810 , + 24,17577
113/02/24,104 台北二,LI4 萵苣菜 本島尖葉 ,34.3 ,24.1 ,8.3 ,23.0 , +  8,"2,858 ", + 85,65734
113/02/24,104 台北二,LI5 萵苣菜 油麥菜 ,28.5 ,19.9 ,13.7 ,20.4 , + 67,"10,361 ", + 68,211364.4
113/02/24,104 台北二,LI6 萵苣菜 蘿美 ,22.8 ,10.8 ,6.4 ,12.3 , - 25,"1,684 ", +101,20713.2
113/02/24,104 台北二,LI7 萵苣菜 紅捲綠捲 ,40.0 ,35.8 ,6.6 ,30.8 , +  9,73 , - 31,2248.4
113/02/24,104 台北二,LI8 萵苣菜 水耕 ,36.8 ,31.8 ,23.8 ,31.2 , + 21,"2,310 ", + 12,72072
113/02/24,104 台北二,LJ1 芥菜 芥菜仁 ,15.3 ,8.3 ,5.0 ,9.0 , -  1,"1,040 ", + 55,9360
113/02/24,104 台北二,LJ3 芥菜 大芥菜 ,21.3 ,7.1 ,3.1 ,9.1 , + 90,"3,095 ", - 48,28164.5
113/02/24,104 台北二,LJ4 芥菜 小芥菜 ,28.0 ,10.4 ,4.0 ,12.6 , - 47,365 , + 33,4599
113/02/24,104 台北二,LJ5 芥菜 翡翠娃娃菜 ,38.9 ,14.2 ,8.0 ,17.9 , + 32,"5,684 ", +  9,101743.6
113/02/24,104 台北二,LK2 芥藍菜  ,30.0 ,17.7 ,5.1 ,17.6 , + 16,915 , + 48,16104
113/02/24,104 台北二,LK3 芥藍菜 芥藍芽 ,165.8 ,96.3 ,49.7 ,100.8 , + 60,"1,835 ", -  1,184968
113/02/24,104 台北二,LL1 茼蒿  ,35.5 ,21.1 ,8.8 ,21.5 , -  6,"8,588 ", + 96,184642
113/02/24,104 台北二,LL2 茼蒿 山茼蒿 ,34.1 ,10.6 ,4.4 ,14.0 , + 27,"1,176 ", + 11,16464
113/02/24,104 台北二,LM2 莧菜 白莧菜 ,27.0 ,19.5 ,15.0 ,20.1 , - 27,560 , +153,11256
113/02/24,104 台北二,LN1 油菜  ,16.0 ,9.2 ,4.7 ,9.7 , +  3,"4,707 ", + 55,45657.9
113/02/24,104 台北二,LN2 油菜 小松菜 ,7.0 ,5.9 ,5.0 ,6.0 , -  2,315 , + 24,1890
113/02/24,104 台北二,LO1 甘薯葉  ,53.3 ,20.9 ,6.2 ,24.5 , + 21,"8,622 ", + 33,211239
113/02/24,104 台北二,LP1 芫荽  ,50.5 ,25.0 ,8.8 ,26.8 , -  9,"2,254 ", + 14,60407.2
113/02/24,104 台北二,LP2 九層塔  ,88.8 ,39.4 ,8.4 ,43.1 , +  9,"1,442 ", + 20,62150.2
113/02/24,104 台北二,LP3 羅勒  ,80.0 ,68.6 ,50.0 ,67.1 , -  4,21 , + 75,1409.1
113/02/24,104 台北二,LQ1 紅鳳菜 紅鳳菜 ,32.4 ,14.7 ,8.4 ,17.0 , - 25,757 , + 26,12869
113/02/24,104 台北二,LR1 塌棵菜  ,13.1 ,3.7 ,3.0 ,5.4 ,  -  ,570 ,  -  ,3078
113/02/24,104 台北二,LS1 茴香  ,55.0 ,43.8 ,19.7 ,41.2 , +300,58 , - 42,2389.6
113/02/24,104 台北二,LT2 海菜 海帶 ,60.0 ,50.5 ,50.0 ,52.3 , +  7,130 , + 10,6799
113/02/24,104 台北二,LT3 海菜 水蓮 ,131.0 ,108.2 ,94.1 ,109.9 , + 22,687 , + 42,75501.3
113/02/24,104 台北二,LV1 巴西利  ,14.9 ,7.6 ,4.0 ,8.3 , - 56,208 , + 34,1726.4
113/02/24,104 台北二,LX1 蕨菜 過貓 ,55.0 ,51.2 ,50.0 ,51.7 , +  1,52 , -  9,2688.4
113/02/24,104 台北二,LX2 蕨菜 山蘇 ,120.0 ,51.2 ,35.8 ,61.9 , -  9,321 , + 54,19869.9
113/02/24,104 台北二,LZ2 藤川七 川七葉 ,25.0 ,25.0 ,25.0 ,25.0 , -  1,60 , +  7,1500
113/02/24,104 台北二,MA1 洋菇  ,150.0 ,150.0 ,150.0 ,150.0 , + 84,25 , - 24,3750
113/02/24,104 台北二,MA2 洋菇 盒裝 ,269.6 ,240.0 ,187.7 ,235.4 , +  7,330 , -  5,77682
113/02/24,104 台北二,MC0 濕木耳 其他 ,33.0 ,33.0 ,33.0 ,33.0 ,  -  ,3 ,  -  ,99
113/02/24,104 台北二,MC1 濕木耳  ,100.0 ,70.8 ,34.7 ,69.4 , - 11,"1,499 ", + 33,104030.6
113/02/24,104 台北二,MD1 濕香菇  ,147.2 ,133.4 ,81.9 ,125.9 , -  5,"1,596 ", + 30,200936.4
113/02/24,104 台北二,ME1 金絲菇 金針菇 ,56.3 ,46.5 ,38.4 ,46.9 , -  9,"1,728 ", +214,81043.2
113/02/24,104 台北二,ME2 金絲菇 盒裝 ,44.0 ,41.2 ,36.8 ,40.9 , -  5,"1,270 ", + 57,51943
113/02/24,104 台北二,MF1 蠔菇 鮑魚菇 ,65.0 ,65.0 ,65.0 ,65.0 , - 36,10 , - 58,650
113/02/24,104 台北二,MG1 巴西蘑菇  ,275.0 ,275.0 ,275.0 ,275.0 ,    0,2 ,    0,550
113/02/24,104 台北二,MI1 秀珍菇  ,117.0 ,117.0 ,112.7 ,116.1 , + 10,267 , -  3,30998.7
113/02/24,104 台北二,MJ1 杏鮑菇  ,82.9 ,52.0 ,7.7 ,49.3 , -  1,"5,550 ", -  6,273615
113/02/24,104 台北二,MJ2 杏鮑菇 盒裝 ,110.0 ,110.0 ,110.0 ,110.0 ,    0,32 , +220,3520
113/02/24,104 台北二,MK1 鴻喜菇  ,257.0 ,187.7 ,103.9 ,184.8 , + 15,168 , + 60,31046.4
113/02/24,104 台北二,MK2 鴻喜菇 盒裝 ,219.1 ,176.3 ,165.0 ,182.6 , -  3,150 ,    0,27390
113/02/24,104 台北二,ML1 珊瑚菇  ,85.0 ,85.0 ,85.0 ,85.0 , - 22,1 , - 67,85
113/02/24,104 台北二,ML2 珊瑚菇 盒裝 ,90.0 ,90.0 ,90.0 ,90.0 , - 10,4 , +100,360
113/02/24,104 台北二,MN1 柳松菇  ,125.0 ,114.4 ,80.0 ,109.7 , - 12,116 , +263,12725.2
113/02/24,104 台北二,MX1 其他菇類  ,226.6 ,147.6 ,45.2 ,142.9 , - 11,562 , + 23,80309.8
113/02/24,104 台北二,OA2 鹹菜 帶葉 ,35.0 ,35.0 ,35.0 ,35.0 ,    0,"1,210 ", +109,42350
113/02/24,104 台北二,OB1 雪里紅  ,30.0 ,30.0 ,30.0 ,30.0 ,    0,240 ,    0,7200
113/02/24,104 台北二,OC1 榨菜  ,30.0 ,26.7 ,25.0 ,27.0 ,  -  ,600 ,  -  ,16200
113/02/24,104 台北二,OD1 蘿蔔乾  ,35.0 ,34.7 ,30.0 ,33.8 , + 13,172 , +330,5813.6
113/02/24,104 台北二,OG2 熟筍 箭竹筍 ,80.0 ,80.0 ,80.0 ,80.0 ,    0,100 ,    0,8000
113/02/24,104 台北二,OI4 筍茸  ,40.0 ,40.0 ,40.0 ,40.0 ,  -  ,240 ,  -  ,9600
113/02/24,104 台北二,OL1 朴菜  ,35.0 ,35.0 ,35.0 ,35.0 ,  -  ,24 ,  -  ,840
113/02/24,104 台北二,OX1 其他  ,64.1 ,27.3 ,7.2 ,30.6 , -  6,"4,158 ", -  4,127234.8
113/02/24,104 台北二,SA32 蘿蔔 矸仔 未洗,15.2 ,9.0 ,4.8 ,9.4 , + 13,"30,689 ", -  9,288476.6
113/02/24,104 台北二,SA42 蘿蔔 櫻桃 未洗,61.2 ,32.5 ,13.3 ,34.4 , - 23,84 , - 27,2889.6
113/02/24,104 台北二,SA6 蘿蔔 白玉蘿蔔 ,20.0 ,15.6 ,13.3 ,16.0 , + 60,140 , + 17,2240
113/02/24,104 台北二,SA7 蘿蔔 甜菜根 ,20.0 ,13.4 ,4.4 ,12.9 , +153,325 , + 87,4192.5
113/02/24,104 台北二,SB1 胡蘿蔔 未洗 ,6.1 ,4.1 ,3.9 ,4.5 , -  4,"1,721 ", - 30,7744.5
113/02/24,104 台北二,SB2 胡蘿蔔 清洗 ,9.5 ,5.7 ,3.7 ,6.0 , -  3,"14,280 ", - 14,85680
113/02/24,104 台北二,SC1 馬鈴薯 本產 ,29.4 ,22.3 ,6.3 ,20.5 , +  6,"3,978 ", - 10,81549
113/02/24,104 台北二,SC9 馬鈴薯 進口 ,60.0 ,36.6 ,12.4 ,36.5 , + 80,384 , - 61,14016
113/02/24,104 台北二,SD1 洋蔥 本產 ,16.9 ,11.9 ,5.7 ,11.7 , +  3,"10,361 ", + 61,121223.7
113/02/24,104 台北二,SD9 洋蔥 進口 ,34.1 ,8.1 ,3.0 ,12.3 , - 24,"2,280 ", + 21,28044
113/02/24,104 台北二,SE1 青蔥 日蔥 ,95.8 ,71.9 ,42.1 ,70.7 , + 16,"1,013 ", - 15,71619.1
113/02/24,104 台北二,SE3 青蔥 大蔥 ,40.0 ,40.0 ,23.3 ,36.7 , + 39,120 , - 63,4404
113/02/24,104 台北二,SE4 青蔥 珠蔥 ,30.0 ,30.0 ,30.0 ,30.0 , - 30,44 , +  2,1320
113/02/24,104 台北二,SE5 青蔥 紅蔥頭 ,70.0 ,47.8 ,27.5 ,48.2 , -  1,454 , + 16,21882.8
113/02/24,104 台北二,SE6 青蔥 粉蔥 ,44.9 ,31.5 ,21.4 ,32.2 , -  3,"14,328 ", + 34,461361.6
113/02/24,104 台北二,SF1 韭菜 白頭 ,102.0 ,67.7 ,54.3 ,71.9 , + 46,636 , - 14,45728.4
113/02/24,104 台北二,SF2 韭菜 韭菜黃 ,127.9 ,110.6 ,96.4 ,111.2 , +  5,380 , + 22,42256
113/02/24,104 台北二,SF3 韭菜 韭菜花 ,167.7 ,111.2 ,62.0 ,112.7 , +  7,168 , - 15,18933.6
113/02/24,104 台北二,SF4 韭菜 青頭 ,59.1 ,36.6 ,17.8 ,37.4 , -  7,"1,211 ", + 19,45291.4
113/02/24,104 台北二,SG2 大蒜 軟梗 ,52.3 ,35.0 ,19.8 ,35.4 , +  9,"5,724 ", +  7,202629.6
113/02/24,104 台北二,SG3 大蒜 蒜苔 ,270.0 ,242.8 ,207.6 ,241.2 , +  8,123 , + 27,29667.6
113/02/24,104 台北二,SG4 大蒜 蔥蒜 ,10.0 ,10.0 ,10.0 ,10.0 , - 19,80 , - 38,800
113/02/24,104 台北二,SG5 大蒜 蒜頭 ,134.0 ,97.4 ,63.2 ,97.9 , +  4,169 , +  8,16545.1
113/02/24,104 台北二,SG6 大蒜 蒜仁 ,130.0 ,130.0 ,130.0 ,130.0 ,    0,"1,485 ", + 20,193050
113/02/24,104 台北二,SG7 大蒜 蒜瓣 ,210.0 ,179.9 ,156.3 ,181.2 , -  8,246 , - 27,44575.2
113/02/24,104 台北二,SH4 竹筍 孟宗筍 ,183.4 ,100.6 ,74.8 ,112.0 , - 25,680 , +141,76160
113/02/24,104 台北二,SH5 竹筍 烏殼綠 ,64.9 ,28.2 ,12.8 ,32.4 , +  5,"2,337 ", + 33,75718.8
113/02/24,104 台北二,SH7 竹筍 去殼 ,45.0 ,23.3 ,10.0 ,25.0 , + 15,140 , +133,3500
113/02/24,104 台北二,SI1 萵苣莖  ,7.7 ,5.2 ,3.9 ,5.4 , -  5,"3,172 ", -  3,17128.8
113/02/24,104 台北二,SJ2 芋 檳榔心芋 ,75.7 ,61.8 ,44.3 ,61.1 , -  3,"1,575 ", +  9,96232.5
113/02/24,104 台北二,SJ3 芋 里芋 ,46.2 ,31.8 ,15.0 ,31.3 , - 29,187 , - 19,5853.1
113/02/24,104 台北二,SJ5 芋 芋角 ,93.4 ,66.2 ,60.0 ,70.4 , -  5,143 , +  4,10067.2
113/02/24,104 台北二,SK1 荸薺  ,70.0 ,70.0 ,70.0 ,70.0 ,  -  ,21 ,  -  ,1470
113/02/24,104 台北二,SK2 荸薺 加工 ,70.0 ,70.0 ,70.0 ,70.0 ,    0,96 , - 17,6720
113/02/24,104 台北二,SL1 豆薯  ,21.5 ,13.1 ,8.5 ,13.8 , + 33,675 , - 32,9315
113/02/24,104 台北二,SM9 牛蒡 進口 ,15.0 ,13.8 ,13.0 ,13.9 , +  9,140 , - 48,1946
113/02/24,104 台北二,SN1 蓮藕  ,65.0 ,54.4 ,5.0 ,46.7 , +  5,120 , - 37,5604
113/02/24,104 台北二,SO0 甘薯 其他 ,30.0 ,30.0 ,14.0 ,26.8 , -  1,250 , - 40,6700
113/02/24,104 台北二,SO1 甘薯 臺農57號 ,38.5 ,21.8 ,10.2 ,22.8 , - 15,"3,160 ", - 13,72048
113/02/24,104 台北二,SO2 甘薯 芋仔甘薯 ,37.0 ,35.4 ,35.0 ,35.7 ,  -  ,60 ,  -  ,2142
113/02/24,104 台北二,SO3 甘薯 臺農66號 ,46.0 ,24.6 ,9.8 ,25.9 , - 11,"4,329 ", + 43,112121.1
113/02/24,104 台北二,SP0 薑 其他 ,150.0 ,69.6 ,35.0 ,78.7 , - 55,63 , +174,4958.1
113/02/24,104 台北二,SP1 薑 老薑 ,63.8 ,27.1 ,7.0 ,30.4 , -  7,"2,339 ", - 31,71105.6
113/02/24,104 台北二,SP2 薑 嫩薑 ,20.0 ,19.8 ,18.0 ,19.5 ,  -  ,270 ,  -  ,5265
113/02/24,104 台北二,SP3 薑 粉薑 ,60.7 ,51.2 ,50.0 ,52.9 , +  0,660 , + 17,34914
113/02/24,104 台北二,SP4 薑 竹薑 ,35.0 ,35.0 ,35.0 ,35.0 , +150,15 , - 95,525
113/02/24,104 台北二,SP5 薑 薑黃 ,65.0 ,53.4 ,35.0 ,52.0 , + 10,37 , - 35,1924
113/02/24,104 台北二,SQ1 茭白筍 帶殼 ,91.7 ,55.0 ,44.0 ,60.1 , - 10,900 , + 88,54090
113/02/24,104 台北二,SQ3 茭白筍 去殼 ,225.5 ,159.8 ,78.1 ,156.6 , +  2,799 , + 80,125123.4
113/02/24,104 台北二,SS1 大心菜 帶葉 ,31.5 ,14.4 ,4.0 ,15.8 , + 40,694 , - 16,10965.2
113/02/24,104 台北二,SU2 薯蕷 白薯蕷 ,42.8 ,23.4 ,10.9 ,24.8 , - 16,"1,625 ", -  4,40300
113/02/24,104 台北二,SU3 薯蕷 樹薯 ,20.0 ,20.0 ,20.0 ,20.0 , - 33,20 ,    0,400
113/02/24,104 台北二,SU9 薯蕷 進口 ,150.0 ,150.0 ,129.8 ,146.0 , + 43,470 , +167,68620
113/02/24,104 台北二,SV2 蘆筍 綠蘆筍 ,259.9 ,165.0 ,103.4 ,171.6 , + 45,179 , - 26,30716.4
113/02/24,104 台北二,SV9 蘆筍 進口 ,227.5 ,160.9 ,122.7 ,166.6 , + 38,634 , - 59,105624.4
113/02/24,104 台北二,SW1 球莖甘藍  ,7.8 ,4.0 ,3.0 ,4.6 , +  2,"6,296 ", -  7,28961.6
113/02/24,104 台北二,SX0 芽菜類 其他 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,85 , + 89,1700
113/02/24,104 台北二,SX1 芽菜類 綠豆芽 ,12.0 ,12.0 ,12.0 ,12.0 ,    0,"2,780 ", + 62,33360
113/02/24,104 台北二,SX2 芽菜類 黃豆芽 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,250 , +  6,5000
113/02/24,104 台北二,SX3 芽菜類 豌豆芽 ,75.0 ,72.4 ,65.0 ,71.4 , + 10,140 , +268,9996
113/02/24,104 台北二,SX4 芽菜類 苜蓿芽 ,50.0 ,50.0 ,50.0 ,50.0 ,    0,87 , +  7,4350
113/02/24,104 台北二,SZ7 晚香玉筍  ,75.0 ,75.0 ,75.0 ,75.0 ,  -  ,4 ,  -  ,300
113/02/24,104 台北二,SZ8 香茅  ,109.6 ,79.8 ,50.0 ,79.8 , - 13,332 , + 68,26493.6
113/02/27,104 台北二,FA0 其他花類  ,100.0 ,100.0 ,100.0 ,100.0 ,    0,5 , - 50,500
113/02/27,104 台北二,FA1 黃秋葵  ,157.6 ,71.0 ,32.0 ,80.5 , - 31,362 , +126,29141
113/02/27,104 台北二,FB0 花椰菜 其他 ,10.0 ,10.0 ,10.0 ,10.0 , - 30,56 , - 70,560
113/02/27,104 台北二,FB11 花椰菜 青梗 留梗柄,32.8 ,19.8 ,10.0 ,20.4 , -  1,"16,305 ", + 21,332622
113/02/27,104 台北二,FC1 胡瓜 黑刺 ,39.5 ,25.2 ,15.5 ,26.1 , -  3,"6,727 ", + 13,175574.7
113/02/27,104 台北二,FD0 花胡瓜 其他 ,56.8 ,44.2 ,30.0 ,43.9 , -  9,648 , +100,28447.2
113/02/27,104 台北二,FD1 花胡瓜  ,41.3 ,23.5 ,8.8 ,24.2 , +  9,"16,386 ", + 12,396541.2
113/02/27,104 台北二,FE1 冬瓜 白皮 ,28.1 ,24.7 ,22.0 ,24.8 , - 20,"1,306 ", + 91,32388.8
113/02/27,104 台北二,FF0 絲瓜 其他 ,47.6 ,37.8 ,20.3 ,36.3 , -  1,170 , + 93,6171
113/02/27,104 台北二,FF1 絲瓜  ,44.0 ,27.9 ,14.1 ,28.4 , - 16,"7,287 ", + 58,206950.8
113/02/27,104 台北二,FF2 絲瓜 角瓜 ,40.0 ,36.2 ,35.0 ,36.7 , -  8,61 , + 49,2238.7
113/02/27,104 台北二,FG0 苦瓜 其他 ,55.9 ,31.2 ,15.2 ,32.9 , - 25,"1,328 ", + 33,43691.2
113/02/27,104 台北二,FG1 苦瓜 白大米 ,78.8 ,40.0 ,10.9 ,42.0 , - 10,"4,195 ", + 14,176190
113/02/27,104 台北二,FG3 苦瓜 山苦瓜 ,70.0 ,60.0 ,50.0 ,60.0 , - 40,26 , + 86,1560
113/02/27,104 台北二,FG4 苦瓜 翠綠 ,57.3 ,33.0 ,18.0 ,34.9 , - 28,250 , +187,8725
113/02/27,104 台北二,FH3 扁蒲 花蒲 ,15.0 ,11.5 ,5.0 ,10.9 , + 60,307 , +  1,3346.3
113/02/27,104 台北二,FH4 扁蒲 梨子蒲 ,30.0 ,23.4 ,13.6 ,22.8 , +  9,"1,583 ", +240,36092.4
113/02/27,104 台北二,FI0 茄子 其他 ,27.6 ,22.7 ,17.4 ,22.6 , - 33,314 , + 53,7096.4
113/02/27,104 台北二,FI1 茄子 胭脂茄 ,35.0 ,29.7 ,27.2 ,30.3 , +  9,535 , - 44,16210.5
113/02/27,104 台北二,FI2 茄子 麻荸茄 ,49.5 ,24.8 ,11.5 ,27.1 , - 13,"7,345 ", +118,199049.5
113/02/27,104 台北二,FI3 茄子 日本種 ,24.6 ,15.9 ,8.3 ,16.1 , + 35,222 , - 24,3574.2
113/02/27,104 台北二,FJ0 番茄 其他 ,25.0 ,25.0 ,25.0 ,25.0 , + 25,114 , + 20,2850
113/02/27,104 台北二,FJ1 番茄 黑柿 ,28.8 ,15.0 ,8.3 ,16.4 , - 18,"3,612 ", +217,59236.8
113/02/27,104 台北二,FJ3 番茄 牛番茄 ,30.4 ,19.8 ,8.1 ,19.6 , -  3,"20,885 ", +  7,409346
113/02/27,104 台北二,FK3 甜椒 新香 ,34.0 ,25.0 ,13.4 ,24.5 , + 83,82 , - 66,2009
113/02/27,104 台北二,FK4 甜椒 彩色種 ,76.1 ,47.6 ,24.1 ,48.6 , -  2,"2,977 ", + 15,144682.2
113/02/27,104 台北二,FK5 甜椒 青椒 ,31.3 ,13.0 ,4.5 ,15.0 , + 56,"4,263 ", + 24,63945
113/02/27,104 台北二,FK6 甜椒 水果彩椒 ,200.0 ,80.1 ,15.5 ,91.2 , - 19,398 , + 50,36297.6
113/02/27,104 台北二,FL1 豌豆 白花 ,56.3 ,21.7 ,10.0 ,26.3 , +  3,296 , - 23,7784.8
113/02/27,104 台北二,FL2 豌豆 紅花 ,125.7 ,77.8 ,22.3 ,76.3 , + 16,433 , - 18,33037.9
113/02/27,104 台北二,FL3 豌豆 豆莢 ,5.0 ,5.0 ,5.0 ,5.0 ,  -  ,16 ,  -  ,80
113/02/27,104 台北二,FL5 豌豆 豌豆苗 ,149.1 ,108.2 ,75.4 ,109.8 , +  7,358 , - 29,39308.4
113/02/27,104 台北二,FL6 豌豆 甜豌豆 ,97.0 ,37.4 ,13.3 ,44.5 , -  5,"2,226 ", +  5,99057
113/02/27,104 台北二,FM2 菜豆 青色 ,67.3 ,37.8 ,22.1 ,40.6 , -  7,329 , - 21,13357.4
113/02/27,104 台北二,FN1 敏豆 白豆 ,88.6 ,51.3 ,16.3 ,51.8 , -  7,"7,936 ", + 27,411084.8
113/02/27,104 台北二,FN3 敏豆 粉豆 ,30.0 ,26.3 ,17.0 ,25.2 , + 37,150 , +200,3780
113/02/27,104 台北二,FN4 敏豆 翼豆 ,60.0 ,60.0 ,60.0 ,60.0 , -  4,27 , + 50,1620
113/02/27,104 台北二,FN5 敏豆 醜豆 ,65.3 ,30.1 ,12.5 ,33.6 , -  0,"2,324 ", + 17,78086.4
113/02/27,104 台北二,FP1 萊豆 豆莢 ,47.1 ,26.3 ,20.0 ,29.2 , + 22,889 , - 17,25958.8
113/02/27,104 台北二,FP2 萊豆 豆仁 ,80.0 ,69.4 ,45.9 ,66.8 , -  5,447 , + 13,29859.6
113/02/27,104 台北二,FP3 鵲豆 肉豆 ,15.0 ,9.6 ,5.0 ,9.7 , - 28,76 , - 20,737.2
113/02/27,104 台北二,FQ1 毛豆 豆莢 ,80.0 ,76.1 ,75.0 ,76.7 , -  4,90 , + 67,6903
113/02/27,104 台北二,FQ2 毛豆 豆仁 ,205.0 ,176.0 ,137.4 ,174.1 , +  3,98 , - 23,17061.8
113/02/27,104 台北二,FR1 青花苔  ,31.0 ,16.2 ,7.7 ,17.4 , - 20,"20,710 ", + 16,360354
113/02/27,104 台北二,FR2 青花苔 青花筍 ,98.6 ,40.4 ,15.0 ,47.0 , +  7,581 , - 36,27307
113/02/27,104 台北二,FT1 南瓜 木瓜形 ,22.8 ,15.7 ,10.0 ,16.0 , +  8,"6,296 ", + 39,100736
113/02/27,104 台北二,FT2 南瓜 圓形 ,27.2 ,16.0 ,9.7 ,17.0 , - 14,"2,337 ", + 60,39729
113/02/27,104 台北二,FT3 南瓜 黃如意 ,53.0 ,15.0 ,10.0 ,21.6 , + 73,100 , - 50,2160
113/02/27,104 台北二,FT5 南瓜 青如意 ,37.7 ,21.3 ,8.9 ,22.1 , + 16,"5,688 ", + 27,125704.8
