蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/08/01 ~ 113/08/31 (農曆:113/06/27 ~ 113/07/28),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/08/01,338 桃　農,LQ1 紅鳳菜 紅鳳菜 ,105.0 ,86.1 ,20.0 ,76.7 , + 38,30 , - 85,2301
113/08/01,338 桃　農,LS1 茴香  ,15.0 ,15.0 ,15.0 ,15.0 ,  -  ,20 ,  -  ,300
113/08/01,338 桃　農,LT3 海菜 水蓮 ,162.0 ,162.0 ,162.0 ,162.0 , -  2,48 , + 60,7776
113/08/01,338 桃　農,LX1 蕨菜 過貓 ,80.0 ,66.1 ,60.0 ,67.7 , + 10,73 , + 62,4942.1
113/08/01,338 桃　農,MC1 濕木耳  ,109.8 ,79.2 ,60.0 ,81.5 , +  0,377 , + 23,30725.5
113/08/01,338 桃　農,MD1 濕香菇  ,86.8 ,69.5 ,60.0 ,71.1 , +  9,357 , + 92,25382.7
113/08/01,338 桃　農,ME1 金絲菇 金針菇 ,15.8 ,11.0 ,11.0 ,12.0 , +  2,280 , + 12,3360
113/08/01,338 桃　農,MJ1 杏鮑菇  ,108.0 ,47.3 ,20.6 ,54.1 , + 12,784 , - 39,42414.4
113/08/01,338 桃　農,MK1 鴻喜菇  ,55.0 ,55.0 ,55.0 ,55.0 , +207,18 , - 96,990
113/08/01,338 桃　農,MK2 鴻喜菇 盒裝 ,18.0 ,16.8 ,16.0 ,16.9 ,  -  ,540 ,  -  ,9126
113/08/01,338 桃　農,MN1 柳松菇  ,20.0 ,19.0 ,18.0 ,19.0 ,  -  ,120 ,  -  ,2280
113/08/01,338 桃　農,MX1 其他菇類  ,21.2 ,18.3 ,12.1 ,17.6 , - 15,625 , -  3,11000
113/08/01,338 桃　農,OX1 其他  ,45.0 ,44.0 ,42.0 ,43.8 , + 98,60 , - 66,2628
113/08/01,338 桃　農,SA3 蘿蔔 矸仔 ,2.4 ,2.0 ,2.0 ,2.1 ,  -  ,480 ,  -  ,1008
113/08/01,338 桃　農,SA9 蘿蔔 進口 ,29.0 ,27.5 ,22.7 ,26.8 , +  5,"2,200 ", + 31,58960
113/08/01,338 桃　農,SB1 胡蘿蔔 未洗 ,12.0 ,12.0 ,12.0 ,12.0 , - 20,825 , +  4,9900
113/08/01,338 桃　農,SB2 胡蘿蔔 清洗 ,25.8 ,17.9 ,13.0 ,18.5 , + 17,"2,720 ", - 26,50320
113/08/01,338 桃　農,SC1 馬鈴薯 本產 ,26.5 ,19.6 ,11.1 ,19.3 , +  6,"3,624 ", +  6,69943.2
113/08/01,338 桃　農,SD1 洋蔥 本產 ,30.0 ,23.1 ,23.0 ,24.5 , + 46,"2,130 ", - 36,52185
113/08/01,338 桃　農,SE2 青蔥 北蔥 ,15.0 ,12.4 ,12.0 ,12.9 , - 61,70 , - 42,903
113/08/01,338 桃　農,SE6 青蔥 粉蔥 ,130.5 ,70.8 ,16.5 ,71.8 , - 13,"2,460 ", + 14,176628
113/08/01,338 桃　農,SF2 韭菜 韭菜黃 ,120.0 ,120.0 ,120.0 ,120.0 , -  4,72 , + 33,8640
113/08/01,338 桃　農,SF3 韭菜 韭菜花 ,190.0 ,170.0 ,150.6 ,170.1 , + 15,48 , - 20,8164.8
113/08/01,338 桃　農,SF4 韭菜 青頭 ,86.1 ,69.3 ,50.0 ,68.8 , -  2,321 , + 24,22084.8
113/08/01,338 桃　農,SG2 大蒜 軟梗 ,190.0 ,138.2 ,100.0 ,140.9 , -  2,110 , - 31,15499
113/08/01,338 桃　農,SG4 大蒜 蔥蒜 ,100.0 ,92.5 ,85.0 ,92.5 ,  -  ,40 ,  -  ,3700
113/08/01,338 桃　農,SG5 大蒜 蒜頭 ,97.7 ,75.9 ,52.4 ,75.5 , - 24,98 , + 44,7399
113/08/01,338 桃　農,SG7 大蒜 蒜瓣 ,140.0 ,114.7 ,80.2 ,112.8 , - 18,67 , - 73,7557.6
113/08/01,338 桃　農,SH1 竹筍 麻竹筍 ,60.0 ,34.0 ,8.0 ,34.0 , +125,60 , - 73,2040
113/08/01,338 桃　農,SH5 竹筍 烏殼綠 ,60.7 ,48.4 ,26.5 ,46.5 , -  6,568 , -  8,26412
113/08/01,338 桃　農,SH7 竹筍 去殼 ,20.0 ,20.0 ,20.0 ,20.0 , +  5,20 , - 91,400
113/08/01,338 桃　農,SJ2 芋 檳榔心芋 ,60.0 ,57.1 ,23.8 ,51.0 , -  2,480 , + 50,24480
113/08/01,338 桃　農,SL1 豆薯  ,28.0 ,27.4 ,26.0 ,27.3 , - 20,240 , + 33,6552
113/08/01,338 桃　農,SM9 牛蒡 進口 ,30.0 ,28.3 ,27.0 ,28.4 , + 16,200 , - 23,5680
113/08/01,338 桃　農,SN1 蓮藕  ,31.9 ,20.8 ,2.0 ,19.3 , -  9,480 , - 32,9264
113/08/01,338 桃　農,SO0 甘薯 其他 ,28.9 ,15.9 ,4.2 ,16.2 , -  7,397 , - 34,6431.4
113/08/01,338 桃　農,SO1 甘薯 臺農57號 ,20.0 ,13.2 ,12.0 ,14.3 , - 34,175 , - 42,2502.5
113/08/01,338 桃　農,SO2 甘薯 芋仔甘薯 ,25.0 ,25.0 ,25.0 ,25.0 ,  -  ,25 ,  -  ,625
113/08/01,338 桃　農,SO3 甘薯 臺農66號 ,19.5 ,11.7 ,10.0 ,12.9 , +  9,"1,750 ", + 11,22575
113/08/01,338 桃　農,SP0 薑 其他 ,75.0 ,69.7 ,60.0 ,68.8 , + 19,68 , + 89,4678.4
113/08/01,338 桃　農,SP1 薑 老薑 ,92.0 ,70.0 ,32.0 ,66.8 , -  9,308 , - 30,20574.4
113/08/01,338 桃　農,SP2 薑 嫩薑 ,56.3 ,40.9 ,26.4 ,41.1 , - 16,"1,440 ", + 17,59184
113/08/01,338 桃　農,SQ1 茭白筍 帶殼 ,190.0 ,180.3 ,170.0 ,180.2 , +  0,59 , + 97,10631.8
113/08/01,338 桃　農,SU1 薯蕷 紅薯蕷 ,80.0 ,80.0 ,80.0 ,80.0 ,  -  ,24 ,  -  ,1920
113/08/01,338 桃　農,SU2 薯蕷 白薯蕷 ,67.4 ,42.6 ,30.0 ,45.1 , +  3,520 , -  9,23452
113/08/01,338 桃　農,SV9 蘆筍 進口 ,179.5 ,162.2 ,154.6 ,164.1 , -  8,492 , +  6,80737.2
113/08/01,338 桃　農,SZ8 香茅  ,96.5 ,61.1 ,33.3 ,62.6 , - 23,120 , + 88,7512
113/08/02,338 桃　農,FA1 黃秋葵  ,215.0 ,191.4 ,144.5 ,186.7 ,  -  ,38 ,  -  ,7094.6
113/08/02,338 桃　農,FC1 胡瓜 黑刺 ,63.0 ,50.0 ,7.8 ,44.1 , + 81,600 , - 63,26460
113/08/02,338 桃　農,FD0 花胡瓜 其他 ,135.0 ,134.1 ,115.0 ,130.5 , + 52,66 , - 57,8613
113/08/02,338 桃　農,FD1 花胡瓜  ,153.5 ,128.2 ,46.0 ,116.9 , +  5,"2,134 ", +250,249464.6
113/08/02,338 桃　農,FE1 冬瓜 白皮 ,22.4 ,19.0 ,11.5 ,18.1 , +  4,"3,363 ", +237,60870.3
113/08/02,338 桃　農,FF0 絲瓜 其他 ,57.3 ,34.8 ,17.9 ,35.9 , - 12,495 , + 89,17770.5
113/08/02,338 桃　農,FF1 絲瓜  ,55.7 ,38.8 ,26.3 ,39.7 , + 36,"1,930 ", - 12,76621
113/08/02,338 桃　農,FF2 絲瓜 角瓜 ,35.0 ,35.0 ,35.0 ,35.0 , -  5,20 , - 80,700
113/08/02,338 桃　農,FG1 苦瓜 白大米 ,121.7 ,69.0 ,21.7 ,70.1 , +  8,370 , - 17,25937
113/08/02,338 桃　農,FG2 苦瓜 青大米 ,87.9 ,79.3 ,73.4 ,79.8 , + 15,163 , - 41,13007.4
113/08/02,338 桃　農,FG3 苦瓜 山苦瓜 ,71.0 ,69.7 ,66.0 ,69.3 , + 23,37 , - 39,2564.1
113/08/02,338 桃　農,FH3 扁蒲 花蒲 ,42.8 ,35.5 ,28.8 ,35.6 , + 51,339 , -  1,12068.4
113/08/02,338 桃　農,FH4 扁蒲 梨子蒲 ,50.0 ,50.0 ,50.0 ,50.0 , + 41,40 , - 87,2000
113/08/02,338 桃　農,FI0 茄子 其他 ,50.0 ,31.6 ,20.0 ,33.0 , + 25,81 , - 22,2673
113/08/02,338 桃　農,FI2 茄子 麻荸茄 ,55.1 ,38.1 ,11.5 ,36.2 , + 43,782 , - 28,28308.4
113/08/02,338 桃　農,FI3 茄子 日本種 ,10.0 ,10.0 ,10.0 ,10.0 ,  -  ,18 ,  -  ,180
113/08/02,338 桃　農,FJ3 番茄 牛番茄 ,125.9 ,88.0 ,23.3 ,82.7 , +  8,"2,626 ", - 35,217170.2
113/08/02,338 桃　農,FK4 甜椒 彩色種 ,119.5 ,109.5 ,85.4 ,106.7 , + 22,530 , +  6,56551
113/08/02,338 桃　農,FK5 甜椒 青椒 ,89.1 ,53.9 ,15.0 ,53.1 , + 71,560 , - 63,29736
113/08/02,338 桃　農,FK6 甜椒 水果彩椒 ,144.2 ,138.4 ,64.2 ,124.7 , -  6,180 , + 38,22446
113/08/02,338 桃　農,FL9 豌豆 進口 ,115.0 ,106.0 ,95.0 ,105.6 , + 76,380 , + 76,40128
113/08/02,338 桃　農,FM2 菜豆 青色 ,135.0 ,84.6 ,20.0 ,81.8 , + 82,296 , + 10,24212.8
113/08/02,338 桃　農,FN1 敏豆 白豆 ,255.0 ,236.6 ,108.8 ,214.7 , + 56,112 , -  4,24046.4
113/08/02,338 桃　農,FN4 敏豆 翼豆 ,50.0 ,48.7 ,40.0 ,47.2 , + 51,122 , - 54,5758.4
113/08/02,338 桃　農,FN5 敏豆 醜豆 ,180.0 ,180.0 ,180.0 ,180.0 , + 71,60 , - 59,10800
113/08/02,338 桃　農,FQ2 毛豆 豆仁 ,180.0 ,180.0 ,60.9 ,156.2 , -  9,94 , + 57,14682.8
113/08/02,338 桃　農,FR9 青花苔 進口 ,90.8 ,88.0 ,82.3 ,87.4 , + 10,"1,494 ", - 31,130575.6
113/08/02,338 桃　農,FT1 南瓜 木瓜形 ,57.0 ,49.5 ,47.0 ,50.5 , +  1,76 , - 20,3838
113/08/02,338 桃　農,FT2 南瓜 圓形 ,50.0 ,46.9 ,42.0 ,46.5 , -  4,194 , - 25,9021
113/08/02,338 桃　農,FT5 南瓜 青如意 ,151.7 ,84.3 ,30.4 ,87.0 , + 15,120 , + 20,10440
113/08/02,338 桃　農,FT6 南瓜 東昇 ,35.0 ,35.0 ,35.0 ,35.0 , + 40,12 ,    0,420
113/08/02,338 桃　農,FT7 南瓜 栗子 ,55.0 ,51.3 ,49.0 ,51.6 , -  1,350 , - 16,18060
113/08/02,338 桃　農,FU1 隼人瓜  ,28.0 ,21.9 ,18.0 ,22.3 , + 30,383 , - 57,8540.9
113/08/02,338 桃　農,FU2 隼人瓜 瓜苗 ,184.0 ,184.0 ,184.0 ,184.0 , +395,139 , +504,25576
113/08/02,338 桃　農,FV1 辣椒 紅小 ,65.0 ,63.1 ,29.6 ,56.8 , - 36,114 , +  8,6475.2
113/08/02,338 桃　農,FV2 辣椒 青小 ,25.0 ,20.7 ,20.0 ,21.4 , - 13,28 , -  7,599.2
113/08/02,338 桃　農,FV4 辣椒 朝天椒 ,196.9 ,125.5 ,46.7 ,124.0 , + 17,348 , + 17,43152
113/08/02,338 桃　農,FV6 辣椒 糯米椒 ,99.1 ,68.3 ,34.0 ,67.6 , +  8,265 , + 24,17914
113/08/02,338 桃　農,FY4 玉米 玉米筍 ,32.0 ,32.0 ,32.0 ,32.0 , - 11,20 , - 20,640
113/08/02,338 桃　農,FY5 玉米 糯米黑 ,32.7 ,16.0 ,4.0 ,17.0 , - 11,"1,790 ", + 90,30430
113/08/02,338 桃　農,FY6 玉米 甜軟殼 ,40.0 ,21.2 ,1.2 ,21.0 , + 38,160 , - 75,3360
113/08/02,338 桃　農,FY8 玉米 白龍王 ,46.4 ,25.0 ,25.0 ,29.3 , -  6,175 , +  9,5127.5
113/08/02,338 桃　農,FY9 玉米 進口 ,14.5 ,12.8 ,10.3 ,12.6 , +  4,"2,150 ", - 72,27090
113/08/02,338 桃　農,LA1 甘藍 初秋 ,33.9 ,27.4 ,12.8 ,25.8 , + 15,"12,270 ", - 42,316566
113/08/02,338 桃　農,LA2 甘藍 改良種 ,21.5 ,10.3 ,3.1 ,11.1 , - 18,"13,440 ", - 26,149184
113/08/02,338 桃　農,LA9 甘藍 進口 ,15.7 ,11.1 ,10.0 ,11.8 , + 36,"6,044 ", + 84,71319.2
113/08/02,338 桃　農,LB2 小白菜 蚵仔白 ,97.8 ,42.4 ,20.0 ,49.0 , + 27,607 , - 28,29743
113/08/02,338 桃　農,LB3 小白菜 奶油白 ,60.0 ,60.0 ,60.0 ,60.0 ,  -  ,48 ,  -  ,2880
113/08/02,338 桃　農,LC0 包心白 其他 ,35.0 ,23.1 ,20.0 ,24.9 , - 11,680 , - 25,16932
113/08/02,338 桃　農,LC1 包心白 包白 ,26.0 ,9.5 ,2.1 ,11.3 , +  2,"2,980 ", - 32,33674
113/08/02,338 桃　農,LC9 包心白 進口 ,34.1 ,27.2 ,19.5 ,27.0 , -  2,"4,750 ", + 38,128250
113/08/02,338 桃　農,LD1 青江白菜 小梗 ,80.6 ,71.8 ,33.5 ,65.9 , +  8,648 , + 27,42703.2
113/08/02,338 桃　農,LE1 皇宮菜 小葉 ,79.0 ,58.7 ,39.2 ,58.9 , + 72,264 , + 53,15549.6
113/08/02,338 桃　農,LF1 蕹菜 大葉 ,25.0 ,25.0 ,25.0 ,25.0 ,    0,60 , +233,1500
113/08/02,338 桃　農,LF2 蕹菜 小葉 ,93.0 ,63.5 ,35.7 ,63.8 , + 11,"1,275 ", + 54,81345
113/08/02,338 桃　農,LF3 蕹菜 水蕹菜 ,89.0 ,82.0 ,77.6 ,82.5 , + 18,533 , - 10,43972.5
113/08/02,338 桃　農,LG2 芹菜 白梗 ,83.3 ,56.0 ,33.9 ,57.1 , + 17,360 , - 36,20556
113/08/02,338 桃　農,LG3 芹菜 西洋芹菜 ,55.0 ,55.0 ,55.0 ,55.0 , + 93,90 , - 50,4950
113/08/02,338 桃　農,LG9 芹菜 進口 ,13.0 ,13.0 ,13.0 ,13.0 ,  -  ,25 ,  -  ,325
113/08/02,338 桃　農,LH2 菠菜 角葉 ,50.0 ,50.0 ,50.0 ,50.0 , + 47,300 , - 40,15000
113/08/02,338 桃　農,LI3 萵苣菜 本島圓葉 ,55.0 ,55.0 ,55.0 ,55.0 ,    0,40 , - 33,2200
113/08/02,338 桃　農,LI5 萵苣菜 油麥菜 ,89.0 ,72.0 ,33.6 ,67.7 , +  4,999 , +  4,67632.3
113/08/02,338 桃　農,LI7 萵苣菜 紅捲綠捲 ,88.0 ,88.0 ,88.0 ,88.0 ,  -  ,20 ,  -  ,1760
113/08/02,338 桃　農,LI8 萵苣菜 水耕 ,119.2 ,101.6 ,79.3 ,100.7 , -  4,164 , + 38,16514.8
113/08/02,338 桃　農,LI9 萵苣菜 進口 ,92.0 ,87.5 ,36.9 ,78.3 , +  6,580 , + 65,45414
113/08/02,338 桃　農,LJ4 芥菜 小芥菜 ,80.0 ,69.1 ,50.5 ,67.6 , + 50,180 , +350,12168
113/08/02,338 桃　農,LK2 芥藍菜  ,76.3 ,72.0 ,72.0 ,72.9 , +  4,121 , +505,8820.9
113/08/02,338 桃　農,LK3 芥藍菜 芥藍芽 ,102.0 ,81.7 ,66.0 ,82.6 , + 76,45 , - 89,3717
113/08/02,338 桃　農,LM1 莧菜 紅莧菜 ,63.0 ,63.0 ,63.0 ,63.0 ,  -  ,150 ,  -  ,9450
113/08/02,338 桃　農,LM2 莧菜 白莧菜 ,75.0 ,71.6 ,46.1 ,67.2 , + 18,705 , +  5,47376
113/08/02,338 桃　農,LN1 油菜  ,61.0 ,53.0 ,45.0 ,53.0 , + 30,80 , - 83,4240
113/08/02,338 桃　農,LO1 甘薯葉  ,99.3 ,72.5 ,34.7 ,70.3 , + 98,836 , - 45,58770.8
113/08/02,338 桃　農,LP1 芫荽  ,588.2 ,338.2 ,155.9 ,351.8 , - 32,51 , +200,17941.8
113/08/02,338 桃　農,LP2 九層塔  ,238.3 ,164.5 ,90.8 ,164.5 , + 22,427 , -  3,70241.5
113/08/02,338 桃　農,LQ1 紅鳳菜 紅鳳菜 ,30.0 ,28.4 ,27.0 ,28.4 , - 63,19 , - 37,539.6
113/08/02,338 桃　農,LT2 海菜 海帶 ,92.0 ,92.0 ,92.0 ,92.0 ,  -  ,18 ,  -  ,1656
113/08/02,338 桃　農,LT3 海菜 水蓮 ,170.0 ,170.0 ,170.0 ,170.0 , +  5,48 ,    0,8160
113/08/02,338 桃　農,LX1 蕨菜 過貓 ,90.0 ,87.8 ,61.5 ,83.0 , + 23,81 , + 11,6723
113/08/02,338 桃　農,MC1 濕木耳  ,113.6 ,97.1 ,88.0 ,98.6 , + 21,339 , - 10,33425.4
113/08/02,338 桃　農,MD1 濕香菇  ,106.3 ,77.9 ,61.1 ,80.2 , + 13,285 , - 20,22857
113/08/02,338 桃　農,ME1 金絲菇 金針菇 ,12.0 ,12.0 ,12.0 ,12.0 ,    0,250 , - 11,3000
113/08/02,338 桃　農,MJ1 杏鮑菇  ,104.1 ,42.5 ,16.6 ,49.6 , -  8,"1,330 ", + 70,65968
113/08/02,338 桃　農,MK1 鴻喜菇  ,30.2 ,20.0 ,19.0 ,21.9 , - 60,468 , +999,10249.2
113/08/02,338 桃　農,MN1 柳松菇  ,18.0 ,18.0 ,18.0 ,18.0 , -  5,120 ,    0,2160
113/08/02,338 桃　農,MX1 其他菇類  ,67.0 ,23.2 ,16.0 ,30.5 , + 73,668 , +  7,20374
113/08/02,338 桃　農,OX1 其他  ,45.0 ,45.0 ,45.0 ,45.0 , +  3,72 , + 20,3240
113/08/02,338 桃　農,SA9 蘿蔔 進口 ,28.8 ,26.0 ,22.0 ,25.8 , -  4,"3,640 ", + 65,93912
113/08/02,338 桃　農,SB1 胡蘿蔔 未洗 ,12.0 ,11.8 ,10.0 ,11.5 , -  4,660 , - 20,7590
113/08/02,338 桃　農,SB2 胡蘿蔔 清洗 ,25.6 ,18.8 ,9.6 ,18.3 , -  1,"3,430 ", + 26,62769
113/08/02,338 桃　農,SC1 馬鈴薯 本產 ,25.3 ,18.2 ,7.5 ,17.5 , -  9,"3,404 ", -  6,59570
113/08/02,338 桃　農,SD1 洋蔥 本產 ,28.1 ,19.4 ,8.6 ,19.0 , - 22,"4,182 ", + 96,79458
113/08/02,338 桃　農,SE2 青蔥 北蔥 ,45.0 ,45.0 ,45.0 ,45.0 , +249,40 , - 43,1800
113/08/02,338 桃　農,SE6 青蔥 粉蔥 ,148.0 ,94.5 ,38.4 ,94.0 , + 31,"1,617 ", - 34,151998
113/08/02,338 桃　農,SF1 韭菜 白頭 ,50.0 ,50.0 ,50.0 ,50.0 ,  -  ,42 ,  -  ,2100
113/08/02,338 桃　農,SF2 韭菜 韭菜黃 ,120.0 ,120.0 ,115.0 ,119.0 , -  1,90 , + 25,10710
113/08/02,338 桃　農,SF3 韭菜 韭菜花 ,186.2 ,171.2 ,60.0 ,152.0 , - 11,74 , + 54,11248
113/08/02,338 桃　農,SF4 韭菜 青頭 ,65.0 ,52.2 ,29.6 ,50.3 , - 27,451 , + 40,22685.3
113/08/02,338 桃　農,SG2 大蒜 軟梗 ,212.0 ,138.0 ,100.0 ,145.2 , +  3,340 , +209,49368
113/08/02,338 桃　農,SG4 大蒜 蔥蒜 ,100.0 ,98.5 ,95.0 ,98.1 , +  6,53 , + 33,5199.3
113/08/02,338 桃　農,SG5 大蒜 蒜頭 ,110.6 ,71.3 ,60.4 ,77.0 , +  2,233 , +138,17941
113/08/02,338 桃　農,SG7 大蒜 蒜瓣 ,86.6 ,80.0 ,77.2 ,80.8 , - 28,53 , - 21,4282.4
113/08/02,338 桃　農,SH1 竹筍 麻竹筍 ,70.0 ,40.1 ,15.0 ,41.1 , + 21,190 , +217,7809
113/08/02,338 桃　農,SH2 竹筍 綠竹筍 ,170.0 ,170.0 ,170.0 ,170.0 ,  -  ,12 ,  -  ,2040
113/08/02,338 桃　農,SH5 竹筍 烏殼綠 ,83.6 ,64.1 ,57.9 ,66.7 , + 43,280 , - 51,18676
113/08/02,338 桃　農,SH7 竹筍 去殼 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,60 , +200,1200
113/08/02,338 桃　農,SJ2 芋 檳榔心芋 ,60.0 ,60.0 ,39.4 ,55.9 , + 10,510 , +  6,28509
113/08/02,338 桃　農,SL1 豆薯  ,31.0 ,30.3 ,30.0 ,30.4 , + 11,150 , - 38,4560
113/08/02,338 桃　農,SM9 牛蒡 進口 ,30.0 ,30.0 ,30.0 ,30.0 , +  6,260 , + 30,7800
113/08/02,338 桃　農,SN1 蓮藕  ,52.0 ,42.8 ,12.5 ,38.6 , +100,420 , - 13,16212
113/08/02,338 桃　農,SO0 甘薯 其他 ,30.3 ,19.6 ,10.3 ,19.9 , + 23,525 , + 32,10447.5
113/08/02,338 桃　農,SO1 甘薯 臺農57號 ,15.0 ,10.5 ,6.0 ,10.5 , - 27,200 , + 14,2100
113/08/02,338 桃　農,SO2 甘薯 芋仔甘薯 ,31.0 ,26.4 ,26.0 ,27.3 , +  9,100 , +300,2730
113/08/02,338 桃　農,SO3 甘薯 臺農66號 ,20.0 ,13.1 ,4.5 ,12.7 , -  2,"2,300 ", + 31,29210
113/08/02,338 桃　農,SP0 薑 其他 ,60.0 ,55.0 ,50.0 ,55.0 , - 20,32 , - 53,1760
113/08/02,338 桃　農,SP1 薑 老薑 ,97.1 ,68.4 ,34.2 ,67.3 , +  1,584 , + 90,39303.2
113/08/02,338 桃　農,SP2 薑 嫩薑 ,55.4 ,44.9 ,34.6 ,44.9 , +  9,"1,354 ", -  6,60794.6
113/08/02,338 桃　農,SQ1 茭白筍 帶殼 ,200.0 ,185.3 ,170.0 ,185.2 , +  3,87 , + 47,16112.4
113/08/02,338 桃　農,SQ3 茭白筍 去殼 ,170.0 ,170.0 ,170.0 ,170.0 ,  -  ,12 ,  -  ,2040
113/08/02,338 桃　農,SU2 薯蕷 白薯蕷 ,69.8 ,41.2 ,20.2 ,42.7 , -  5,511 , -  2,21819.7
113/08/02,338 桃　農,SU3 薯蕷 樹薯 ,5.0 ,5.0 ,5.0 ,5.0 ,  -  ,50 ,  -  ,250
113/08/02,338 桃　農,SV9 蘆筍 進口 ,198.0 ,179.2 ,91.4 ,165.4 , +  1,448 , -  9,74099.2
113/08/02,338 桃　農,SZ8 香茅  ,75.2 ,58.3 ,40.0 ,58.0 , -  7,165 , + 38,9570
113/08/03,338 桃　農,FA1 黃秋葵  ,214.4 ,188.9 ,60.0 ,168.2 , - 10,69 , + 82,11605.8
113/08/03,338 桃　農,FC1 胡瓜 黑刺 ,53.5 ,18.9 ,4.8 ,23.0 , - 48,820 , + 37,18860
113/08/03,338 桃　農,FD0 花胡瓜 其他 ,140.0 ,121.2 ,104.1 ,121.6 , -  7,270 , +309,32832
113/08/03,338 桃　農,FD1 花胡瓜  ,135.1 ,115.7 ,74.9 ,111.4 , -  5,"2,921 ", + 37,325399.4
113/08/03,338 桃　農,FE1 冬瓜 白皮 ,22.8 ,19.2 ,13.2 ,18.7 , +  3,"2,587 ", - 23,48376.9
113/08/03,338 桃　農,FF0 絲瓜 其他 ,71.0 ,55.7 ,27.8 ,53.2 , + 48,267 , - 46,14204.4
113/08/03,338 桃　農,FF1 絲瓜  ,68.7 ,35.9 ,16.8 ,38.7 , -  3,"1,456 ", - 25,56347.2
113/08/03,338 桃　農,FF2 絲瓜 角瓜 ,40.0 ,40.0 ,40.0 ,40.0 , + 14,63 , +215,2520
113/08/03,338 桃　農,FG1 苦瓜 白大米 ,115.5 ,64.3 ,36.6 ,69.0 , -  2,546 , + 48,37674
113/08/03,338 桃　農,FG2 苦瓜 青大米 ,130.0 ,117.5 ,96.7 ,115.9 , + 45,184 , + 13,21325.6
113/08/03,338 桃　農,FG3 苦瓜 山苦瓜 ,105.0 ,85.6 ,60.0 ,84.4 , + 22,24 , - 35,2025.6
113/08/03,338 桃　農,FG4 苦瓜 翠綠 ,70.0 ,70.0 ,70.0 ,70.0 ,  -  ,10 ,  -  ,700
113/08/03,338 桃　農,FH3 扁蒲 花蒲 ,40.0 ,30.9 ,20.0 ,30.5 , - 14,51 , - 85,1555.5
113/08/03,338 桃　農,FH4 扁蒲 梨子蒲 ,51.6 ,34.2 ,26.0 ,36.0 , - 28,198 , +395,7128
113/08/03,338 桃　農,FI0 茄子 其他 ,44.6 ,35.0 ,35.0 ,36.9 , + 12,110 , + 36,4059
113/08/03,338 桃　農,FI2 茄子 麻荸茄 ,63.0 ,45.0 ,25.2 ,44.6 , + 23,898 , + 15,40050.8
113/08/03,338 桃　農,FI3 茄子 日本種 ,10.0 ,10.0 ,10.0 ,10.0 ,    0,12 , - 33,120
113/08/03,338 桃　農,FJ3 番茄 牛番茄 ,134.4 ,90.3 ,45.3 ,90.1 , +  9,"3,560 ", + 36,320756
113/08/03,338 桃　農,FK4 甜椒 彩色種 ,120.3 ,99.0 ,44.3 ,92.3 , - 13,968 , + 83,89346.4
113/08/03,338 桃　農,FK5 甜椒 青椒 ,76.3 ,59.0 ,24.4 ,55.5 , +  5,"1,568 ", +180,87024
113/08/03,338 桃　農,FK6 甜椒 水果彩椒 ,145.0 ,131.4 ,56.7 ,119.2 , -  4,120 , - 33,14304
113/08/03,338 桃　農,FL9 豌豆 進口 ,120.0 ,120.0 ,120.0 ,120.0 , + 14,80 , - 79,9600
113/08/03,338 桃　農,FM2 菜豆 青色 ,64.4 ,20.5 ,18.0 ,28.8 , - 65,477 , + 61,13737.6
113/08/03,338 桃　農,FN1 敏豆 白豆 ,400.0 ,200.3 ,76.3 ,215.4 , +  0,114 , +  2,24555.6
113/08/03,338 桃　農,FN4 敏豆 翼豆 ,45.0 ,44.8 ,40.0 ,43.9 , -  7,194 , + 59,8516.6
113/08/03,338 桃　農,FN5 敏豆 醜豆 ,225.0 ,221.7 ,175.0 ,213.0 , + 18,75 , + 25,15975
113/08/03,338 桃　農,FQ2 毛豆 豆仁 ,205.0 ,205.0 ,205.0 ,205.0 , + 31,80 , - 15,16400
113/08/03,338 桃　農,FR9 青花苔 進口 ,92.5 ,91.0 ,57.2 ,84.5 , -  3,"2,520 ", + 69,212940
113/08/03,338 桃　農,FT1 南瓜 木瓜形 ,59.3 ,56.2 ,33.4 ,52.3 , +  4,760 , +900,39748
113/08/03,338 桃　農,FT2 南瓜 圓形 ,51.9 ,42.6 ,35.0 ,42.9 , -  8,297 , + 53,12741.3
113/08/03,338 桃　農,FT5 南瓜 青如意 ,150.0 ,123.4 ,96.2 ,123.3 , + 42,130 , +  8,16029
113/08/03,338 桃　農,FT6 南瓜 東昇 ,28.0 ,28.0 ,28.0 ,28.0 , - 20,12 ,    0,336
113/08/03,338 桃　農,FT7 南瓜 栗子 ,65.0 ,53.2 ,50.7 ,55.0 , +  7,315 , - 10,17325
113/08/03,338 桃　農,FU1 隼人瓜  ,35.0 ,31.0 ,24.5 ,30.5 , + 37,680 , + 78,20740
113/08/03,338 桃　農,FU2 隼人瓜 瓜苗 ,220.0 ,219.8 ,173.2 ,210.5 , + 14,114 , - 18,23997
113/08/03,338 桃　農,FV1 辣椒 紅小 ,180.0 ,145.6 ,43.0 ,132.0 , +132,68 , - 40,8976
