蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,114/01/01 ~ 114/01/31 (農曆:113/12/02 ~ 114/01/03),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
114/01/19,104 台北二,FT0 南瓜 其他 ,18.0 ,18.0 ,18.0 ,18.0 , -  9,60 , - 75,1080
114/01/19,104 台北二,FT1 南瓜 木瓜形 ,37.3 ,31.8 ,23.8 ,31.3 , -  6,"2,983 ", - 12,93367.9
114/01/19,104 台北二,FT2 南瓜 圓形 ,49.7 ,45.2 ,35.0 ,44.0 , +  4,459 , - 47,20196
114/01/19,104 台北二,FT3 南瓜 黃如意 ,45.0 ,37.7 ,20.0 ,35.6 , - 29,32 , - 20,1139.2
114/01/19,104 台北二,FT5 南瓜 青如意 ,55.4 ,33.1 ,18.0 ,34.6 , +  6,"2,297 ", - 33,79476.2
114/01/19,104 台北二,FT7 南瓜 栗子 ,65.0 ,58.6 ,45.6 ,57.3 , + 26,286 , + 27,16387.8
114/01/19,104 台北二,FT9 南瓜 進口 ,45.3 ,28.7 ,15.0 ,29.3 , +  1,"3,038 ", - 15,89013.4
114/01/19,104 台北二,FU1 隼人瓜  ,23.0 ,20.3 ,16.8 ,20.1 , + 18,392 , - 59,7879.2
114/01/19,104 台北二,FU2 隼人瓜 瓜苗 ,116.6 ,88.4 ,78.3 ,92.0 , -  4,701 , + 24,64492
114/01/19,104 台北二,FU3 石蓮花  ,55.0 ,55.0 ,55.0 ,55.0 ,    0,6 ,    0,330
114/01/19,104 台北二,FV0 辣椒 其他 ,55.0 ,51.1 ,46.5 ,50.9 , +  9,64 , - 11,3257.6
114/01/19,104 台北二,FV1 辣椒 紅小 ,126.8 ,110.2 ,77.1 ,106.9 , +  5,533 , - 16,56977.7
114/01/19,104 台北二,FV2 辣椒 青小 ,50.0 ,43.3 ,27.8 ,41.6 , + 26,135 , - 55,5616
114/01/19,104 台北二,FV4 辣椒 朝天椒 ,160.2 ,137.9 ,124.2 ,139.6 , -  9,"1,183 ", + 11,165146.8
114/01/19,104 台北二,FV5 辣椒 青龍 ,30.0 ,30.0 ,30.0 ,30.0 ,  -  ,6 ,  -  ,180
114/01/19,104 台北二,FV6 辣椒 糯米椒 ,124.3 ,80.4 ,42.1 ,81.5 , -  2,672 , + 32,54768
114/01/19,104 台北二,FV9 辣椒 進口 ,65.0 ,57.2 ,52.0 ,57.7 , + 65,210 ,    0,12117
114/01/19,104 台北二,FX2 虎豆 福豆 ,125.6 ,86.4 ,20.0 ,81.0 , - 20,132 , + 94,10692
114/01/19,104 台北二,FY0 玉米 其他 ,42.4 ,33.7 ,24.3 ,33.6 , +  4,"1,320 ", -  1,44352
114/01/19,104 台北二,FY1 玉米 白玉米 ,30.0 ,20.2 ,16.0 ,21.3 , + 19,60 , - 27,1278
114/01/19,104 台北二,FY4 玉米 玉米筍 ,63.9 ,16.5 ,10.0 ,24.7 , - 14,"2,334 ", +  9,57649.8
114/01/19,104 台北二,FY5 玉米 糯米黑 ,35.5 ,24.4 ,14.3 ,24.6 , + 10,"4,270 ", - 50,105042
114/01/19,104 台北二,FY6 玉米 甜軟殼 ,31.9 ,25.4 ,11.7 ,24.0 , -  7,"10,002 ", - 26,240048
114/01/19,104 台北二,FY7 玉米 糯米白 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,30 , - 75,600
114/01/19,104 台北二,FY8 玉米 白龍王 ,38.2 ,29.8 ,20.3 ,29.6 , + 10,"3,545 ", - 56,104932
114/01/19,104 台北二,FY9 玉米 進口 ,195.8 ,157.8 ,112.1 ,156.3 , - 13,965 , +  8,150829.5
114/01/19,104 台北二,FZ2 落花生 熟 ,100.0 ,100.0 ,100.0 ,100.0 ,    0,78 , + 44,7800
114/01/19,104 台北二,LA1 甘藍 初秋 ,18.0 ,13.6 ,11.5 ,14.1 , -  3,"85,578 ", - 16,1206649.8
114/01/19,104 台北二,LA4 甘藍 紫色 ,42.0 ,19.4 ,15.0 ,23.0 , - 54,390 , +983,8970
114/01/19,104 台北二,LA5 甘藍 甘藍心 ,55.0 ,55.0 ,55.0 ,55.0 , + 81,72 , - 44,3960
114/01/19,104 台北二,LA6 甘藍 甘藍芽 ,52.0 ,26.3 ,18.4 ,29.9 , + 44,246 , + 11,7355.4
114/01/19,104 台北二,LA7 甘藍 改良尖 ,15.4 ,13.6 ,12.5 ,13.8 , - 12,"21,471 ", + 24,296299.8
114/01/19,104 台北二,LA9 甘藍 進口 ,11.8 ,10.7 ,10.0 ,10.8 , -  4,"1,620 ", - 27,17496
114/01/19,104 台北二,LB0 小白菜 其他 ,13.0 ,6.9 ,4.0 ,7.6 , + 12,180 ,    0,1368
114/01/19,104 台北二,LB1 小白菜 土白菜 ,16.4 ,7.9 ,4.5 ,8.9 , - 15,"2,830 ", + 34,25187
114/01/19,104 台北二,LB2 小白菜 蚵仔白 ,10.6 ,6.1 ,4.8 ,6.7 , -  4,"12,438 ", - 16,83334.6
114/01/19,104 台北二,LB3 小白菜 奶油白 ,15.6 ,5.8 ,4.1 ,7.4 , - 38,"3,620 ", + 85,26788
114/01/19,104 台北二,LB8 小白菜 水耕 ,16.0 ,14.4 ,10.0 ,13.8 , - 29,123 , - 36,1697.4
114/01/19,104 台北二,LC0 包心白 其他 ,84.8 ,51.2 ,27.7 ,53.2 , -  4,"2,288 ", -  0,121721.6
114/01/19,104 台北二,LC1 包心白 包白 ,13.1 ,11.0 ,8.4 ,10.9 , -  1,"25,706 ", -  7,280195.4
114/01/19,104 台北二,LC3 包心白 包頭蓮 ,8.0 ,7.0 ,5.0 ,6.8 , -  7,"3,870 ", +999,26316
114/01/19,104 台北二,LC6 包心白 冬白芽 ,107.0 ,86.6 ,73.3 ,88.0 , -  8,156 , - 30,13728
114/01/19,104 台北二,LC9 包心白 進口 ,14.7 ,11.5 ,11.0 ,12.0 , +  5,"7,560 ", - 16,90720
114/01/19,104 台北二,LD1 青江白菜 小梗 ,14.3 ,7.2 ,5.0 ,8.2 , -  2,"8,384 ", + 12,68748.8
114/01/19,104 台北二,LE1 皇宮菜 小葉 ,34.2 ,30.0 ,30.0 ,30.8 , - 33,48 , - 55,1478.4
114/01/19,104 台北二,LE2 皇宮菜 大葉 ,44.6 ,25.0 ,25.0 ,28.9 , - 23,75 , +241,2167.5
114/01/19,104 台北二,LF2 蕹菜 小葉 ,89.1 ,64.0 ,26.5 ,61.6 , +  5,"1,585 ", +  6,97636
114/01/19,104 台北二,LG1 芹菜 青梗 ,16.3 ,10.4 ,10.0 ,11.5 , - 15,780 , +388,8970
114/01/19,104 台北二,LG2 芹菜 白梗 ,30.3 ,20.6 ,9.5 ,20.3 , - 22,"5,489 ", +  2,111426.7
114/01/19,104 台北二,LG3 芹菜 西洋芹菜 ,25.0 ,18.4 ,7.9 ,17.6 , - 14,"1,597 ", + 48,28107.2
114/01/19,104 台北二,LG4 芹菜 山芹菜 ,30.0 ,30.0 ,30.0 ,30.0 , - 48,36 , - 10,1080
114/01/19,104 台北二,LG5 芹菜 芹菜管 ,76.3 ,43.5 ,15.4 ,44.4 , - 24,980 , + 15,43512
114/01/19,104 台北二,LH1 菠菜 圓葉 ,36.7 ,28.4 ,19.9 ,28.4 , + 27,"11,757 ", - 19,333898.8
114/01/19,104 台北二,LH2 菠菜 角葉 ,34.0 ,33.5 ,24.2 ,31.7 , + 17,754 , - 15,23901.8
114/01/19,104 台北二,LI0 萵苣菜 其他 ,121.6 ,69.0 ,35.5 ,72.8 , - 15,316 , - 42,23004.8
114/01/19,104 台北二,LI1 萵苣菜 廣東菜 ,12.4 ,10.3 ,10.0 ,10.6 , - 36,161 , -  5,1706.6
114/01/19,104 台北二,LI2 萵苣菜 結球萵 ,29.2 ,22.1 ,13.8 ,21.9 , -  2,"2,684 ", -  7,58779.6
114/01/19,104 台北二,LI3 萵苣菜 本島圓葉 ,31.4 ,21.2 ,10.3 ,21.1 , +  1,"1,130 ", - 26,23843
114/01/19,104 台北二,LI4 萵苣菜 本島尖葉 ,33.7 ,23.8 ,14.9 ,24.0 , - 12,"2,199 ", + 77,52776
114/01/19,104 台北二,LI5 萵苣菜 油麥菜 ,8.4 ,6.0 ,5.0 ,6.3 , - 11,"14,261 ", -  7,89844.3
114/01/19,104 台北二,LI6 萵苣菜 蘿美 ,36.3 ,17.8 ,7.5 ,19.5 , + 27,"1,094 ", - 46,21333
114/01/19,104 台北二,LI7 萵苣菜 紅捲綠捲 ,130.0 ,130.0 ,130.0 ,130.0 , +550,10 , + 67,1300
114/01/19,104 台北二,LI8 萵苣菜 水耕 ,29.6 ,23.2 ,17.1 ,23.3 , - 17,"2,412 ", +  3,56199.6
114/01/19,104 台北二,LJ1 芥菜 芥菜仁 ,27.0 ,18.4 ,9.1 ,18.3 , - 11,"1,725 ", - 13,31567.5
114/01/19,104 台北二,LJ3 芥菜 大芥菜 ,17.5 ,9.4 ,5.0 ,10.2 , + 13,"7,957 ", - 46,81161.4
114/01/19,104 台北二,LJ4 芥菜 小芥菜 ,28.0 ,19.6 ,11.6 ,19.7 , + 45,490 , - 46,9653
114/01/19,104 台北二,LJ5 芥菜 翡翠娃娃菜 ,74.8 ,60.2 ,45.2 ,60.1 , -  6,"2,334 ", -  2,140273.4
114/01/19,104 台北二,LK2 芥藍菜  ,46.0 ,25.2 ,11.7 ,26.7 , - 16,180 , + 27,4806
114/01/19,104 台北二,LK3 芥藍菜 芥藍芽 ,57.6 ,33.2 ,14.2 ,34.3 , +  1,"5,813 ", - 15,199385.9
114/01/19,104 台北二,LL1 茼蒿  ,54.5 ,37.4 ,28.0 ,38.9 , + 19,"4,020 ", - 26,156378
114/01/19,104 台北二,LL2 茼蒿 山茼蒿 ,38.5 ,28.1 ,14.5 ,27.4 , -  9,"1,298 ", - 21,35565.2
114/01/19,104 台北二,LM2 莧菜 白莧菜 ,39.7 ,24.8 ,15.0 ,25.8 , +  2,429 , + 83,11068.2
114/01/19,104 台北二,LN1 油菜  ,13.8 ,9.2 ,4.8 ,9.2 , -  2,"1,964 ", +  8,18068.8
114/01/19,104 台北二,LN2 油菜 小松菜 ,6.7 ,5.8 ,4.2 ,5.7 , -  5,"1,345 ", + 36,7666.5
114/01/19,104 台北二,LO1 甘薯葉  ,51.1 ,27.6 ,14.4 ,29.6 , -  2,"7,216 ", -  2,213593.6
114/01/19,104 台北二,LP1 芫荽  ,97.1 ,53.4 ,33.8 ,58.2 , - 19,"1,593 ", + 67,92712.6
114/01/19,104 台北二,LP2 九層塔  ,138.3 ,87.4 ,52.5 ,90.6 , +  3,918 , - 14,83170.8
114/01/19,104 台北二,LQ1 紅鳳菜 紅鳳菜 ,55.2 ,41.0 ,34.5 ,42.6 , -  4,535 , +  3,22791
114/01/19,104 台北二,LR1 塌棵菜  ,15.0 ,15.0 ,15.0 ,15.0 , +  9,80 ,    0,1200
114/01/19,104 台北二,LS1 茴香  ,38.7 ,27.3 ,15.2 ,27.2 , - 30,232 , + 31,6310.4
114/01/19,104 台北二,LT2 海菜 海帶 ,50.0 ,50.0 ,50.0 ,50.0 , -  4,100 , - 23,5000
114/01/19,104 台北二,LT3 海菜 水蓮 ,152.4 ,129.2 ,108.4 ,129.7 , + 14,684 , - 15,88714.8
114/01/19,104 台北二,LV1 巴西利  ,85.0 ,85.0 ,85.0 ,85.0 , +391,5 , - 93,425
114/01/19,104 台北二,LX1 蕨菜 過貓 ,72.0 ,70.0 ,44.0 ,65.2 , -  5,94 , -  9,6128.8
114/01/19,104 台北二,LX2 蕨菜 山蘇 ,170.0 ,170.0 ,170.0 ,170.0 ,    0,24 , - 62,4080
114/01/19,104 台北二,LZ2 藤川七 川七葉 ,100.0 ,100.0 ,100.0 ,100.0 , + 82,45 , - 40,4500
114/01/19,104 台北二,MA0 洋菇 其他 ,62.0 ,62.0 ,62.0 ,62.0 ,    0,20 , - 50,1240
114/01/19,104 台北二,MA1 洋菇  ,189.4 ,144.9 ,93.5 ,143.5 , - 10,136 , +116,19516
114/01/19,104 台北二,MA2 洋菇 盒裝 ,310.0 ,224.2 ,124.2 ,221.4 , +  0,330 , - 22,73062
114/01/19,104 台北二,MB1 草菇  ,110.0 ,110.0 ,110.0 ,110.0 ,    0,7 , - 30,770
114/01/19,104 台北二,MC1 濕木耳  ,119.6 ,106.4 ,32.5 ,94.2 , -  2,708 , -  8,66693.6
114/01/19,104 台北二,MD1 濕香菇  ,167.6 ,152.5 ,115.9 ,148.2 , -  0,795 , +  0,117819
114/01/19,104 台北二,ME1 金絲菇 金針菇 ,101.7 ,84.1 ,60.0 ,82.8 , +  4,885 , - 32,73278
114/01/19,104 台北二,ME2 金絲菇 盒裝 ,81.5 ,80.0 ,76.2 ,79.5 , -  4,884 , -  3,70278
114/01/19,104 台北二,MF1 蠔菇 鮑魚菇 ,105.0 ,103.9 ,100.0 ,103.3 , -  2,9 , + 50,929.7
114/01/19,104 台北二,MG1 巴西蘑菇  ,275.0 ,275.0 ,275.0 ,275.0 , -  8,4 , +100,1100
114/01/19,104 台北二,MI1 秀珍菇  ,109.2 ,107.0 ,107.0 ,107.4 , +  0,243 , +  7,26098.2
114/01/19,104 台北二,MJ1 杏鮑菇  ,91.1 ,50.3 ,18.1 ,52.0 , -  8,"5,095 ", +  4,264940
114/01/19,104 台北二,MJ2 杏鮑菇 盒裝 ,112.3 ,24.0 ,24.0 ,41.7 , - 37,72 , + 44,3002.4
114/01/19,104 台北二,MK1 鴻喜菇  ,305.8 ,256.5 ,175.2 ,250.1 , + 17,57 , - 41,14255.7
114/01/19,104 台北二,MK2 鴻喜菇 盒裝 ,265.8 ,254.7 ,252.4 ,256.4 , -  2,138 ,    0,35383.2
114/01/19,104 台北二,MN1 柳松菇  ,140.0 ,140.0 ,140.0 ,140.0 ,    0,4 , - 75,560
114/01/19,104 台北二,MX1 其他菇類  ,269.7 ,115.8 ,68.6 ,137.1 , -  5,666 , +  3,91308.6
114/01/19,104 台北二,OA2 鹹菜 帶葉 ,35.0 ,35.0 ,35.0 ,35.0 ,    0,"1,010 ", + 23,35350
114/01/19,104 台北二,OB1 雪里紅  ,30.0 ,30.0 ,30.0 ,30.0 ,    0,240 ,    0,7200
114/01/19,104 台北二,OD1 蘿蔔乾  ,35.0 ,35.0 ,30.4 ,34.1 , -  6,220 , + 41,7502
114/01/19,104 台北二,OG2 熟筍 箭竹筍 ,80.0 ,80.0 ,80.0 ,80.0 ,    0,100 ,    0,8000
114/01/19,104 台北二,OI4 筍茸  ,40.0 ,40.0 ,40.0 ,40.0 ,  -  ,216 ,  -  ,8640
114/01/19,104 台北二,OL1 朴菜  ,35.0 ,35.0 ,35.0 ,35.0 ,  -  ,24 ,  -  ,840
114/01/19,104 台北二,OX1 其他  ,50.1 ,27.8 ,13.0 ,29.3 , - 20,"3,753 ", + 13,109962.9
114/01/19,104 台北二,SA3 蘿蔔 矸仔 ,14.4 ,10.3 ,6.8 ,10.4 , -  2,"44,065 ", +  4,458276
114/01/19,104 台北二,SA5 蘿蔔 青色 ,10.0 ,10.0 ,10.0 ,10.0 ,  -  ,27 ,  -  ,270
114/01/19,104 台北二,SA6 蘿蔔 白玉蘿蔔 ,25.6 ,18.8 ,9.8 ,18.4 , - 17,"1,089 ", - 21,20037.6
114/01/19,104 台北二,SA7 蘿蔔 甜菜根 ,12.6 ,6.6 ,6.0 ,7.7 , - 17,93 , - 44,716.1
114/01/19,104 台北二,SB1 胡蘿蔔 未洗 ,21.6 ,12.9 ,6.3 ,13.3 , - 25,"3,519 ", +  8,46802.7
114/01/19,104 台北二,SB2 胡蘿蔔 清洗 ,20.0 ,14.2 ,9.2 ,14.4 , - 12,"16,310 ", +  3,234864
114/01/19,104 台北二,SC1 馬鈴薯 本產 ,32.7 ,23.3 ,9.5 ,22.4 , - 18,"3,864 ", - 20,86553.6
114/01/19,104 台北二,SC9 馬鈴薯 進口 ,75.0 ,18.3 ,13.0 ,28.6 , + 14,936 , - 53,26769.6
114/01/19,104 台北二,SD1 洋蔥 本產 ,38.5 ,33.9 ,27.2 ,33.5 , + 14,"1,596 ", +183,53466
114/01/19,104 台北二,SD9 洋蔥 進口 ,35.5 ,27.1 ,15.0 ,26.3 , -  6,"7,323 ", +  4,192594.9
114/01/19,104 台北二,SE1 青蔥 日蔥 ,200.0 ,122.1 ,110.3 ,135.3 , - 10,160 , - 31,21648
114/01/19,104 台北二,SE2 青蔥 北蔥 ,49.0 ,35.2 ,26.0 ,36.1 , - 12,"1,315 ", - 11,47471.5
114/01/19,104 台北二,SE3 青蔥 大蔥 ,130.0 ,111.9 ,68.0 ,106.8 , + 28,160 , - 21,17088
114/01/19,104 台北二,SE4 青蔥 珠蔥 ,51.5 ,41.7 ,31.2 ,41.6 , - 22,264 , + 12,10982.4
114/01/19,104 台北二,SE5 青蔥 紅蔥頭 ,134.6 ,130.0 ,125.4 ,130.0 , -  0,280 , -  8,36400
114/01/19,104 台北二,SE6 青蔥 粉蔥 ,81.2 ,68.6 ,57.1 ,68.8 , -  2,"8,803 ", +  1,605646.4
114/01/19,104 台北二,SF1 韭菜 白頭 ,94.4 ,84.9 ,76.9 ,85.2 , - 12,768 , + 12,65433.6
114/01/19,104 台北二,SF2 韭菜 韭菜黃 ,289.2 ,251.6 ,158.1 ,240.4 , -  8,229 , + 12,55051.6
114/01/19,104 台北二,SF3 韭菜 韭菜花 ,180.0 ,174.2 ,155.0 ,171.5 , +  0,60 , - 49,10290
114/01/19,104 台北二,SF4 韭菜 青頭 ,101.7 ,75.3 ,60.0 ,77.5 , - 10,"1,119 ", + 10,86722.5
114/01/19,104 台北二,SG1 大蒜 硬梗 ,40.0 ,40.0 ,36.1 ,39.2 , -  5,129 , - 20,5056.8
114/01/19,104 台北二,SG2 大蒜 軟梗 ,114.8 ,83.6 ,51.7 ,83.4 , -  4,"4,640 ", + 24,386976
114/01/19,104 台北二,SG6 大蒜 蒜仁 ,165.0 ,165.0 ,165.0 ,165.0 ,    0,981 , - 18,161865
114/01/19,104 台北二,SG7 大蒜 蒜瓣 ,246.7 ,206.7 ,198.3 ,213.0 , +  0,270 , - 22,57510
114/01/19,104 台北二,SH4 竹筍 孟宗筍 ,400.0 ,400.0 ,400.0 ,400.0 ,    0,210 , + 75,84000
114/01/19,104 台北二,SH5 竹筍 烏殼綠 ,75.0 ,72.9 ,50.0 ,68.8 , - 16,80 , - 73,5504
114/01/19,104 台北二,SH7 竹筍 去殼 ,100.0 ,100.0 ,100.0 ,100.0 ,  -  ,20 ,  -  ,2000
114/01/19,104 台北二,SI1 萵苣莖  ,27.1 ,22.3 ,14.4 ,21.7 , - 17,"2,138 ", + 16,46394.6
114/01/19,104 台北二,SJ2 芋 檳榔心芋 ,70.2 ,55.7 ,37.0 ,54.8 , +  2,"2,317 ", - 38,126971.6
114/01/19,104 台北二,SJ3 芋 里芋 ,50.3 ,37.3 ,28.9 ,38.2 , +  3,299 , -  3,11421.8
114/01/19,104 台北二,SJ5 芋 芋角 ,105.2 ,85.9 ,74.2 ,87.4 , +  1,292 , -  5,25520.8
114/01/19,104 台北二,SK1 荸薺  ,70.0 ,70.0 ,70.0 ,70.0 ,    0,42 , - 50,2940
114/01/19,104 台北二,SK2 荸薺 加工 ,70.0 ,70.0 ,70.0 ,70.0 ,    0,208 , - 16,14560
114/01/19,104 台北二,SL1 豆薯  ,49.4 ,37.5 ,28.4 ,38.1 , -  3,480 , + 23,18288
114/01/19,104 台北二,SN1 蓮藕  ,65.0 ,65.0 ,65.0 ,65.0 ,    0,80 ,    0,5200
114/01/19,104 台北二,SO0 甘薯 其他 ,23.4 ,12.1 ,5.0 ,12.9 , - 34,"3,340 ", +118,43086
114/01/19,104 台北二,SO1 甘薯 臺農57號 ,34.3 ,24.6 ,12.6 ,24.1 , -  7,"5,499 ", -  1,132525.9
114/01/19,104 台北二,SO2 甘薯 芋仔甘薯 ,30.6 ,16.9 ,10.4 ,18.4 , +  4,425 , - 28,7820
114/01/19,104 台北二,SO3 甘薯 臺農66號 ,41.2 ,24.0 ,9.8 ,24.6 , - 39,"4,265 ", +325,104919
114/01/19,104 台北二,SP0 薑 其他 ,10.0 ,10.0 ,10.0 ,10.0 , - 77,12 , - 71,120
114/01/19,104 台北二,SP1 薑 老薑 ,76.7 ,36.9 ,10.0 ,39.5 , -  3,"2,216 ", - 19,87532
114/01/19,104 台北二,SP2 薑 嫩薑 ,68.8 ,56.2 ,50.0 ,57.5 , +  4,936 , + 47,53820
114/01/19,104 台北二,SP3 薑 粉薑 ,22.1 ,18.9 ,16.0 ,18.9 , - 38,218 , - 21,4120.2
114/01/19,104 台北二,SP4 薑 竹薑 ,20.8 ,14.2 ,10.0 ,14.7 , +  3,382 , - 48,5615.4
114/01/19,104 台北二,SP5 薑 薑黃 ,10.0 ,10.0 ,10.0 ,10.0 , - 71,29 , - 73,290
114/01/19,104 台北二,SQ1 茭白筍 帶殼 ,88.1 ,82.7 ,66.9 ,80.6 , + 25,240 , - 72,19344
114/01/19,104 台北二,SQ3 茭白筍 去殼 ,216.6 ,167.4 ,94.5 ,162.6 , -  2,616 , + 13,100161.6
114/01/19,104 台北二,SS1 大心菜 帶葉 ,31.6 ,19.3 ,9.9 ,19.9 , - 24,"4,324 ", -  7,86047.6
114/01/19,104 台北二,SU1 薯蕷 紅薯蕷 ,65.0 ,65.0 ,65.0 ,65.0 , +  9,31 , - 54,2015
114/01/19,104 台北二,SU2 薯蕷 白薯蕷 ,72.9 ,47.8 ,28.8 ,49.0 , - 10,"1,543 ", - 14,75607
114/01/19,104 台北二,SU3 薯蕷 樹薯 ,20.0 ,20.0 ,20.0 ,20.0 , -  3,25 , - 64,500
114/01/19,104 台北二,SU9 薯蕷 進口 ,138.4 ,116.8 ,29.1 ,103.6 , +  6,377 , - 47,39057.2
114/01/19,104 台北二,SV2 蘆筍 綠蘆筍 ,120.0 ,120.0 ,120.0 ,120.0 ,    0,7 ,    0,840
114/01/19,104 台北二,SV3 蘆筍 蘆筍花 ,320.0 ,320.0 ,320.0 ,320.0 ,  -  ,3 ,  -  ,960
114/01/19,104 台北二,SV9 蘆筍 進口 ,288.3 ,204.4 ,141.8 ,208.7 , +  8,297 , - 41,61983.9
114/01/19,104 台北二,SW1 球莖甘藍  ,26.3 ,15.9 ,12.4 ,17.3 , -  2,"3,812 ", - 21,65947.6
114/01/19,104 台北二,SX0 芽菜類 其他 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,61 , +  9,1220
114/01/19,104 台北二,SX1 芽菜類 綠豆芽 ,12.0 ,12.0 ,12.0 ,12.0 ,    0,"2,010 ", -  0,24120
114/01/19,104 台北二,SX2 芽菜類 黃豆芽 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,322 , +  8,6440
114/01/19,104 台北二,SX3 芽菜類 豌豆芽 ,95.0 ,91.9 ,84.6 ,91.1 , +  7,127 , +253,11569.7
114/01/19,104 台北二,SX4 芽菜類 苜蓿芽 ,50.0 ,50.0 ,50.0 ,50.0 ,    0,60 , - 20,3000
114/01/19,104 台北二,SZ1 半天筍  ,90.0 ,90.0 ,90.0 ,90.0 ,    0,6 ,    0,540
114/01/19,104 台北二,SZ8 香茅  ,85.4 ,73.8 ,66.3 ,74.6 , -  8,243 , + 63,18127.8
114/01/21,104 台北二,FA0 其他花類  ,110.0 ,110.0 ,110.0 ,110.0 ,  -  ,20 ,  -  ,2200
114/01/21,104 台北二,FA1 黃秋葵  ,443.8 ,155.1 ,110.0 ,203.8 , + 58,21 , +320,4279.8
114/01/21,104 台北二,FB0 花椰菜 其他 ,37.2 ,26.0 ,20.3 ,27.1 , +  1,111 , - 17,3008.1
114/01/21,104 台北二,FB1 花椰菜 青梗 ,35.6 ,25.8 ,13.5 ,25.3 , - 11,"15,614 ", + 36,395034.2
114/01/21,104 台北二,FC1 胡瓜 黑刺 ,29.6 ,21.3 ,14.4 ,21.6 , - 16,"7,490 ", + 73,161784
114/01/21,104 台北二,FD0 花胡瓜 其他 ,65.2 ,52.2 ,40.0 ,52.4 , -  1,813 , + 52,42601.2
114/01/21,104 台北二,FD1 花胡瓜  ,50.2 ,41.9 ,32.4 ,41.7 , -  1,"11,864 ", + 42,494728.8
114/01/21,104 台北二,FE0 冬瓜 其他 ,10.0 ,10.0 ,10.0 ,10.0 ,  -  ,60 ,  -  ,600
114/01/21,104 台北二,FE1 冬瓜 白皮 ,21.3 ,15.0 ,15.0 ,16.3 , - 33,262 , - 62,4270.6
114/01/21,104 台北二,FF0 絲瓜 其他 ,60.0 ,56.4 ,40.0 ,53.8 , +169,58 , +427,3120.4
114/01/21,104 台北二,FF1 絲瓜  ,60.6 ,39.9 ,26.4 ,41.3 , - 20,"2,970 ", + 68,122661
114/01/21,104 台北二,FF2 絲瓜 角瓜 ,85.0 ,50.0 ,40.0 ,55.0 , - 25,60 , + 43,3300
114/01/21,104 台北二,FG0 苦瓜 其他 ,112.5 ,94.2 ,68.8 ,92.8 , +  8,397 , + 17,36841.6
114/01/21,104 台北二,FG1 苦瓜 白大米 ,130.0 ,92.7 ,46.0 ,90.8 , - 15,"1,517 ", + 75,137743.6
114/01/21,104 台北二,FG3 苦瓜 山苦瓜 ,100.0 ,96.0 ,90.0 ,95.6 , +  6,16 , + 60,1529.6
114/01/21,104 台北二,FG4 苦瓜 翠綠 ,110.0 ,95.6 ,75.0 ,94.4 , + 29,46 , - 49,4342.4
114/01/21,104 台北二,FH1 扁蒲 長形 ,30.0 ,28.7 ,28.0 ,28.8 ,  -  ,24 ,  -  ,691.2
114/01/21,104 台北二,FH3 扁蒲 花蒲 ,38.8 ,32.2 ,25.4 ,32.2 , +  7,367 , - 28,11817.4
114/01/21,104 台北二,FH4 扁蒲 梨子蒲 ,40.0 ,39.3 ,28.7 ,37.3 , -  2,556 , +132,20738.8
114/01/21,104 台北二,FI0 茄子 其他 ,60.0 ,51.7 ,40.0 ,51.0 , -  2,167 , - 13,8517
114/01/21,104 台北二,FI1 茄子 胭脂茄 ,70.0 ,60.7 ,28.0 ,56.0 ,  -  ,120 ,  -  ,6720
114/01/21,104 台北二,FI2 茄子 麻荸茄 ,65.2 ,33.8 ,16.8 ,36.7 , -  9,"5,459 ", + 15,200345.3
114/01/21,104 台北二,FI3 茄子 日本種 ,80.8 ,54.6 ,26.9 ,54.3 , + 97,103 , - 50,5592.9
114/01/21,104 台北二,FJ1 番茄 黑柿 ,84.0 ,66.7 ,48.2 ,66.4 , -  9,"1,524 ", + 64,101193.6
114/01/21,104 台北二,FJ3 番茄 牛番茄 ,134.7 ,107.7 ,63.6 ,104.3 , + 21,"6,430 ", - 15,670649
114/01/21,104 台北二,FK3 甜椒 新香 ,52.0 ,36.0 ,20.0 ,36.0 , - 10,130 , + 29,4680
114/01/21,104 台北二,FK4 甜椒 彩色種 ,169.8 ,147.3 ,102.2 ,142.8 , + 37,990 , + 28,141372
114/01/21,104 台北二,FK5 甜椒 青椒 ,53.9 ,32.8 ,18.3 ,34.1 , -  9,"3,981 ", + 34,135752.1
114/01/21,104 台北二,FK6 甜椒 水果彩椒 ,224.6 ,134.1 ,21.6 ,129.7 , -  7,309 , + 69,40077.3
114/01/21,104 台北二,FL1 豌豆 白花 ,155.0 ,132.9 ,61.7 ,123.1 , + 15,116 , +  5,14279.6
114/01/21,104 台北二,FL2 豌豆 紅花 ,193.1 ,168.6 ,110.0 ,161.8 , +  7,449 , + 32,72648.2
114/01/21,104 台北二,FL3 豌豆 豆莢 ,120.0 ,120.0 ,120.0 ,120.0 , +  1,10 , - 55,1200
114/01/21,104 台北二,FL5 豌豆 豌豆苗 ,163.1 ,102.0 ,64.3 ,106.7 , - 12,708 , + 18,75543.6
