蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/06/01 ~ 113/06/30 (農曆:113/04/25 ~ 113/05/25),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/06/07,420 豐原區,FK4 甜椒 彩色種 ,68.3 ,40.3 ,23.1 ,42.5 , -  2,420 , - 25,17850
113/06/07,420 豐原區,FK5 甜椒 青椒 ,33.2 ,21.7 ,6.5 ,21.0 , - 11,"1,416 ", + 46,29736
113/06/07,420 豐原區,FK6 甜椒 水果彩椒 ,140.0 ,140.0 ,140.0 ,140.0 ,  -  ,10 ,  -  ,1400
113/06/07,420 豐原區,FM1 菜豆 白色 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,200 , +567,4000
113/06/07,420 豐原區,FM2 菜豆 青色 ,44.0 ,28.1 ,13.0 ,28.2 , +  3,432 , - 53,12182.4
113/06/07,420 豐原區,FN1 敏豆 白豆 ,80.5 ,48.3 ,16.4 ,48.4 , -  3,360 , -  7,17424
113/06/07,420 豐原區,FN5 敏豆 醜豆 ,95.0 ,52.5 ,10.0 ,52.5 , - 14,400 , +300,21000
113/06/07,420 豐原區,FQ2 毛豆 豆仁 ,140.0 ,140.0 ,140.0 ,140.0 ,    0,20 ,    0,2800
113/06/07,420 豐原區,FR9 青花苔 進口 ,65.0 ,51.2 ,30.3 ,49.8 , -  5,830 , - 26,41334
113/06/07,420 豐原區,FT0 南瓜 其他 ,25.0 ,25.0 ,25.0 ,25.0 ,    0,44 ,    0,1100
113/06/07,420 豐原區,FT1 南瓜 木瓜形 ,24.1 ,18.9 ,13.4 ,18.8 ,    0,"1,280 ", + 33,24064
113/06/07,420 豐原區,FT5 南瓜 青如意 ,60.3 ,43.8 ,27.3 ,43.8 , -  9,"1,180 ", - 21,51684
113/06/07,420 豐原區,FT7 南瓜 栗子 ,52.9 ,46.4 ,40.0 ,46.4 , +  3,480 , +500,22272
113/06/07,420 豐原區,FU1 隼人瓜  ,15.0 ,10.0 ,5.0 ,10.0 , +  2,400 , - 42,4000
113/06/07,420 豐原區,FU2 隼人瓜 瓜苗 ,49.5 ,31.9 ,11.9 ,31.4 , +  9,481 , - 29,15103.4
113/06/07,420 豐原區,FV1 辣椒 紅小 ,42.7 ,31.0 ,18.0 ,30.8 , -  1,231 , - 11,7114.8
113/06/07,420 豐原區,FV2 辣椒 青小 ,31.1 ,24.2 ,18.0 ,24.4 , -  5,409 , +789,9979.6
113/06/07,420 豐原區,FV4 辣椒 朝天椒 ,50.0 ,36.5 ,23.8 ,36.7 ,    0,282 , - 64,10349.4
113/06/07,420 豐原區,FV6 辣椒 糯米椒 ,103.0 ,62.6 ,22.2 ,62.6 , -  6,200 , + 74,12520
113/06/07,420 豐原區,FY4 玉米 玉米筍 ,24.0 ,15.3 ,10.1 ,16.0 , - 16,448 , - 20,7168
113/06/07,420 豐原區,FY5 玉米 糯米黑 ,16.3 ,7.6 ,4.7 ,8.8 , + 26,"1,410 ", - 21,12408
113/06/07,420 豐原區,FY6 玉米 甜軟殼 ,11.9 ,5.2 ,2.0 ,5.9 , - 25,"1,080 ", -  5,6372
113/06/07,420 豐原區,FZ2 落花生 熟 ,50.0 ,50.0 ,50.0 ,50.0 ,    0,18 , - 67,900
113/06/07,420 豐原區,LA1 甘藍 初秋 ,19.9 ,17.7 ,4.1 ,15.5 , - 22,"21,175 ", + 27,328212.5
113/06/07,420 豐原區,LA2 甘藍 改良種 ,5.0 ,5.0 ,5.0 ,5.0 ,  -  ,100 ,  -  ,500
113/06/07,420 豐原區,LA7 甘藍 改良尖 ,17.0 ,15.8 ,13.4 ,15.6 ,    0,"1,000 ", - 47,15600
113/06/07,420 豐原區,LB1 小白菜 土白菜 ,19.1 ,9.3 ,2.0 ,9.8 , - 23,640 , -  6,6272
113/06/07,420 豐原區,LB2 小白菜 蚵仔白 ,18.9 ,14.5 ,5.5 ,13.6 , - 12,"2,830 ", + 89,38488
113/06/07,420 豐原區,LB3 小白菜 奶油白 ,15.0 ,13.8 ,10.8 ,13.5 , +  5,246 , +413,3321
113/06/07,420 豐原區,LC1 包心白 包白 ,8.9 ,8.5 ,7.0 ,8.3 , -  1,"3,300 ", + 51,27390
113/06/07,420 豐原區,LC3 包心白 包頭蓮 ,15.0 ,14.0 ,12.5 ,13.9 , -  1,"1,000 ", + 28,13900
113/06/07,420 豐原區,LC6 包心白 冬白芽 ,13.3 ,13.3 ,13.3 ,13.3 , - 20,150 , - 44,1995
113/06/07,420 豐原區,LC9 包心白 進口 ,25.0 ,21.6 ,17.9 ,21.5 , -  4,"1,360 ", + 36,29240
113/06/07,420 豐原區,LD1 青江白菜 小梗 ,19.0 ,14.9 ,5.0 ,13.7 , -  9,"3,120 ", + 30,42744
113/06/07,420 豐原區,LF1 蕹菜 大葉 ,5.0 ,5.0 ,5.0 ,5.0 ,    0,200 , +900,1000
113/06/07,420 豐原區,LF2 蕹菜 小葉 ,28.2 ,19.5 ,10.5 ,19.5 , -  6,"1,335 ", + 72,26032.5
113/06/07,420 豐原區,LF3 蕹菜 水蕹菜 ,39.5 ,32.1 ,30.0 ,33.2 , -  8,300 , - 40,9960
113/06/07,420 豐原區,LG2 芹菜 白梗 ,34.9 ,27.5 ,20.3 ,27.6 , +  1,"1,280 ", + 66,35328
113/06/07,420 豐原區,LG3 芹菜 西洋芹菜 ,33.0 ,31.5 ,30.0 ,31.5 , -  1,400 , +186,12600
113/06/07,420 豐原區,LH2 菠菜 角葉 ,44.0 ,28.7 ,13.3 ,28.7 , - 10,400 , - 22,11480
113/06/07,420 豐原區,LI2 萵苣菜 結球萵 ,28.0 ,18.0 ,8.0 ,18.0 , +  1,400 , - 59,7200
113/06/07,420 豐原區,LI3 萵苣菜 本島圓葉 ,35.4 ,22.9 ,14.0 ,23.6 , +  5,"1,018 ", + 16,24024.8
113/06/07,420 豐原區,LI5 萵苣菜 油麥菜 ,12.2 ,10.0 ,5.4 ,9.5 , -  5,"3,470 ", + 76,32965
113/06/07,420 豐原區,LI9 萵苣菜 進口 ,30.0 ,27.5 ,25.0 ,27.5 , - 28,80 , - 85,2200
113/06/07,420 豐原區,LJ4 芥菜 小芥菜 ,31.0 ,31.0 ,31.0 ,31.0 ,  -  ,40 ,  -  ,1240
113/06/07,420 豐原區,LK2 芥藍菜  ,19.0 ,10.9 ,6.4 ,11.6 , +  5,"1,130 ", +102,13108
113/06/07,420 豐原區,LK3 芥藍菜 芥藍芽 ,30.0 ,26.9 ,13.4 ,24.8 , -  8,622 , +999,15425.6
113/06/07,420 豐原區,LM1 莧菜 紅莧菜 ,36.0 ,31.8 ,27.5 ,31.8 ,  -  ,400 ,  -  ,12720
113/06/07,420 豐原區,LM2 莧菜 白莧菜 ,35.3 ,28.5 ,18.2 ,27.8 , -  7,750 , -  1,20850
113/06/07,420 豐原區,LN1 油菜  ,10.1 ,7.1 ,5.2 ,7.3 , +  1,"2,770 ", + 51,20221
113/06/07,420 豐原區,LO1 甘薯葉  ,18.3 ,10.1 ,5.3 ,10.7 ,    0,"1,285 ", +269,13749.5
113/06/07,420 豐原區,LP1 芫荽  ,55.0 ,39.2 ,16.2 ,37.8 , +  8,90 , - 80,3402
113/06/07,420 豐原區,LP2 九層塔  ,54.1 ,45.0 ,45.0 ,46.8 , +  2,198 , + 18,9266.4
113/06/07,420 豐原區,LQ1 紅鳳菜 紅鳳菜 ,38.0 ,24.8 ,12.0 ,24.9 , -  4,440 , + 96,10956
113/06/07,420 豐原區,MC1 濕木耳  ,59.0 ,52.0 ,45.0 ,52.0 , -  3,200 , + 67,10400
113/06/07,420 豐原區,MD1 濕香菇  ,280.0 ,170.0 ,60.0 ,170.0 ,    0,200 , +138,34000
113/06/07,420 豐原區,ME1 金絲菇 金針菇 ,25.0 ,25.0 ,25.0 ,25.0 ,    0,300 , + 33,7500
113/06/07,420 豐原區,MF1 蠔菇 鮑魚菇 ,55.0 ,55.0 ,55.0 ,55.0 , + 10,140 , + 56,7700
113/06/07,420 豐原區,MI1 秀珍菇  ,80.0 ,80.0 ,80.0 ,80.0 ,  -  ,100 ,  -  ,8000
113/06/07,420 豐原區,MJ1 杏鮑菇  ,55.0 ,37.0 ,19.0 ,37.0 , - 10,200 , - 82,7400
113/06/07,420 豐原區,OX1 其他  ,50.0 ,50.0 ,50.0 ,50.0 , - 25,"2,000 ", - 11,100000
113/06/07,420 豐原區,SA3 蘿蔔 矸仔 ,8.2 ,7.1 ,5.7 ,7.1 , +  8,"3,185 ", + 65,22613.5
113/06/07,420 豐原區,SA9 蘿蔔 進口 ,16.1 ,13.7 ,12.2 ,13.9 , +  1,"1,520 ", +  7,21128
113/06/07,420 豐原區,SB1 胡蘿蔔 未洗 ,10.5 ,8.0 ,6.5 ,8.2 , - 11,350 , - 56,2870
113/06/07,420 豐原區,SB2 胡蘿蔔 清洗 ,16.0 ,15.0 ,13.8 ,15.0 , -  3,"2,440 ", + 44,36600
113/06/07,420 豐原區,SC1 馬鈴薯 本產 ,24.2 ,20.0 ,18.0 ,20.4 , +  2,"1,296 ", + 50,26438.4
113/06/07,420 豐原區,SC9 馬鈴薯 進口 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,240 , +140,4800
113/06/07,420 豐原區,SD1 洋蔥 本產 ,16.0 ,15.7 ,14.5 ,15.5 , +  3,"3,210 ", +400,49755
113/06/07,420 豐原區,SE6 青蔥 粉蔥 ,80.7 ,70.2 ,45.5 ,67.4 , -  4,"2,220 ", -  3,149628
113/06/07,420 豐原區,SF1 韭菜 白頭 ,31.0 ,23.0 ,15.0 ,23.0 , -  3,400 , + 60,9200
113/06/07,420 豐原區,SF3 韭菜 韭菜花 ,55.0 ,55.0 ,55.0 ,55.0 ,    0,100 , +456,5500
113/06/07,420 豐原區,SF4 韭菜 青頭 ,30.0 ,23.5 ,17.0 ,23.5 , +  4,400 , - 11,9400
113/06/07,420 豐原區,SG2 大蒜 軟梗 ,77.0 ,61.6 ,33.9 ,59.1 , -  1,350 , - 47,20685
113/06/07,420 豐原區,SG5 大蒜 蒜頭 ,95.0 ,71.1 ,50.0 ,71.6 , -  5,312 , +247,22339.2
113/06/07,420 豐原區,SG6 大蒜 蒜仁 ,108.4 ,100.3 ,94.5 ,100.8 , -  1,228 , - 14,22982.4
113/06/07,420 豐原區,SH1 竹筍 麻竹筍 ,40.0 ,30.0 ,20.0 ,30.0 , +  1,400 , - 49,12000
113/06/07,420 豐原區,SH2 竹筍 綠竹筍 ,100.0 ,91.5 ,83.0 ,91.5 , -  2,200 , +138,18300
113/06/07,420 豐原區,SH5 竹筍 烏殼綠 ,45.0 ,32.5 ,20.0 ,32.5 , -  9,100 , - 83,3250
113/06/07,420 豐原區,SJ2 芋 檳榔心芋 ,71.0 ,49.8 ,28.6 ,49.8 , - 14,400 , - 13,19920
113/06/07,420 豐原區,SL1 豆薯  ,33.0 ,31.5 ,30.0 ,31.5 , +  5,200 , - 33,6300
113/06/07,420 豐原區,SO1 甘薯 臺農57號 ,23.0 ,17.0 ,5.0 ,15.8 , + 20,"1,000 ", - 21,15800
113/06/07,420 豐原區,SO3 甘薯 臺農66號 ,10.0 ,7.7 ,3.0 ,7.2 , +  3,"1,000 ", - 19,7200
113/06/07,420 豐原區,SP1 薑 老薑 ,40.1 ,35.0 ,21.3 ,33.3 , - 10,"1,710 ", + 16,56943
113/06/07,420 豐原區,SP2 薑 嫩薑 ,65.0 ,47.5 ,30.0 ,47.5 , -  2,180 , - 50,8550
113/06/07,420 豐原區,SQ1 茭白筍 帶殼 ,82.6 ,60.2 ,41.0 ,60.8 , + 10,248 , - 67,15078.4
113/06/07,420 豐原區,SQ3 茭白筍 去殼 ,110.0 ,86.5 ,63.0 ,86.5 , -  3,400 , +208,34600
113/06/07,420 豐原區,SU2 薯蕷 白薯蕷 ,42.0 ,28.5 ,15.0 ,28.5 , - 11,200 , - 79,5700
113/06/07,420 豐原區,SV1 蘆筍 白蘆筍 ,130.0 ,113.0 ,100.3 ,113.9 , -  3,71 , +209,8086.9
113/06/07,420 豐原區,SV2 蘆筍 綠蘆筍 ,130.0 ,117.7 ,96.3 ,115.9 , -  5,183 , +369,21209.7
113/06/07,420 豐原區,SX1 芽菜類 綠豆芽 ,17.0 ,17.0 ,17.0 ,17.0 ,    0,240 , - 66,4080
113/06/08,420 豐原區,FA1 黃秋葵  ,56.0 ,32.7 ,9.3 ,32.7 , -  0,100 , - 52,3270
113/06/08,420 豐原區,FB1 花椰菜 青梗 ,23.4 ,14.2 ,5.6 ,14.3 , +  1,600 , - 40,8580
113/06/08,420 豐原區,FC1 胡瓜 黑刺 ,15.2 ,11.3 ,8.1 ,11.4 , -  2,"1,500 ",    0,17100
113/06/08,420 豐原區,FD1 花胡瓜  ,66.9 ,50.0 ,35.4 ,50.5 , +  1,"1,714 ", +  7,86557
113/06/08,420 豐原區,FE1 冬瓜 白皮 ,12.7 ,8.0 ,5.2 ,8.4 , -  6,"1,000 ", - 38,8400
113/06/08,420 豐原區,FF1 絲瓜  ,24.7 ,23.0 ,19.9 ,22.7 , -  2,"1,660 ", - 10,37682
113/06/08,420 豐原區,FG1 苦瓜 白大米 ,25.6 ,22.0 ,18.5 ,22.0 , +  0,"1,260 ", - 43,27720
113/06/08,420 豐原區,FG2 苦瓜 青大米 ,23.0 ,16.1 ,9.0 ,16.1 , -  3,419 , +  5,6745.9
113/06/08,420 豐原區,FG3 苦瓜 山苦瓜 ,70.2 ,57.6 ,45.0 ,57.6 ,    0,400 ,    0,23040
113/06/08,420 豐原區,FG4 苦瓜 翠綠 ,19.8 ,14.4 ,7.5 ,14.1 , +  8,656 , +  1,9249.6
113/06/08,420 豐原區,FH3 扁蒲 花蒲 ,13.8 ,9.5 ,6.5 ,9.8 , -  4,"2,041 ", + 17,20001.8
113/06/08,420 豐原區,FH4 扁蒲 梨子蒲 ,12.0 ,12.0 ,12.0 ,12.0 ,    0,44 , + 10,528
113/06/08,420 豐原區,FI2 茄子 麻荸茄 ,27.1 ,17.0 ,10.6 ,17.7 , -  1,"1,725 ", - 19,30532.5
113/06/08,420 豐原區,FI3 茄子 日本種 ,10.7 ,7.4 ,5.3 ,7.6 ,  -  ,97 ,  -  ,737.2
113/06/08,420 豐原區,FJ3 番茄 牛番茄 ,46.6 ,34.7 ,19.8 ,34.1 , +  5,740 , -  3,25234
113/06/08,420 豐原區,FK4 甜椒 彩色種 ,68.3 ,42.3 ,23.1 ,43.7 , +  3,440 , +  5,19228
113/06/08,420 豐原區,FK5 甜椒 青椒 ,33.2 ,19.3 ,6.5 ,19.5 , -  7,294 , - 79,5733
113/06/08,420 豐原區,FM1 菜豆 白色 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,100 , - 50,2000
113/06/08,420 豐原區,FM2 菜豆 青色 ,44.0 ,31.4 ,13.0 ,30.2 , +  7,180 , - 58,5436
113/06/08,420 豐原區,FN1 敏豆 白豆 ,80.5 ,48.6 ,16.4 ,48.5 , +  0,470 , + 31,22795
113/06/08,420 豐原區,FN5 敏豆 醜豆 ,95.0 ,52.1 ,10.0 ,52.3 , -  0,700 , + 75,36610
113/06/08,420 豐原區,FQ2 毛豆 豆仁 ,140.0 ,140.0 ,140.0 ,140.0 ,    0,20 ,    0,2800
113/06/08,420 豐原區,FR9 青花苔 進口 ,63.2 ,49.0 ,36.2 ,49.3 , -  1,"1,460 ", + 76,71978
113/06/08,420 豐原區,FT0 南瓜 其他 ,25.0 ,25.0 ,25.0 ,25.0 ,    0,44 ,    0,1100
113/06/08,420 豐原區,FT1 南瓜 木瓜形 ,25.0 ,21.8 ,13.3 ,20.8 , + 11,"1,000 ", - 22,20800
113/06/08,420 豐原區,FT5 南瓜 青如意 ,60.3 ,43.8 ,27.3 ,43.8 ,    0,900 , - 24,39420
113/06/08,420 豐原區,FT7 南瓜 栗子 ,52.9 ,45.5 ,37.7 ,45.4 , -  2,440 , -  8,19976
113/06/08,420 豐原區,FT9 南瓜 進口 ,50.0 ,50.0 ,50.0 ,50.0 ,  -  ,40 ,  -  ,2000
113/06/08,420 豐原區,FU1 隼人瓜  ,15.0 ,10.0 ,5.0 ,10.0 ,    0,400 ,    0,4000
113/06/08,420 豐原區,FU2 隼人瓜 瓜苗 ,49.5 ,30.5 ,11.3 ,30.5 , -  3,466 , -  3,14213
113/06/08,420 豐原區,FV1 辣椒 紅小 ,42.7 ,31.1 ,18.0 ,30.8 ,    0,217 , -  6,6683.6
113/06/08,420 豐原區,FV2 辣椒 青小 ,31.1 ,23.3 ,15.8 ,23.3 , -  5,227 , - 44,5289.1
113/06/08,420 豐原區,FV4 辣椒 朝天椒 ,50.0 ,37.2 ,23.8 ,37.1 , +  1,214 , - 24,7939.4
113/06/08,420 豐原區,FV6 辣椒 糯米椒 ,103.0 ,59.4 ,21.7 ,60.6 , -  3,210 , +  5,12726
113/06/08,420 豐原區,FY4 玉米 玉米筍 ,24.0 ,15.8 ,9.0 ,16.1 , +  1,486 , +  8,7824.6
113/06/08,420 豐原區,FY5 玉米 糯米黑 ,20.0 ,11.2 ,4.8 ,11.7 , + 33,"1,000 ", - 29,11700
113/06/08,420 豐原區,FY6 玉米 甜軟殼 ,12.2 ,9.5 ,6.0 ,9.3 , + 58,750 , - 31,6975
113/06/08,420 豐原區,FZ2 落花生 熟 ,50.0 ,50.0 ,50.0 ,50.0 ,    0,126 , +600,6300
113/06/08,420 豐原區,LA0 甘藍 其他 ,50.0 ,50.0 ,50.0 ,50.0 ,  -  ,20 ,  -  ,1000
113/06/08,420 豐原區,LA1 甘藍 初秋 ,18.6 ,16.9 ,7.6 ,15.4 , -  1,"21,210 ", +  0,326634
113/06/08,420 豐原區,LA7 甘藍 改良尖 ,18.0 ,15.8 ,13.5 ,15.8 , +  1,"1,200 ", + 20,18960
113/06/08,420 豐原區,LB1 小白菜 土白菜 ,19.1 ,9.2 ,2.0 ,9.7 , -  1,780 , + 22,7566
113/06/08,420 豐原區,LB2 小白菜 蚵仔白 ,17.2 ,12.8 ,5.1 ,12.2 , - 10,"2,560 ", - 10,31232
113/06/08,420 豐原區,LB3 小白菜 奶油白 ,15.0 ,11.3 ,8.0 ,11.4 , - 16,296 , + 20,3374.4
113/06/08,420 豐原區,LC1 包心白 包白 ,8.7 ,8.3 ,7.7 ,8.3 ,    0,"7,550 ", +129,62665
113/06/08,420 豐原區,LC3 包心白 包頭蓮 ,15.0 ,13.9 ,12.5 ,13.8 , -  1,"1,900 ", + 90,26220
113/06/08,420 豐原區,LC9 包心白 進口 ,25.0 ,18.7 ,16.0 ,19.4 , - 10,700 , - 49,13580
113/06/08,420 豐原區,LD1 青江白菜 小梗 ,19.3 ,13.4 ,6.0 ,13.1 , -  4,"2,770 ", - 11,36287
113/06/08,420 豐原區,LF2 蕹菜 小葉 ,25.9 ,19.5 ,11.1 ,19.1 , -  2,"1,350 ", +  1,25785
113/06/08,420 豐原區,LF3 蕹菜 水蕹菜 ,39.5 ,34.8 ,30.0 ,34.8 , +  5,400 , + 33,13920
113/06/08,420 豐原區,LG2 芹菜 白梗 ,35.0 ,30.6 ,20.3 ,29.4 , +  7,750 , - 41,22050
113/06/08,420 豐原區,LG3 芹菜 西洋芹菜 ,33.0 ,32.1 ,27.0 ,31.3 , -  1,280 , - 30,8764
113/06/08,420 豐原區,LH2 菠菜 角葉 ,44.0 ,28.7 ,13.3 ,28.7 ,    0,440 , + 10,12628
113/06/08,420 豐原區,LI2 萵苣菜 結球萵 ,28.0 ,18.0 ,8.0 ,18.0 ,    0,400 ,    0,7200
113/06/08,420 豐原區,LI3 萵苣菜 本島圓葉 ,37.5 ,23.8 ,14.0 ,24.6 , +  4,"1,260 ", + 24,30996
113/06/08,420 豐原區,LI5 萵苣菜 油麥菜 ,12.1 ,10.0 ,6.9 ,9.8 , +  3,"2,940 ", - 15,28812
113/06/08,420 豐原區,LK2 芥藍菜  ,19.0 ,11.0 ,6.6 ,11.7 , +  1,"1,000 ", - 12,11700
113/06/08,420 豐原區,LK3 芥藍菜 芥藍芽 ,35.0 ,27.5 ,13.4 ,26.2 , +  6,362 , - 42,9484.4
113/06/08,420 豐原區,LM1 莧菜 紅莧菜 ,36.0 ,31.9 ,27.5 ,31.9 , +  0,"1,700 ", +325,54230
113/06/08,420 豐原區,LM2 莧菜 白莧菜 ,34.7 ,26.2 ,13.4 ,25.3 , -  9,"1,076 ", + 43,27222.8
113/06/08,420 豐原區,LN1 油菜  ,9.5 ,7.7 ,3.5 ,7.2 , -  1,"2,094 ", - 24,15076.8
113/06/08,420 豐原區,LO1 甘薯葉  ,18.3 ,9.8 ,4.8 ,10.5 , -  2,980 , - 24,10290
113/06/08,420 豐原區,LP1 芫荽  ,55.0 ,35.6 ,16.2 ,35.6 , -  6,200 , +122,7120
113/06/08,420 豐原區,LP2 九層塔  ,49.3 ,45.0 ,45.0 ,45.9 , -  2,210 , +  6,9639
113/06/08,420 豐原區,LQ1 紅鳳菜 紅鳳菜 ,36.1 ,24.0 ,19.1 ,25.5 , +  2,616 , + 40,15708
113/06/08,420 豐原區,LX2 蕨菜 山蘇 ,135.0 ,135.0 ,135.0 ,135.0 ,  -  ,15 ,  -  ,2025
113/06/08,420 豐原區,MC1 濕木耳  ,59.0 ,52.0 ,45.0 ,52.0 ,    0,200 ,    0,10400
113/06/08,420 豐原區,MD1 濕香菇  ,280.0 ,170.0 ,60.0 ,170.0 ,    0,200 ,    0,34000
113/06/08,420 豐原區,ME1 金絲菇 金針菇 ,25.0 ,25.0 ,25.0 ,25.0 ,    0,250 , - 17,6250
113/06/08,420 豐原區,MI1 秀珍菇  ,80.0 ,80.0 ,80.0 ,80.0 ,    0,50 , - 50,4000
113/06/08,420 豐原區,MJ1 杏鮑菇  ,55.0 ,37.0 ,19.0 ,37.0 ,    0,200 ,    0,7400
113/06/08,420 豐原區,OX1 其他  ,50.0 ,50.0 ,49.8 ,50.0 ,    0,"3,003 ", + 50,150150
113/06/08,420 豐原區,SA3 蘿蔔 矸仔 ,8.5 ,7.9 ,5.7 ,7.6 , +  7,"3,460 ", +  9,26296
113/06/08,420 豐原區,SB1 胡蘿蔔 未洗 ,10.5 ,8.5 ,6.5 ,8.5 , +  4,300 , - 14,2550
113/06/08,420 豐原區,SB2 胡蘿蔔 清洗 ,19.0 ,15.5 ,13.9 ,15.9 , +  6,"1,390 ", - 43,22101
113/06/08,420 豐原區,SC1 馬鈴薯 本產 ,22.5 ,20.0 ,19.2 ,20.3 , -  0,"1,248 ", -  4,25334.4
113/06/08,420 豐原區,SC9 馬鈴薯 進口 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,240 ,    0,4800
113/06/08,420 豐原區,SD1 洋蔥 本產 ,16.0 ,15.2 ,13.5 ,15.0 , -  3,"1,700 ", - 47,25500
113/06/08,420 豐原區,SE6 青蔥 粉蔥 ,80.7 ,71.5 ,45.5 ,68.1 , +  1,"1,220 ", - 45,83082
113/06/08,420 豐原區,SF1 韭菜 白頭 ,31.0 ,23.1 ,15.2 ,23.1 , +  0,400 ,    0,9240
113/06/08,420 豐原區,SF3 韭菜 韭菜花 ,55.0 ,55.0 ,55.0 ,55.0 ,    0,140 , + 40,7700
113/06/08,420 豐原區,SF4 韭菜 青頭 ,30.0 ,23.5 ,17.0 ,23.5 ,    0,700 , + 75,16450
113/06/08,420 豐原區,SG2 大蒜 軟梗 ,77.0 ,43.9 ,34.4 ,48.6 , - 18,300 , - 14,14580
113/06/08,420 豐原區,SG5 大蒜 蒜頭 ,95.0 ,72.8 ,50.0 ,72.7 , +  2,320 , +  3,23264
113/06/08,420 豐原區,SG6 大蒜 蒜仁 ,108.4 ,102.2 ,94.5 ,101.9 , +  1,444 , + 95,45243.6
113/06/08,420 豐原區,SH1 竹筍 麻竹筍 ,40.0 ,30.0 ,20.0 ,30.0 ,    0,400 ,    0,12000
113/06/08,420 豐原區,SH2 竹筍 綠竹筍 ,110.0 ,91.0 ,72.0 ,91.0 , -  1,100 , - 50,9100
113/06/08,420 豐原區,SH5 竹筍 烏殼綠 ,45.0 ,32.5 ,20.0 ,32.5 ,    0,200 , +100,6500
113/06/08,420 豐原區,SJ2 芋 檳榔心芋 ,71.0 ,52.8 ,33.5 ,52.6 , +  6,990 , +148,52074
113/06/08,420 豐原區,SL1 豆薯  ,33.0 ,31.5 ,30.0 ,31.5 ,    0,400 , +100,12600
113/06/08,420 豐原區,SO1 甘薯 臺農57號 ,26.3 ,19.0 ,5.0 ,17.7 , + 12,"1,200 ", + 20,21240
113/06/08,420 豐原區,SO3 甘薯 臺農66號 ,10.0 ,7.6 ,2.9 ,7.2 ,    0,"1,000 ",    0,7200
113/06/08,420 豐原區,SP1 薑 老薑 ,35.2 ,32.2 ,23.5 ,31.1 , -  7,"1,638 ", -  4,50941.8
113/06/08,420 豐原區,SQ1 茭白筍 帶殼 ,82.6 ,61.8 ,41.0 ,61.8 , +  2,400 , + 61,24720
113/06/08,420 豐原區,SQ3 茭白筍 去殼 ,110.0 ,86.5 ,63.0 ,86.5 ,    0,200 , - 50,17300
113/06/08,420 豐原區,SR3 菱角 去殼 ,60.0 ,60.0 ,60.0 ,60.0 ,  -  ,5 ,  -  ,300
113/06/08,420 豐原區,SU2 薯蕷 白薯蕷 ,42.0 ,28.5 ,15.0 ,28.5 ,    0,400 , +100,11400
113/06/08,420 豐原區,SV1 蘆筍 白蘆筍 ,140.0 ,123.1 ,100.0 ,121.9 , +  7,32 , - 55,3900.8
113/06/08,420 豐原區,SV2 蘆筍 綠蘆筍 ,133.6 ,114.6 ,95.5 ,114.6 , -  1,314 , + 72,35984.4
113/06/08,420 豐原區,SX1 芽菜類 綠豆芽 ,17.0 ,17.0 ,17.0 ,17.0 ,    0,560 , +133,9520
113/06/09,420 豐原區,FB1 花椰菜 青梗 ,20.0 ,11.9 ,5.0 ,12.1 , - 15,"1,314 ", +119,15899.4
113/06/09,420 豐原區,FC1 胡瓜 黑刺 ,21.3 ,16.0 ,6.7 ,15.2 , + 33,"1,632 ", +  9,24806.4
113/06/09,420 豐原區,FD1 花胡瓜  ,83.8 ,56.7 ,38.2 ,58.4 , + 16,"1,019 ", - 41,59509.6
113/06/09,420 豐原區,FE1 冬瓜 白皮 ,10.0 ,7.8 ,4.0 ,7.5 , - 11,"1,218 ", + 22,9135
113/06/09,420 豐原區,FF1 絲瓜  ,34.0 ,24.6 ,17.9 ,25.2 , + 11,"1,960 ", + 18,49392
113/06/09,420 豐原區,FG1 苦瓜 白大米 ,31.5 ,19.1 ,10.0 ,19.8 , - 10,522 , - 59,10335.6
113/06/09,420 豐原區,FG2 苦瓜 青大米 ,25.0 ,20.0 ,12.0 ,19.4 , + 20,612 , + 46,11872.8
113/06/09,420 豐原區,FG3 苦瓜 山苦瓜 ,65.4 ,42.7 ,38.0 ,46.3 , - 20,98 , - 76,4537.4
113/06/09,420 豐原區,FG4 苦瓜 翠綠 ,21.0 ,15.6 ,7.7 ,15.1 , +  7,629 , -  4,9497.9
113/06/09,420 豐原區,FH3 扁蒲 花蒲 ,19.2 ,11.9 ,4.1 ,11.8 , + 20,"2,183 ", +  7,25759.4
113/06/09,420 豐原區,FH4 扁蒲 梨子蒲 ,10.0 ,10.0 ,10.0 ,10.0 , - 17,22 , - 50,220
113/06/09,420 豐原區,FI1 茄子 胭脂茄 ,10.0 ,10.0 ,10.0 ,10.0 ,  -  ,5 ,  -  ,50
113/06/09,420 豐原區,FI2 茄子 麻荸茄 ,26.8 ,17.7 ,3.1 ,16.6 , -  6,"2,504 ", + 45,41566.4
113/06/09,420 豐原區,FI3 茄子 日本種 ,5.0 ,5.0 ,5.0 ,5.0 , - 34,18 , - 81,90
